,YearSchluessel,Year,Stadt-/Landkreis,Bevölkerung 0 bis 17 Jahre in %,Bevölkerung 18 bis 24 Jahre in %,Bevölkerung 25 bis 44 Jahre in %,Bevölkerung 45 bis 64 Jahre in %,Bevölkerung 65 Jahre und älter in %,LAND_NAME,LAND_ABK
9274,199509274,1995,Landkreis Landshut (Land),22.200000000000003,8.4,33.300000000000004,23.1,13.0,Bayern,BY
9274,200009274,2000,Landkreis Landshut (Land),22.1,7.800000000000001,32.300000000000004,24.0,13.700000000000001,Bayern,BY
9274,200509274,2005,Landkreis Landshut (Land),20.900000000000002,8.0,30.0,25.3,15.8,Bayern,BY
9274,200909274,2009,Landkreis Landshut (Land),19.400000000000002,8.1,27.200000000000003,28.3,17.1,Bayern,BY
9274,201309274,2013,Landkreis Landshut (Land),18.2,8.1,24.900000000000002,31.1,17.7,Bayern,BY
9274,201709274,2017,Landkreis Landshut (Land),17.7,8.0,24.700000000000003,31.200000000000003,18.400000000000002,Bayern,BY
9275,199509275,1995,Landkreis Passau (Land),21.700000000000003,8.9,32.1,22.3,15.100000000000001,Bayern,BY
9275,200009275,2000,Landkreis Passau (Land),20.700000000000003,8.3,31.1,23.8,16.2,Bayern,BY
9275,200509275,2005,Landkreis Passau (Land),19.3,8.200000000000001,28.400000000000002,25.6,18.5,Bayern,BY
9275,200909275,2009,Landkreis Passau (Land),17.7,8.1,26.0,28.400000000000002,19.8,Bayern,BY
9275,201309275,2013,Landkreis Passau (Land),16.6,7.9,23.700000000000003,31.200000000000003,20.5,Bayern,BY
9275,201709275,2017,Landkreis Passau (Land),15.9,7.800000000000001,23.1,31.6,21.700000000000003,Bayern,BY
9276,199509276,1995,Landkreis Regen,20.900000000000002,8.8,31.900000000000002,23.3,15.100000000000001,Bayern,BY
9276,200009276,2000,Landkreis Regen,20.0,8.3,30.6,24.6,16.5,Bayern,BY
9276,200509276,2005,Landkreis Regen,18.5,8.3,28.0,26.1,19.1,Bayern,BY
9276,200909276,2009,Landkreis Regen,16.8,8.4,25.5,29.3,20.1,Bayern,BY
9276,201309276,2013,Landkreis Regen,15.8,7.9,23.3,32.2,20.700000000000003,Bayern,BY
9276,201709276,2017,Landkreis Regen,15.600000000000001,7.7,23.1,31.700000000000003,22.0,Bayern,BY
9277,199509277,1995,Landkreis Rottal-Inn,21.1,8.3,31.200000000000003,22.900000000000002,16.400000000000002,Bayern,BY
9277,200009277,2000,Landkreis Rottal-Inn,20.900000000000002,8.0,30.0,23.700000000000003,17.400000000000002,Bayern,BY
9277,200509277,2005,Landkreis Rottal-Inn,19.8,8.0,27.700000000000003,25.0,19.5,Bayern,BY
9277,200909277,2009,Landkreis Rottal-Inn,18.400000000000002,8.1,25.3,27.700000000000003,20.400000000000002,Bayern,BY
9277,201309277,2013,Landkreis Rottal-Inn,17.1,8.200000000000001,23.8,30.400000000000002,20.6,Bayern,BY
9277,201709277,2017,Landkreis Rottal-Inn,16.3,8.3,23.5,30.8,21.1,Bayern,BY
9278,199509278,1995,Landkreis Straubing-Bogen,22.0,8.4,32.7,22.400000000000002,14.4,Bayern,BY
9278,200009278,2000,Landkreis Straubing-Bogen,21.8,7.7,31.700000000000003,23.6,15.200000000000001,Bayern,BY
9278,200509278,2005,Landkreis Straubing-Bogen,20.700000000000003,8.0,29.200000000000003,25.1,17.0,Bayern,BY
9278,200909278,2009,Landkreis Straubing-Bogen,19.0,8.200000000000001,26.5,28.5,17.8,Bayern,BY
9278,201309278,2013,Landkreis Straubing-Bogen,17.7,8.1,24.5,31.400000000000002,18.3,Bayern,BY
9278,201709278,2017,Landkreis Straubing-Bogen,17.2,7.800000000000001,23.900000000000002,31.8,19.3,Bayern,BY
9279,199509279,1995,Landkreis Dingolfing-Landau,21.700000000000003,8.3,32.5,22.8,14.700000000000001,Bayern,BY
9279,200009279,2000,Landkreis Dingolfing-Landau,21.400000000000002,8.200000000000001,31.400000000000002,23.700000000000003,15.4,Bayern,BY
9279,200509279,2005,Landkreis Dingolfing-Landau,20.0,8.5,28.8,25.200000000000003,17.400000000000002,Bayern,BY
9279,200909279,2009,Landkreis Dingolfing-Landau,18.3,8.5,26.3,28.5,18.400000000000002,Bayern,BY
9279,201309279,2013,Landkreis Dingolfing-Landau,16.900000000000002,8.8,25.3,30.700000000000003,18.2,Bayern,BY
9279,201709279,2017,Landkreis Dingolfing-Landau,16.400000000000002,8.1,25.8,30.900000000000002,18.8,Bayern,BY
9361,199509361,1995,Amberg,17.900000000000002,7.9,30.900000000000002,24.8,18.6,Bayern,BY
9361,200009361,2000,Amberg,18.1,7.800000000000001,29.200000000000003,25.400000000000002,19.5,Bayern,BY
9361,200509361,2005,Amberg,16.900000000000002,8.4,27.6,25.5,21.6,Bayern,BY
9361,200909361,2009,Amberg,15.600000000000001,8.5,26.200000000000003,27.700000000000003,22.1,Bayern,BY
9361,201309361,2013,Amberg,14.9,8.0,24.3,30.1,22.6,Bayern,BY
9361,201709361,2017,Amberg,15.100000000000001,7.7,24.400000000000002,29.5,23.3,Bayern,BY
9362,199509362,1995,Regensburg,14.9,8.200000000000001,35.0,23.5,18.3,Bayern,BY
9362,200009362,2000,Regensburg,14.8,8.4,34.7,23.8,18.2,Bayern,BY
9362,200509362,2005,Regensburg,14.600000000000001,8.8,33.9,23.8,18.900000000000002,Bayern,BY
9362,200909362,2009,Regensburg,14.3,9.3,32.1,25.3,19.0,Bayern,BY
9362,201309362,2013,Regensburg,14.0,10.8,32.1,25.1,18.0,Bayern,BY
9362,201709362,2017,Regensburg,14.4,10.3,33.300000000000004,24.8,17.2,Bayern,BY
9363,199509363,1995,Weiden in der Oberpfalz,18.2,8.1,30.6,24.8,18.400000000000002,Bayern,BY
9363,200009363,2000,Weiden in der Oberpfalz,18.2,7.800000000000001,29.5,25.3,19.1,Bayern,BY
9363,200509363,2005,Weiden in der Oberpfalz,17.5,8.1,27.5,25.400000000000002,21.5,Bayern,BY
9363,200909363,2009,Weiden in der Oberpfalz,16.400000000000002,8.3,25.8,27.200000000000003,22.400000000000002,Bayern,BY
9363,201309363,2013,Weiden in der Oberpfalz,15.100000000000001,8.1,24.0,29.900000000000002,22.900000000000002,Bayern,BY
9363,201709363,2017,Weiden in der Oberpfalz,14.8,8.3,24.3,29.5,23.1,Bayern,BY
9371,199509371,1995,Landkreis Amberg-Sulzbach,22.0,8.200000000000001,32.300000000000004,22.8,14.700000000000001,Bayern,BY
9371,200009371,2000,Landkreis Amberg-Sulzbach,21.8,7.7,31.0,23.6,15.9,Bayern,BY
9371,200509371,2005,Landkreis Amberg-Sulzbach,20.3,8.1,28.0,25.0,18.6,Bayern,BY
9371,200909371,2009,Landkreis Amberg-Sulzbach,18.0,8.8,25.1,28.400000000000002,19.6,Bayern,BY
9371,201309371,2013,Landkreis Amberg-Sulzbach,16.8,8.3,23.0,32.1,19.8,Bayern,BY
9371,201709371,2017,Landkreis Amberg-Sulzbach,15.8,8.0,22.6,32.800000000000004,20.8,Bayern,BY
9372,199509372,1995,Landkreis Cham,21.6,8.8,31.8,22.6,15.3,Bayern,BY
9372,200009372,2000,Landkreis Cham,20.700000000000003,8.3,30.700000000000003,23.700000000000003,16.6,Bayern,BY
9372,200509372,2005,Landkreis Cham,19.3,8.4,28.3,25.3,18.8,Bayern,BY
9372,200909372,2009,Landkreis Cham,17.5,8.5,25.900000000000002,28.700000000000003,19.400000000000002,Bayern,BY
9372,201309372,2013,Landkreis Cham,16.5,8.1,24.3,31.5,19.700000000000003,Bayern,BY
9372,201709372,2017,Landkreis Cham,15.9,7.9,23.6,31.700000000000003,20.8,Bayern,BY
9373,199509373,1995,Landkreis Neumarkt in der Oberpfalz,23.1,8.700000000000001,32.7,22.0,13.5,Bayern,BY
9373,200009373,2000,Landkreis Neumarkt in der Oberpfalz,22.700000000000003,8.1,31.700000000000003,23.0,14.5,Bayern,BY
9373,200509373,2005,Landkreis Neumarkt in der Oberpfalz,21.200000000000003,8.3,29.1,24.5,16.900000000000002,Bayern,BY
9373,200909373,2009,Landkreis Neumarkt in der Oberpfalz,19.200000000000003,8.700000000000001,26.5,27.8,17.8,Bayern,BY
9373,201309373,2013,Landkreis Neumarkt in der Oberpfalz,17.7,8.6,24.400000000000002,31.3,18.0,Bayern,BY
9373,201709373,2017,Landkreis Neumarkt in der Oberpfalz,17.0,8.4,24.400000000000002,31.400000000000002,18.8,Bayern,BY
9374,199509374,1995,Landkreis Neustadt an der Waldnaab,22.6,8.3,31.700000000000003,22.700000000000003,14.700000000000001,Bayern,BY
9374,200009374,2000,Landkreis Neustadt an der Waldnaab,22.1,8.0,30.5,23.5,15.9,Bayern,BY
9374,200509374,2005,Landkreis Neustadt an der Waldnaab,20.3,8.5,28.0,24.8,18.3,Bayern,BY
9374,200909374,2009,Landkreis Neustadt an der Waldnaab,18.400000000000002,8.6,25.8,28.200000000000003,19.0,Bayern,BY
9374,201309374,2013,Landkreis Neustadt an der Waldnaab,16.900000000000002,8.3,23.6,31.900000000000002,19.200000000000003,Bayern,BY
9374,201709374,2017,Landkreis Neustadt an der Waldnaab,15.9,8.0,23.0,32.300000000000004,20.700000000000003,Bayern,BY
9375,199509375,1995,Landkreis Regensburg (Land),21.6,8.0,34.300000000000004,23.5,12.5,Bayern,BY
9375,200009375,2000,Landkreis Regensburg (Land),21.5,7.7,32.4,24.8,13.5,Bayern,BY
9375,200509375,2005,Landkreis Regensburg (Land),20.200000000000003,8.0,29.6,26.400000000000002,15.8,Bayern,BY
9375,200909375,2009,Landkreis Regensburg (Land),18.7,8.200000000000001,26.700000000000003,29.400000000000002,17.1,Bayern,BY
9375,201309375,2013,Landkreis Regensburg (Land),17.6,7.9,24.900000000000002,31.8,17.8,Bayern,BY
9375,201709375,2017,Landkreis Regensburg (Land),17.2,7.800000000000001,24.200000000000003,31.700000000000003,19.0,Bayern,BY
9376,199509376,1995,Landkreis Schwandorf,20.700000000000003,8.5,32.0,23.5,15.3,Bayern,BY
9376,200009376,2000,Landkreis Schwandorf,20.400000000000002,8.1,30.8,24.200000000000003,16.6,Bayern,BY
9376,200509376,2005,Landkreis Schwandorf,19.400000000000002,8.1,28.6,25.1,18.8,Bayern,BY
9376,200909376,2009,Landkreis Schwandorf,17.8,8.4,26.1,28.200000000000003,19.6,Bayern,BY
9376,201309376,2013,Landkreis Schwandorf,16.400000000000002,8.200000000000001,24.6,31.3,19.5,Bayern,BY
9376,201709376,2017,Landkreis Schwandorf,16.0,8.1,24.3,31.3,20.3,Bayern,BY
9377,199509377,1995,Landkreis Tirschenreuth,21.3,8.3,30.5,23.5,16.400000000000002,Bayern,BY
9377,200009377,2000,Landkreis Tirschenreuth,20.8,7.800000000000001,29.5,24.1,17.8,Bayern,BY
9377,200509377,2005,Landkreis Tirschenreuth,19.3,7.9,27.0,25.400000000000002,20.400000000000002,Bayern,BY
9377,200909377,2009,Landkreis Tirschenreuth,17.5,8.200000000000001,24.6,28.400000000000002,21.3,Bayern,BY
9377,201309377,2013,Landkreis Tirschenreuth,15.9,8.1,22.6,31.8,21.5,Bayern,BY
9377,201709377,2017,Landkreis Tirschenreuth,15.200000000000001,7.800000000000001,22.200000000000003,32.300000000000004,22.5,Bayern,BY
9461,199509461,1995,Bamberg,16.2,8.6,31.400000000000002,23.6,20.3,Bayern,BY
9461,200009461,2000,Bamberg,16.3,8.3,31.3,23.6,20.6,Bayern,BY
9461,200509461,2005,Bamberg,15.600000000000001,9.200000000000001,29.900000000000002,23.8,21.5,Bayern,BY
9461,200909461,2009,Bamberg,14.700000000000001,9.5,28.3,25.8,21.700000000000003,Bayern,BY
9461,201309461,2013,Bamberg,14.0,10.9,27.900000000000002,26.6,20.6,Bayern,BY
9461,201709461,2017,Bamberg,14.5,10.200000000000001,30.200000000000003,25.900000000000002,19.200000000000003,Bayern,BY
9462,199509462,1995,Bayreuth,16.0,9.600000000000001,32.2,24.0,18.1,Bayern,BY
9462,200009462,2000,Bayreuth,15.5,11.200000000000001,30.6,24.700000000000003,18.0,Bayern,BY
9462,200509462,2005,Bayreuth,14.5,12.0,28.900000000000002,24.8,19.700000000000003,Bayern,BY
9462,200909462,2009,Bayreuth,13.8,12.200000000000001,27.1,26.3,20.700000000000003,Bayern,BY
9462,201309462,2013,Bayreuth,13.0,13.600000000000001,25.400000000000002,26.6,21.400000000000002,Bayern,BY
9462,201709462,2017,Bayreuth,12.8,13.8,26.3,25.700000000000003,21.5,Bayern,BY
9463,199509463,1995,Coburg,17.1,7.6000000000000005,30.8,24.1,20.5,Bayern,BY
9463,200009463,2000,Coburg,17.1,7.5,29.5,25.0,20.900000000000002,Bayern,BY
9463,200509463,2005,Coburg,15.9,8.1,27.400000000000002,25.8,22.8,Bayern,BY
9463,200909463,2009,Coburg,15.100000000000001,8.5,25.0,28.1,23.3,Bayern,BY
9463,201309463,2013,Coburg,14.3,8.700000000000001,24.400000000000002,29.5,23.0,Bayern,BY
9463,201709463,2017,Coburg,14.100000000000001,8.4,24.900000000000002,29.1,23.5,Bayern,BY
9464,199509464,1995,Hof,17.3,8.0,29.5,25.3,19.900000000000002,Bayern,BY
9464,200009464,2000,Hof,17.0,7.7,28.0,26.400000000000002,20.8,Bayern,BY
9464,200509464,2005,Hof,16.3,7.800000000000001,26.1,26.700000000000003,23.1,Bayern,BY
9464,200909464,2009,Hof,15.200000000000001,8.1,24.400000000000002,28.200000000000003,24.1,Bayern,BY
9464,201309464,2013,Hof,14.600000000000001,8.1,23.3,29.6,24.3,Bayern,BY
9464,201709464,2017,Hof,15.700000000000001,8.200000000000001,23.3,28.8,23.900000000000002,Bayern,BY
9471,199509471,1995,Landkreis Bamberg (Land),23.200000000000003,8.4,33.800000000000004,22.3,12.3,Bayern,BY
9471,200009471,2000,Landkreis Bamberg (Land),22.400000000000002,8.200000000000001,32.4,23.400000000000002,13.600000000000001,Bayern,BY
9471,200509471,2005,Landkreis Bamberg (Land),20.700000000000003,8.6,29.8,24.900000000000002,16.1,Bayern,BY
9471,200909471,2009,Landkreis Bamberg (Land),18.900000000000002,8.6,27.1,28.3,17.1,Bayern,BY
9471,201309471,2013,Landkreis Bamberg (Land),17.5,8.3,24.8,31.8,17.6,Bayern,BY
9471,201709471,2017,Landkreis Bamberg (Land),17.0,7.6000000000000005,24.3,32.4,18.7,Bayern,BY
9472,199509472,1995,Landkreis Bayreuth (Land),20.8,8.200000000000001,31.900000000000002,23.700000000000003,15.5,Bayern,BY
9472,200009472,2000,Landkreis Bayreuth (Land),20.400000000000002,7.5,30.8,24.6,16.7,Bayern,BY
9472,200509472,2005,Landkreis Bayreuth (Land),19.3,7.5,28.3,25.700000000000003,19.200000000000003,Bayern,BY
9472,200909472,2009,Landkreis Bayreuth (Land),17.6,7.9,25.5,28.8,20.200000000000003,Bayern,BY
9472,201309472,2013,Landkreis Bayreuth (Land),16.6,7.6000000000000005,23.200000000000003,31.900000000000002,20.8,Bayern,BY
9472,201709472,2017,Landkreis Bayreuth (Land),16.0,7.1000000000000005,22.0,32.7,22.1,Bayern,BY
9473,199509473,1995,Landkreis Coburg (Land),20.8,7.4,31.5,24.6,15.700000000000001,Bayern,BY
9473,200009473,2000,Landkreis Coburg (Land),20.6,7.1000000000000005,30.0,25.1,17.2,Bayern,BY
9473,200509473,2005,Landkreis Coburg (Land),19.0,7.6000000000000005,27.3,25.900000000000002,20.200000000000003,Bayern,BY
9473,200909473,2009,Landkreis Coburg (Land),17.1,8.1,24.5,29.0,21.3,Bayern,BY
9473,201309473,2013,Landkreis Coburg (Land),15.700000000000001,7.5,22.5,32.4,22.0,Bayern,BY
9473,201709473,2017,Landkreis Coburg (Land),15.600000000000001,7.0,22.1,32.4,22.900000000000002,Bayern,BY
9474,199509474,1995,Landkreis Forchheim,22.5,7.800000000000001,32.800000000000004,23.6,13.3,Bayern,BY
9474,200009474,2000,Landkreis Forchheim,22.0,7.9,31.1,24.400000000000002,14.600000000000001,Bayern,BY
9474,200509474,2005,Landkreis Forchheim,20.400000000000002,8.200000000000001,28.3,25.900000000000002,17.2,Bayern,BY
9474,200909474,2009,Landkreis Forchheim,18.5,8.5,25.6,29.0,18.400000000000002,Bayern,BY
9474,201309474,2013,Landkreis Forchheim,17.1,8.200000000000001,23.6,32.2,18.900000000000002,Bayern,BY
9474,201709474,2017,Landkreis Forchheim,16.900000000000002,7.6000000000000005,23.400000000000002,32.2,20.0,Bayern,BY
9475,199509475,1995,Landkreis Hof (Land),18.6,7.5,29.400000000000002,25.6,18.900000000000002,Bayern,BY
9475,200009475,2000,Landkreis Hof (Land),18.5,6.800000000000001,28.5,25.8,20.400000000000002,Bayern,BY
9475,200509475,2005,Landkreis Hof (Land),17.7,6.800000000000001,26.1,26.200000000000003,23.1,Bayern,BY
9475,200909475,2009,Landkreis Hof (Land),16.2,7.300000000000001,23.3,28.700000000000003,24.400000000000002,Bayern,BY
9475,201309475,2013,Landkreis Hof (Land),15.0,7.1000000000000005,21.0,32.1,24.8,Bayern,BY
9475,201709475,2017,Landkreis Hof (Land),14.600000000000001,6.9,20.3,32.7,25.6,Bayern,BY
9476,199509476,1995,Landkreis Kronach,19.0,8.200000000000001,31.1,24.700000000000003,17.0,Bayern,BY
9476,200009476,2000,Landkreis Kronach,18.5,7.5,30.200000000000003,25.3,18.5,Bayern,BY
9476,200509476,2005,Landkreis Kronach,17.400000000000002,7.4,27.700000000000003,26.0,21.5,Bayern,BY
9476,200909476,2009,Landkreis Kronach,15.8,7.5,24.900000000000002,29.400000000000002,22.3,Bayern,BY
9476,201309476,2013,Landkreis Kronach,14.700000000000001,7.0,22.6,33.0,22.700000000000003,Bayern,BY
9476,201709476,2017,Landkreis Kronach,14.200000000000001,6.800000000000001,21.400000000000002,33.800000000000004,23.900000000000002,Bayern,BY
9477,199509477,1995,Landkreis Kulmbach,19.0,8.0,31.0,24.6,17.400000000000002,Bayern,BY
9477,200009477,2000,Landkreis Kulmbach,18.8,7.300000000000001,30.0,25.5,18.5,Bayern,BY
9477,200509477,2005,Landkreis Kulmbach,17.7,7.4,27.3,26.6,21.0,Bayern,BY
9477,200909477,2009,Landkreis Kulmbach,16.400000000000002,7.5,25.0,29.200000000000003,21.900000000000002,Bayern,BY
9477,201309477,2013,Landkreis Kulmbach,15.3,7.1000000000000005,22.5,32.7,22.400000000000002,Bayern,BY
9477,201709477,2017,Landkreis Kulmbach,14.600000000000001,7.2,21.400000000000002,33.0,23.8,Bayern,BY
9478,199509478,1995,Landkreis Lichtenfels,20.200000000000003,8.4,31.8,23.8,15.9,Bayern,BY
9478,200009478,2000,Landkreis Lichtenfels,19.900000000000002,8.0,30.400000000000002,24.700000000000003,17.0,Bayern,BY
9478,200509478,2005,Landkreis Lichtenfels,18.5,7.800000000000001,28.200000000000003,25.6,19.900000000000002,Bayern,BY
9478,200909478,2009,Landkreis Lichtenfels,16.8,8.0,25.5,28.6,21.1,Bayern,BY
9478,201309478,2013,Landkreis Lichtenfels,15.700000000000001,7.9,23.0,31.900000000000002,21.400000000000002,Bayern,BY
9478,201709478,2017,Landkreis Lichtenfels,15.4,7.5,22.5,32.4,22.200000000000003,Bayern,BY
9479,199509479,1995,Landkreis Wunsiedel im Fichtelgebirge,17.7,7.2,28.8,26.400000000000002,19.900000000000002,Bayern,BY
9479,200009479,2000,Landkreis Wunsiedel im Fichtelgebirge,17.6,7.0,27.700000000000003,26.400000000000002,21.400000000000002,Bayern,BY
9479,200509479,2005,Landkreis Wunsiedel im Fichtelgebirge,16.6,7.1000000000000005,25.1,26.900000000000002,24.400000000000002,Bayern,BY
9479,200909479,2009,Landkreis Wunsiedel im Fichtelgebirge,15.200000000000001,7.2,22.8,29.200000000000003,25.6,Bayern,BY
9479,201309479,2013,Landkreis Wunsiedel im Fichtelgebirge,14.200000000000001,7.0,20.6,32.4,25.8,Bayern,BY
9479,201709479,2017,Landkreis Wunsiedel im Fichtelgebirge,14.5,7.0,20.200000000000003,32.1,26.200000000000003,Bayern,BY
9561,199509561,1995,Ansbach,18.5,8.1,30.1,24.6,18.8,Bayern,BY
9561,200009561,2000,Ansbach,18.6,7.9,28.900000000000002,25.400000000000002,19.200000000000003,Bayern,BY
9561,200509561,2005,Ansbach,17.5,8.5,27.400000000000002,25.400000000000002,21.1,Bayern,BY
9561,200909561,2009,Ansbach,16.400000000000002,8.8,25.5,27.1,22.3,Bayern,BY
9561,201309561,2013,Ansbach,15.8,8.4,24.700000000000003,29.5,21.6,Bayern,BY
9561,201709561,2017,Ansbach,16.3,8.5,25.0,28.900000000000002,21.400000000000002,Bayern,BY
9562,199509562,1995,Erlangen,17.0,8.5,35.6,23.400000000000002,15.4,Bayern,BY
9562,200009562,2000,Erlangen,16.7,8.700000000000001,33.9,24.1,16.7,Bayern,BY
9562,200509562,2005,Erlangen,16.400000000000002,9.4,31.8,24.0,18.400000000000002,Bayern,BY
9562,200909562,2009,Erlangen,15.9,9.4,30.400000000000002,25.200000000000003,19.1,Bayern,BY
9562,201309562,2013,Erlangen,15.700000000000001,10.200000000000001,29.900000000000002,25.900000000000002,18.3,Bayern,BY
9562,201709562,2017,Erlangen,15.8,10.600000000000001,30.5,25.3,17.900000000000002,Bayern,BY
9563,199509563,1995,Fürth,18.1,7.6000000000000005,32.9,25.200000000000003,16.2,Bayern,BY
9563,200009563,2000,Fürth,18.7,7.5,31.700000000000003,25.8,16.3,Bayern,BY
9563,200509563,2005,Fürth,17.900000000000002,8.1,30.1,26.0,17.900000000000002,Bayern,BY
9563,200909563,2009,Fürth,16.7,8.3,28.3,27.700000000000003,19.0,Bayern,BY
9563,201309563,2013,Fürth,16.1,8.1,28.1,29.200000000000003,18.400000000000002,Bayern,BY
9563,201709563,2017,Fürth,16.2,8.0,28.200000000000003,29.3,18.3,Bayern,BY
9564,199509564,1995,Nürnberg,15.600000000000001,7.9,32.300000000000004,26.400000000000002,17.900000000000002,Bayern,BY
9564,200009564,2000,Nürnberg,15.600000000000001,7.7,31.6,26.6,18.400000000000002,Bayern,BY
9564,200509564,2005,Nürnberg,15.3,8.200000000000001,30.6,25.8,20.1,Bayern,BY
9564,200909564,2009,Nürnberg,14.8,8.4,29.6,26.400000000000002,20.8,Bayern,BY
9564,201309564,2013,Nürnberg,15.100000000000001,8.6,28.8,26.900000000000002,20.700000000000003,Bayern,BY
9564,201709564,2017,Nürnberg,15.8,8.4,29.0,26.700000000000003,20.200000000000003,Bayern,BY
9565,199509565,1995,Schwabach,18.5,7.6000000000000005,31.700000000000003,26.1,16.1,Bayern,BY
9565,200009565,2000,Schwabach,18.900000000000002,7.4,30.5,26.200000000000003,17.0,Bayern,BY
9565,200509565,2005,Schwabach,18.1,7.800000000000001,28.700000000000003,26.1,19.400000000000002,Bayern,BY
9565,200909565,2009,Schwabach,17.400000000000002,7.6000000000000005,26.1,27.700000000000003,21.1,Bayern,BY
9565,201309565,2013,Schwabach,16.8,7.6000000000000005,24.0,30.0,21.6,Bayern,BY
9565,201709565,2017,Schwabach,16.900000000000002,7.5,23.6,30.3,21.8,Bayern,BY
9571,199509571,1995,Landkreis Ansbach (Land),22.900000000000002,8.6,31.6,21.900000000000002,15.0,Bayern,BY
9571,200009571,2000,Landkreis Ansbach (Land),22.6,8.1,30.400000000000002,23.0,15.9,Bayern,BY
9571,200509571,2005,Landkreis Ansbach (Land),21.0,8.6,27.8,24.400000000000002,18.3,Bayern,BY
9571,200909571,2009,Landkreis Ansbach (Land),19.0,8.700000000000001,25.6,27.6,19.1,Bayern,BY
9571,201309571,2013,Landkreis Ansbach (Land),17.7,8.5,23.8,30.900000000000002,19.1,Bayern,BY
9571,201709571,2017,Landkreis Ansbach (Land),17.1,8.200000000000001,23.8,31.200000000000003,19.8,Bayern,BY
9572,199509572,1995,Landkreis Erlangen-Höchstadt,22.400000000000002,7.7,33.4,24.8,11.700000000000001,Bayern,BY
9572,200009572,2000,Landkreis Erlangen-Höchstadt,21.700000000000003,7.5,31.400000000000002,26.200000000000003,13.200000000000001,Bayern,BY
9572,200509572,2005,Landkreis Erlangen-Höchstadt,19.900000000000002,8.0,28.3,27.400000000000002,16.400000000000002,Bayern,BY
