,YearSchluessel,Year,Stadt-/Landkreis,Altenquotient,Jugendquotient,Gesamtquotient,LAND_NAME,LAND_ABK
9279,199509279,1995,Landkreis Dingolfing-Landau,23.900000000000002,38.900000000000006,62.800000000000004,Bayern,BY
9279,200009279,2000,Landkreis Dingolfing-Landau,25.3,39.400000000000006,64.7,Bayern,BY
9279,200509279,2005,Landkreis Dingolfing-Landau,29.1,37.5,66.60000000000001,Bayern,BY
9279,200909279,2009,Landkreis Dingolfing-Landau,30.3,34.5,64.8,Bayern,BY
9279,201309279,2013,Landkreis Dingolfing-Landau,29.1,30.5,59.6,Bayern,BY
9279,201709279,2017,Landkreis Dingolfing-Landau,29.900000000000002,29.700000000000003,59.6,Bayern,BY
9361,199509361,1995,Amberg,30.200000000000003,32.5,62.6,Bayern,BY
9361,200009361,2000,Amberg,32.4,33.800000000000004,66.2,Bayern,BY
9361,200509361,2005,Amberg,36.5,32.6,69.10000000000001,Bayern,BY
9361,200909361,2009,Amberg,36.9,30.0,66.9,Bayern,BY
9361,201309361,2013,Amberg,37.4,27.900000000000002,65.3,Bayern,BY
9361,201709361,2017,Amberg,39.1,28.900000000000002,68.0,Bayern,BY
9362,199509362,1995,Regensburg,28.200000000000003,25.700000000000003,53.900000000000006,Bayern,BY
9362,200009362,2000,Regensburg,27.900000000000002,25.700000000000003,53.6,Bayern,BY
9362,200509362,2005,Regensburg,29.3,25.400000000000002,54.7,Bayern,BY
9362,200909362,2009,Regensburg,29.3,25.0,54.300000000000004,Bayern,BY
9362,201309362,2013,Regensburg,27.3,24.1,51.400000000000006,Bayern,BY
9362,201709362,2017,Regensburg,26.0,24.8,50.800000000000004,Bayern,BY
9363,199509363,1995,Weiden in der Oberpfalz,29.900000000000002,32.9,62.900000000000006,Bayern,BY
9363,200009363,2000,Weiden in der Oberpfalz,31.700000000000003,33.9,65.60000000000001,Bayern,BY
9363,200509363,2005,Weiden in der Oberpfalz,36.7,34.0,70.7,Bayern,BY
9363,200909363,2009,Weiden in der Oberpfalz,37.9,31.6,69.5,Bayern,BY
9363,201309363,2013,Weiden in der Oberpfalz,38.1,28.700000000000003,66.9,Bayern,BY
9363,201709363,2017,Weiden in der Oberpfalz,38.7,28.700000000000003,67.3,Bayern,BY
9371,199509371,1995,Landkreis Amberg-Sulzbach,24.0,39.7,63.7,Bayern,BY
9371,200009371,2000,Landkreis Amberg-Sulzbach,26.5,40.300000000000004,66.8,Bayern,BY
9371,200509371,2005,Landkreis Amberg-Sulzbach,31.8,38.900000000000006,70.7,Bayern,BY
9371,200909371,2009,Landkreis Amberg-Sulzbach,32.9,35.0,67.9,Bayern,BY
9371,201309371,2013,Landkreis Amberg-Sulzbach,32.5,31.400000000000002,63.900000000000006,Bayern,BY
9371,201709371,2017,Landkreis Amberg-Sulzbach,34.1,29.5,63.6,Bayern,BY
9372,199509372,1995,Landkreis Cham,25.3,39.400000000000006,64.7,Bayern,BY
9372,200009372,2000,Landkreis Cham,27.6,38.800000000000004,66.4,Bayern,BY
9372,200509372,2005,Landkreis Cham,31.6,36.5,68.10000000000001,Bayern,BY
9372,200909372,2009,Landkreis Cham,32.1,32.9,65.0,Bayern,BY
9372,201309372,2013,Landkreis Cham,32.0,30.400000000000002,62.400000000000006,Bayern,BY
9372,201709372,2017,Landkreis Cham,34.1,29.6,63.7,Bayern,BY
9373,199509373,1995,Landkreis Neumarkt in der Oberpfalz,22.0,41.6,63.7,Bayern,BY
9373,200009373,2000,Landkreis Neumarkt in der Oberpfalz,24.1,41.900000000000006,66.0,Bayern,BY
9373,200509373,2005,Landkreis Neumarkt in der Oberpfalz,28.400000000000002,39.900000000000006,68.3,Bayern,BY
9373,200909373,2009,Landkreis Neumarkt in der Oberpfalz,29.5,36.4,65.9,Bayern,BY
9373,201309373,2013,Landkreis Neumarkt in der Oberpfalz,29.0,32.4,61.400000000000006,Bayern,BY
9373,201709373,2017,Landkreis Neumarkt in der Oberpfalz,30.3,31.3,61.6,Bayern,BY
9374,199509374,1995,Landkreis Neustadt an der Waldnaab,24.400000000000002,41.2,65.60000000000001,Bayern,BY
9374,200009374,2000,Landkreis Neustadt an der Waldnaab,26.8,41.300000000000004,68.10000000000001,Bayern,BY
9374,200509374,2005,Landkreis Neustadt an der Waldnaab,31.1,39.1,70.2,Bayern,BY
9374,200909374,2009,Landkreis Neustadt an der Waldnaab,31.8,35.300000000000004,67.0,Bayern,BY
9374,201309374,2013,Landkreis Neustadt an der Waldnaab,31.3,31.3,62.6,Bayern,BY
9374,201709374,2017,Landkreis Neustadt an der Waldnaab,34.0,30.1,64.10000000000001,Bayern,BY
9375,199509375,1995,Landkreis Regensburg (Land),19.700000000000003,37.300000000000004,57.0,Bayern,BY
9375,200009375,2000,Landkreis Regensburg (Land),21.6,38.1,59.7,Bayern,BY
9375,200509375,2005,Landkreis Regensburg (Land),25.6,36.800000000000004,62.300000000000004,Bayern,BY
9375,200909375,2009,Landkreis Regensburg (Land),27.700000000000003,34.300000000000004,62.0,Bayern,BY
9375,201309375,2013,Landkreis Regensburg (Land),28.6,31.900000000000002,60.400000000000006,Bayern,BY
9375,201709375,2017,Landkreis Regensburg (Land),30.900000000000002,31.700000000000003,62.6,Bayern,BY
9376,199509376,1995,Landkreis Schwandorf,24.700000000000003,37.2,61.900000000000006,Bayern,BY
9376,200009376,2000,Landkreis Schwandorf,27.400000000000002,37.5,64.9,Bayern,BY
9376,200509376,2005,Landkreis Schwandorf,31.6,36.6,68.2,Bayern,BY
9376,200909376,2009,Landkreis Schwandorf,32.5,33.800000000000004,66.3,Bayern,BY
9376,201309376,2013,Landkreis Schwandorf,31.6,30.200000000000003,61.900000000000006,Bayern,BY
9376,201709376,2017,Landkreis Schwandorf,33.1,29.8,62.900000000000006,Bayern,BY
9377,199509377,1995,Landkreis Tirschenreuth,27.200000000000003,39.1,66.3,Bayern,BY
9377,200009377,2000,Landkreis Tirschenreuth,30.1,39.2,69.4,Bayern,BY
9377,200509377,2005,Landkreis Tirschenreuth,35.2,37.4,72.60000000000001,Bayern,BY
9377,200909377,2009,Landkreis Tirschenreuth,36.300000000000004,34.1,70.4,Bayern,BY
9377,201309377,2013,Landkreis Tirschenreuth,35.800000000000004,30.200000000000003,66.0,Bayern,BY
9377,201709377,2017,Landkreis Tirschenreuth,37.4,28.900000000000002,66.3,Bayern,BY
9461,199509461,1995,Bamberg,32.800000000000004,29.3,62.1,Bayern,BY
9461,200009461,2000,Bamberg,33.7,30.0,63.7,Bayern,BY
9461,200509461,2005,Bamberg,35.300000000000004,29.200000000000003,64.60000000000001,Bayern,BY
9461,200909461,2009,Bamberg,35.2,27.1,62.300000000000004,Bayern,BY
9461,201309461,2013,Bamberg,32.5,25.3,57.800000000000004,Bayern,BY
9461,201709461,2017,Bamberg,30.0,26.0,56.0,Bayern,BY
9462,199509462,1995,Bayreuth,28.400000000000002,28.5,56.900000000000006,Bayern,BY
9462,200009462,2000,Bayreuth,28.0,28.0,56.0,Bayern,BY
9462,200509462,2005,Bayreuth,30.900000000000002,26.400000000000002,57.400000000000006,Bayern,BY
9462,200909462,2009,Bayreuth,32.7,25.5,58.300000000000004,Bayern,BY
9462,201309462,2013,Bayreuth,34.1,24.900000000000002,59.0,Bayern,BY
9462,201709462,2017,Bayreuth,34.2,25.0,59.2,Bayern,BY
9463,199509463,1995,Coburg,33.9,31.400000000000002,65.3,Bayern,BY
9463,200009463,2000,Coburg,35.0,32.4,67.4,Bayern,BY
9463,200509463,2005,Coburg,38.6,30.900000000000002,69.5,Bayern,BY
9463,200909463,2009,Coburg,39.2,29.3,68.5,Bayern,BY
9463,201309463,2013,Coburg,38.0,26.900000000000002,64.9,Bayern,BY
9463,201709463,2017,Coburg,38.900000000000006,27.0,65.9,Bayern,BY
9464,199509464,1995,Hof,32.800000000000004,31.900000000000002,64.7,Bayern,BY
9464,200009464,2000,Hof,34.800000000000004,32.1,66.9,Bayern,BY
9464,200509464,2005,Hof,39.5,31.8,71.3,Bayern,BY
9464,200909464,2009,Hof,41.2,29.900000000000002,71.10000000000001,Bayern,BY
9464,201309464,2013,Hof,41.1,27.900000000000002,69.0,Bayern,BY
9464,201709464,2017,Hof,41.2,30.8,72.0,Bayern,BY
9471,199509471,1995,Landkreis Bamberg (Land),19.700000000000003,40.900000000000006,60.6,Bayern,BY
9471,200009471,2000,Landkreis Bamberg (Land),22.0,40.5,62.5,Bayern,BY
9471,200509471,2005,Landkreis Bamberg (Land),26.6,38.400000000000006,65.0,Bayern,BY
9471,200909471,2009,Landkreis Bamberg (Land),27.8,35.0,62.800000000000004,Bayern,BY
9471,201309471,2013,Landkreis Bamberg (Land),28.0,31.6,59.6,Bayern,BY
9471,201709471,2017,Landkreis Bamberg (Land),30.200000000000003,31.1,61.300000000000004,Bayern,BY
9472,199509472,1995,Landkreis Bayreuth (Land),25.200000000000003,37.2,62.300000000000004,Bayern,BY
9472,200009472,2000,Landkreis Bayreuth (Land),27.6,37.5,65.10000000000001,Bayern,BY
9472,200509472,2005,Landkreis Bayreuth (Land),32.5,36.5,69.0,Bayern,BY
9472,200909472,2009,Landkreis Bayreuth (Land),33.9,33.800000000000004,67.7,Bayern,BY
9472,201309472,2013,Landkreis Bayreuth (Land),34.4,31.0,65.4,Bayern,BY
9472,201709472,2017,Landkreis Bayreuth (Land),36.9,30.200000000000003,67.10000000000001,Bayern,BY
9473,199509473,1995,Landkreis Coburg (Land),25.6,36.9,62.5,Bayern,BY
9473,200009473,2000,Landkreis Coburg (Land),28.700000000000003,37.7,66.3,Bayern,BY
9473,200509473,2005,Landkreis Coburg (Land),34.6,36.800000000000004,71.4,Bayern,BY
9473,200909473,2009,Landkreis Coburg (Land),36.0,33.2,69.2,Bayern,BY
9473,201309473,2013,Landkreis Coburg (Land),36.5,29.5,66.0,Bayern,BY
9473,201709473,2017,Landkreis Coburg (Land),38.5,29.700000000000003,68.3,Bayern,BY
9474,199509474,1995,Landkreis Forchheim,21.5,40.0,61.5,Bayern,BY
9474,200009474,2000,Landkreis Forchheim,24.0,40.2,64.3,Bayern,BY
9474,200509474,2005,Landkreis Forchheim,28.8,38.2,67.0,Bayern,BY
9474,200909474,2009,Landkreis Forchheim,30.3,34.9,65.3,Bayern,BY
9474,201309474,2013,Landkreis Forchheim,30.6,31.5,62.1,Bayern,BY
9474,201709474,2017,Landkreis Forchheim,32.800000000000004,31.200000000000003,64.0,Bayern,BY
9475,199509475,1995,Landkreis Hof (Land),31.200000000000003,33.800000000000004,65.0,Bayern,BY
9475,200009475,2000,Landkreis Hof (Land),34.5,34.9,69.4,Bayern,BY
9475,200509475,2005,Landkreis Hof (Land),40.6,34.9,75.60000000000001,Bayern,BY
9475,200909475,2009,Landkreis Hof (Land),42.900000000000006,32.800000000000004,75.60000000000001,Bayern,BY
9475,201309475,2013,Landkreis Hof (Land),42.6,29.3,71.9,Bayern,BY
9475,201709475,2017,Landkreis Hof (Land),44.300000000000004,28.900000000000002,73.2,Bayern,BY
9476,199509476,1995,Landkreis Kronach,27.5,34.300000000000004,61.800000000000004,Bayern,BY
9476,200009476,2000,Landkreis Kronach,30.5,34.1,64.60000000000001,Bayern,BY
9476,200509476,2005,Landkreis Kronach,36.6,33.300000000000004,69.9,Bayern,BY
9476,200909476,2009,Landkreis Kronach,37.4,30.700000000000003,68.10000000000001,Bayern,BY
9476,201309476,2013,Landkreis Kronach,37.300000000000004,27.3,64.60000000000001,Bayern,BY
9476,201709476,2017,Landkreis Kronach,39.800000000000004,27.0,66.8,Bayern,BY
9477,199509477,1995,Landkreis Kulmbach,28.3,34.2,62.5,Bayern,BY
9477,200009477,2000,Landkreis Kulmbach,30.5,34.800000000000004,65.3,Bayern,BY
9477,200509477,2005,Landkreis Kulmbach,35.6,33.9,69.5,Bayern,BY
9477,200909477,2009,Landkreis Kulmbach,36.9,31.6,68.5,Bayern,BY
9477,201309477,2013,Landkreis Kulmbach,37.300000000000004,28.900000000000002,66.10000000000001,Bayern,BY
9477,201709477,2017,Landkreis Kulmbach,40.1,28.200000000000003,68.3,Bayern,BY
9478,199509478,1995,Landkreis Lichtenfels,25.700000000000003,36.300000000000004,62.0,Bayern,BY
9478,200009478,2000,Landkreis Lichtenfels,28.0,36.7,64.7,Bayern,BY
9478,200509478,2005,Landkreis Lichtenfels,33.6,35.0,68.60000000000001,Bayern,BY
9478,200909478,2009,Landkreis Lichtenfels,35.4,32.5,67.9,Bayern,BY
9478,201309478,2013,Landkreis Lichtenfels,35.300000000000004,29.6,64.9,Bayern,BY
9478,201709478,2017,Landkreis Lichtenfels,36.800000000000004,29.1,66.0,Bayern,BY
9479,199509479,1995,Landkreis Wunsiedel im Fichtelgebirge,32.9,32.6,65.5,Bayern,BY
9479,200009479,2000,Landkreis Wunsiedel im Fichtelgebirge,36.300000000000004,33.5,69.7,Bayern,BY
9479,200509479,2005,Landkreis Wunsiedel im Fichtelgebirge,42.7,32.7,75.4,Bayern,BY
9479,200909479,2009,Landkreis Wunsiedel im Fichtelgebirge,44.900000000000006,30.6,75.5,Bayern,BY
9479,201309479,2013,Landkreis Wunsiedel im Fichtelgebirge,44.5,27.8,72.4,Bayern,BY
9479,201709479,2017,Landkreis Wunsiedel im Fichtelgebirge,45.800000000000004,28.8,74.60000000000001,Bayern,BY
9561,199509561,1995,Ansbach,31.1,33.800000000000004,64.9,Bayern,BY
9561,200009561,2000,Ansbach,31.900000000000002,34.7,66.60000000000001,Bayern,BY
9561,200509561,2005,Ansbach,35.800000000000004,33.9,69.8,Bayern,BY
9561,200909561,2009,Ansbach,37.7,31.700000000000003,69.4,Bayern,BY
9561,201309561,2013,Ansbach,35.800000000000004,29.8,65.60000000000001,Bayern,BY
9561,201709561,2017,Ansbach,35.5,30.6,66.10000000000001,Bayern,BY
9562,199509562,1995,Erlangen,23.5,28.6,52.1,Bayern,BY
9562,200009562,2000,Erlangen,25.8,29.200000000000003,55.0,Bayern,BY
9562,200509562,2005,Erlangen,29.1,29.3,58.400000000000006,Bayern,BY
9562,200909562,2009,Erlangen,30.400000000000002,28.6,59.0,Bayern,BY
9562,201309562,2013,Erlangen,28.700000000000003,27.700000000000003,56.400000000000006,Bayern,BY
9562,201709562,2017,Erlangen,27.900000000000002,28.3,56.2,Bayern,BY
9563,199509563,1995,Fürth,25.400000000000002,31.6,57.0,Bayern,BY
9563,200009563,2000,Fürth,26.0,32.9,58.900000000000006,Bayern,BY
9563,200509563,2005,Fürth,28.900000000000002,32.5,61.400000000000006,Bayern,BY
9563,200909563,2009,Fürth,30.5,30.400000000000002,61.0,Bayern,BY
9563,201309563,2013,Fürth,29.1,28.700000000000003,57.900000000000006,Bayern,BY
9563,201709563,2017,Fürth,28.8,28.8,57.5,Bayern,BY
9564,199509564,1995,Nürnberg,27.6,27.1,54.800000000000004,Bayern,BY
9564,200009564,2000,Nürnberg,28.8,27.6,56.400000000000006,Bayern,BY
9564,200509564,2005,Nürnberg,32.1,27.6,59.6,Bayern,BY
9564,200909564,2009,Nürnberg,33.300000000000004,26.900000000000002,60.2,Bayern,BY
9564,201309564,2013,Nürnberg,33.1,27.200000000000003,60.300000000000004,Bayern,BY
9564,201709564,2017,Nürnberg,32.5,28.5,61.0,Bayern,BY
9565,199509565,1995,Schwabach,25.5,32.300000000000004,57.800000000000004,Bayern,BY
9565,200009565,2000,Schwabach,27.5,34.1,61.5,Bayern,BY
9565,200509565,2005,Schwabach,32.300000000000004,34.0,66.3,Bayern,BY
9565,200909565,2009,Schwabach,35.7,33.1,68.8,Bayern,BY
9565,201309565,2013,Schwabach,36.4,31.8,68.2,Bayern,BY
9565,201709565,2017,Schwabach,36.9,32.4,69.2,Bayern,BY
9571,199509571,1995,Landkreis Ansbach (Land),25.1,42.2,67.3,Bayern,BY
9571,200009571,2000,Landkreis Ansbach (Land),27.0,42.7,69.7,Bayern,BY
9571,200509571,2005,Landkreis Ansbach (Land),31.6,40.7,72.3,Bayern,BY
9571,200909571,2009,Landkreis Ansbach (Land),32.2,36.800000000000004,69.10000000000001,Bayern,BY
9571,201309571,2013,Landkreis Ansbach (Land),31.400000000000002,33.1,64.5,Bayern,BY
9571,201709571,2017,Landkreis Ansbach (Land),32.5,31.900000000000002,64.4,Bayern,BY
9572,199509572,1995,Landkreis Erlangen-Höchstadt,18.400000000000002,38.300000000000004,56.7,Bayern,BY
9572,200009572,2000,Landkreis Erlangen-Höchstadt,21.0,38.400000000000006,59.400000000000006,Bayern,BY
9572,200509572,2005,Landkreis Erlangen-Höchstadt,26.8,36.5,63.300000000000004,Bayern,BY
9572,200909572,2009,Landkreis Erlangen-Höchstadt,29.900000000000002,34.300000000000004,64.2,Bayern,BY
9572,201309572,2013,Landkreis Erlangen-Höchstadt,31.3,32.4,63.6,Bayern,BY
9572,201709572,2017,Landkreis Erlangen-Höchstadt,33.7,32.800000000000004,66.5,Bayern,BY
9573,199509573,1995,Landkreis Fürth (Land),21.700000000000003,32.9,54.6,Bayern,BY
9573,200009573,2000,Landkreis Fürth (Land),24.200000000000003,33.5,57.7,Bayern,BY
9573,200509573,2005,Landkreis Fürth (Land),30.1,32.800000000000004,63.0,Bayern,BY
9573,200909573,2009,Landkreis Fürth (Land),33.800000000000004,31.5,65.3,Bayern,BY
9573,201309573,2013,Landkreis Fürth (Land),35.9,30.8,66.7,Bayern,BY
9573,201709573,2017,Landkreis Fürth (Land),38.6,31.0,69.60000000000001,Bayern,BY
9574,199509574,1995,Landkreis Nürnberger Land,24.3,34.1,58.400000000000006,Bayern,BY
9574,200009574,2000,Landkreis Nürnberger Land,26.8,34.800000000000004,61.6,Bayern,BY
9574,200509574,2005,Landkreis Nürnberger Land,32.9,34.7,67.5,Bayern,BY
9574,200909574,2009,Landkreis Nürnberger Land,35.9,32.800000000000004,68.7,Bayern,BY
9574,201309574,2013,Landkreis Nürnberger Land,36.4,30.900000000000002,67.3,Bayern,BY
9574,201709574,2017,Landkreis Nürnberger Land,37.300000000000004,31.1,68.4,Bayern,BY
9575,199509575,1995,Landkreis Neustadt an der Aisch-Bad Windsheim,26.900000000000002,40.2,67.10000000000001,Bayern,BY
9575,200009575,2000,Landkreis Neustadt an der Aisch-Bad Windsheim,27.900000000000002,41.1,69.0,Bayern,BY
9575,200509575,2005,Landkreis Neustadt an der Aisch-Bad Windsheim,32.1,39.5,71.60000000000001,Bayern,BY
9575,200909575,2009,Landkreis Neustadt an der Aisch-Bad Windsheim,33.1,35.800000000000004,68.9,Bayern,BY
9575,201309575,2013,Landkreis Neustadt an der Aisch-Bad Windsheim,32.5,32.1,64.60000000000001,Bayern,BY
9575,201709575,2017,Landkreis Neustadt an der Aisch-Bad Windsheim,34.1,31.400000000000002,65.5,Bayern,BY
9576,199509576,1995,Landkreis Roth,22.1,37.9,59.900000000000006,Bayern,BY
9576,200009576,2000,Landkreis Roth,24.0,38.7,62.7,Bayern,BY
9576,200509576,2005,Landkreis Roth,29.6,37.800000000000004,67.5,Bayern,BY
9576,200909576,2009,Landkreis Roth,32.300000000000004,35.0,67.2,Bayern,BY
9576,201309576,2013,Landkreis Roth,32.7,32.300000000000004,65.0,Bayern,BY
9576,201709576,2017,Landkreis Roth,34.1,31.3,65.4,Bayern,BY
9577,199509577,1995,Landkreis Weißenburg-Gunzenhausen,27.200000000000003,39.7,66.8,Bayern,BY
9577,200009577,2000,Landkreis Weißenburg-Gunzenhausen,29.3,40.300000000000004,69.5,Bayern,BY
9577,200509577,2005,Landkreis Weißenburg-Gunzenhausen,34.4,39.800000000000004,74.10000000000001,Bayern,BY
9577,200909577,2009,Landkreis Weißenburg-Gunzenhausen,35.5,36.2,71.60000000000001,Bayern,BY
9577,201309577,2013,Landkreis Weißenburg-Gunzenhausen,34.7,32.0,66.7,Bayern,BY
9577,201709577,2017,Landkreis Weißenburg-Gunzenhausen,36.300000000000004,31.8,68.10000000000001,Bayern,BY
9661,199509661,1995,Aschaffenburg,27.900000000000002,33.4,61.300000000000004,Bayern,BY
9661,200009661,2000,Aschaffenburg,28.700000000000003,33.800000000000004,62.5,Bayern,BY
9661,200509661,2005,Aschaffenburg,31.900000000000002,32.5,64.4,Bayern,BY
9661,200909661,2009,Aschaffenburg,33.2,30.200000000000003,63.400000000000006,Bayern,BY
9661,201309661,2013,Aschaffenburg,32.300000000000004,28.3,60.6,Bayern,BY
9661,201709661,2017,Aschaffenburg,33.800000000000004,29.3,63.1,Bayern,BY
9662,199509662,1995,Schweinfurt,35.2,34.0,69.10000000000001,Bayern,BY
9662,200009662,2000,Schweinfurt,36.9,34.1,71.0,Bayern,BY
9662,200509662,2005,Schweinfurt,40.400000000000006,32.9,73.2,Bayern,BY
9662,200909662,2009,Schweinfurt,41.7,30.3,72.0,Bayern,BY
9662,201309662,2013,Schweinfurt,41.1,29.3,70.4,Bayern,BY
9662,201709662,2017,Schweinfurt,41.1,31.400000000000002,72.5,Bayern,BY
9663,199509663,1995,Würzburg,27.6,25.6,53.2,Bayern,BY
9663,200009663,2000,Würzburg,27.6,24.8,52.400000000000006,Bayern,BY
9663,200509663,2005,Würzburg,28.8,23.0,51.800000000000004,Bayern,BY
9663,200909663,2009,Würzburg,29.3,21.200000000000003,50.5,Bayern,BY
9663,201309663,2013,Würzburg,30.5,21.5,52.0,Bayern,BY
9663,201709663,2017,Würzburg,30.700000000000003,22.6,53.2,Bayern,BY
9671,199509671,1995,Landkreis Aschaffenburg (Land),21.6,37.5,59.1,Bayern,BY
9671,200009671,2000,Landkreis Aschaffenburg (Land),24.6,38.1,62.6,Bayern,BY
9671,200509671,2005,Landkreis Aschaffenburg (Land),30.200000000000003,37.0,67.2,Bayern,BY
9671,200909671,2009,Landkreis Aschaffenburg (Land),32.2,34.0,66.2,Bayern,BY
9671,201309671,2013,Landkreis Aschaffenburg (Land),32.5,30.6,63.1,Bayern,BY
9671,201709671,2017,Landkreis Aschaffenburg (Land),34.9,30.3,65.2,Bayern,BY
9672,199509672,1995,Landkreis Bad Kissingen,30.1,39.800000000000004,69.9,Bayern,BY
9672,200009672,2000,Landkreis Bad Kissingen,31.8,39.300000000000004,71.10000000000001,Bayern,BY
9672,200509672,2005,Landkreis Bad Kissingen,37.300000000000004,37.5,74.8,Bayern,BY
9672,200909672,2009,Landkreis Bad Kissingen,38.900000000000006,33.6,72.5,Bayern,BY
9672,201309672,2013,Landkreis Bad Kissingen,38.7,30.3,69.0,Bayern,BY
9672,201709672,2017,Landkreis Bad Kissingen,41.300000000000004,29.900000000000002,71.2,Bayern,BY
9673,199509673,1995,Landkreis Rhön-Grabfeld,25.400000000000002,41.400000000000006,66.8,Bayern,BY
9673,200009673,2000,Landkreis Rhön-Grabfeld,27.900000000000002,41.2,69.0,Bayern,BY
9673,200509673,2005,Landkreis Rhön-Grabfeld,32.9,39.1,72.0,Bayern,BY
9673,200909673,2009,Landkreis Rhön-Grabfeld,33.9,35.0,68.9,Bayern,BY
9673,201309673,2013,Landkreis Rhön-Grabfeld,33.800000000000004,32.1,65.9,Bayern,BY
9673,201709673,2017,Landkreis Rhön-Grabfeld,36.300000000000004,31.3,67.60000000000001,Bayern,BY
9674,199509674,1995,Landkreis Haßberge,24.5,41.0,65.60000000000001,Bayern,BY
9674,200009674,2000,Landkreis Haßberge,26.5,41.2,67.7,Bayern,BY
9674,200509674,2005,Landkreis Haßberge,30.8,38.400000000000006,69.2,Bayern,BY
9674,200909674,2009,Landkreis Haßberge,31.3,34.5,65.8,Bayern,BY
9674,201309674,2013,Landkreis Haßberge,30.900000000000002,31.200000000000003,62.1,Bayern,BY
9674,201709674,2017,Landkreis Haßberge,33.5,30.900000000000002,64.4,Bayern,BY
9675,199509675,1995,Landkreis Kitzingen,25.5,40.1,65.60000000000001,Bayern,BY
9675,200009675,2000,Landkreis Kitzingen,27.200000000000003,39.800000000000004,66.9,Bayern,BY
9675,200509675,2005,Landkreis Kitzingen,31.5,38.5,70.0,Bayern,BY
9675,200909675,2009,Landkreis Kitzingen,32.0,34.6,66.5,Bayern,BY
9675,201309675,2013,Landkreis Kitzingen,31.900000000000002,31.0,62.900000000000006,Bayern,BY
