,YearSchluessel,Year,Stadt-/Landkreis,Arbeitslosenquote in %,Anteil Arbeitslose 15-24 Jahre an Arbeitsl. insg. In %,Anteil Arbeitslose 55-64 Jahre an Arbeitsl. insg. In %,Anteil Langzeitarbeitslose an Arbeitslosen insg. In %,Anteil arbeitslose Ausländer an Arbeitslosen insg. In %,LAND_NAME,LAND_ABK
9186,201309186,2013,Landkreis Pfaffenhofen an der Ilm,2.1,11.5,25.5,14.100000000000001,12.600000000000001,Bayern,BY
9186,201709186,2017,Landkreis Pfaffenhofen an der Ilm,1.8,12.100000000000001,25.8,10.5,26.1,Bayern,BY
9187,200109187,2001,Landkreis Rosenheim (Land),3.5,12.0,21.6,18.400000000000002,11.200000000000001,Bayern,BY
9187,200509187,2005,Landkreis Rosenheim (Land),6.0,15.5,15.9,23.900000000000002,11.8,Bayern,BY
9187,200909187,2009,Landkreis Rosenheim (Land),3.6,12.700000000000001,17.900000000000002,19.900000000000002,12.9,Bayern,BY
9187,201309187,2013,Landkreis Rosenheim (Land),2.8000000000000003,11.0,24.200000000000003,22.400000000000002,13.700000000000001,Bayern,BY
9187,201709187,2017,Landkreis Rosenheim (Land),2.5,11.4,24.900000000000002,21.8,21.6,Bayern,BY
9188,200109188,2001,Landkreis Starnberg,3.1,6.800000000000001,32.9,27.900000000000002,16.400000000000002,Bayern,BY
9188,200509188,2005,Landkreis Starnberg,4.6000000000000005,9.700000000000001,18.0,23.900000000000002,18.0,Bayern,BY
9188,200909188,2009,Landkreis Starnberg,3.2,7.7,18.900000000000002,24.900000000000002,17.7,Bayern,BY
9188,201309188,2013,Landkreis Starnberg,2.9000000000000004,6.5,24.0,26.1,20.6,Bayern,BY
9188,201709188,2017,Landkreis Starnberg,2.8000000000000003,9.5,26.6,21.900000000000002,31.3,Bayern,BY
9189,200109189,2001,Landkreis Traunstein,4.2,14.100000000000001,24.1,17.3,10.9,Bayern,BY
9189,200509189,2005,Landkreis Traunstein,6.0,14.200000000000001,14.100000000000001,19.8,11.200000000000001,Bayern,BY
9189,200909189,2009,Landkreis Traunstein,4.1000000000000005,9.5,17.1,20.5,11.600000000000001,Bayern,BY
9189,201309189,2013,Landkreis Traunstein,3.2,10.3,23.6,22.400000000000002,13.100000000000001,Bayern,BY
9189,201709189,2017,Landkreis Traunstein,2.9000000000000004,11.4,24.400000000000002,23.3,23.0,Bayern,BY
9190,200109190,2001,Landkreis Weilheim-Schongau,3.4000000000000004,12.3,28.5,20.1,11.200000000000001,Bayern,BY
9190,200509190,2005,Landkreis Weilheim-Schongau,5.800000000000001,15.8,14.9,21.400000000000002,14.700000000000001,Bayern,BY
9190,200909190,2009,Landkreis Weilheim-Schongau,3.5,13.4,16.900000000000002,21.400000000000002,14.9,Bayern,BY
9190,201309190,2013,Landkreis Weilheim-Schongau,2.8000000000000003,11.5,22.5,20.700000000000003,16.0,Bayern,BY
9190,201709190,2017,Landkreis Weilheim-Schongau,2.6,10.200000000000001,23.900000000000002,24.5,26.0,Bayern,BY
9261,200109261,2001,Landshut,5.6000000000000005,13.4,22.400000000000002,20.200000000000003,23.200000000000003,Bayern,BY
9261,200509261,2005,Landshut,9.0,14.200000000000001,13.100000000000001,24.8,24.5,Bayern,BY
9261,200909261,2009,Landshut,6.0,11.4,16.5,18.3,22.8,Bayern,BY
9261,201309261,2013,Landshut,4.800000000000001,9.3,22.0,25.0,24.1,Bayern,BY
9261,201709261,2017,Landshut,4.2,10.8,18.900000000000002,24.200000000000003,38.2,Bayern,BY
9262,200109262,2001,Passau,7.0,12.5,15.9,20.8,12.3,Bayern,BY
9262,200509262,2005,Passau,11.0,14.8,11.5,27.3,11.600000000000001,Bayern,BY
9262,200909262,2009,Passau,7.7,10.100000000000001,13.9,19.8,14.5,Bayern,BY
9262,201309262,2013,Passau,5.6000000000000005,9.4,20.900000000000002,22.6,15.600000000000001,Bayern,BY
9262,201709262,2017,Passau,4.6000000000000005,10.5,20.400000000000002,20.900000000000002,29.400000000000002,Bayern,BY
9263,200109263,2001,Straubing,6.7,14.8,16.1,23.5,18.8,Bayern,BY
9263,200509263,2005,Straubing,11.100000000000001,14.9,10.0,28.900000000000002,16.1,Bayern,BY
9263,200909263,2009,Straubing,7.2,10.9,14.0,19.6,14.3,Bayern,BY
9263,201309263,2013,Straubing,5.7,12.100000000000001,17.3,21.5,16.400000000000002,Bayern,BY
9263,201709263,2017,Straubing,4.6000000000000005,12.600000000000001,23.6,26.1,24.1,Bayern,BY
9271,200109271,2001,Landkreis Deggendorf,5.9,15.0,16.900000000000002,18.3,6.800000000000001,Bayern,BY
9271,200509271,2005,Landkreis Deggendorf,8.5,16.5,11.9,22.900000000000002,7.7,Bayern,BY
9271,200909271,2009,Landkreis Deggendorf,5.2,12.5,15.9,14.600000000000001,10.3,Bayern,BY
9271,201309271,2013,Landkreis Deggendorf,3.3000000000000003,10.9,21.900000000000002,15.200000000000001,9.9,Bayern,BY
9271,201709271,2017,Landkreis Deggendorf,2.8000000000000003,10.0,27.700000000000003,18.0,17.3,Bayern,BY
9272,200109272,2001,Landkreis Freyung-Grafenau,7.0,14.700000000000001,13.8,11.0,3.7,Bayern,BY
9272,200509272,2005,Landkreis Freyung-Grafenau,9.5,16.8,12.3,22.200000000000003,3.5,Bayern,BY
9272,200909272,2009,Landkreis Freyung-Grafenau,5.2,11.8,18.3,13.4,3.4000000000000004,Bayern,BY
9272,201309272,2013,Landkreis Freyung-Grafenau,3.9000000000000004,9.9,26.1,17.8,4.2,Bayern,BY
9272,201709272,2017,Landkreis Freyung-Grafenau,3.0,9.4,32.0,17.400000000000002,10.5,Bayern,BY
9273,200109273,2001,Landkreis Kehlheim,4.4,14.0,26.0,22.0,10.8,Bayern,BY
9273,200509273,2005,Landkreis Kehlheim,6.2,17.6,12.3,21.3,11.600000000000001,Bayern,BY
9273,200909273,2009,Landkreis Kehlheim,4.1000000000000005,14.4,17.6,18.3,12.600000000000001,Bayern,BY
9273,201309273,2013,Landkreis Kehlheim,2.9000000000000004,11.4,25.900000000000002,22.1,14.0,Bayern,BY
9273,201709273,2017,Landkreis Kehlheim,2.6,13.100000000000001,24.8,21.900000000000002,30.400000000000002,Bayern,BY
9274,200109274,2001,Landkreis Landshut (Land),4.0,12.9,26.200000000000003,23.3,9.8,Bayern,BY
9274,200509274,2005,Landkreis Landshut (Land),5.4,16.3,14.4,22.8,10.600000000000001,Bayern,BY
9274,200909274,2009,Landkreis Landshut (Land),3.3000000000000003,14.0,17.0,17.5,9.5,Bayern,BY
9274,201309274,2013,Landkreis Landshut (Land),2.6,11.4,24.200000000000003,25.3,11.5,Bayern,BY
9274,201709274,2017,Landkreis Landshut (Land),2.5,12.3,24.700000000000003,27.1,26.3,Bayern,BY
9275,200109275,2001,Landkreis Passau (Land),6.800000000000001,14.8,17.400000000000002,18.0,5.1000000000000005,Bayern,BY
9275,200509275,2005,Landkreis Passau (Land),9.200000000000001,16.8,12.100000000000001,26.700000000000003,6.1000000000000005,Bayern,BY
9275,200909275,2009,Landkreis Passau (Land),5.4,13.8,16.400000000000002,16.5,5.7,Bayern,BY
9275,201309275,2013,Landkreis Passau (Land),3.8000000000000003,11.3,24.6,19.200000000000003,8.6,Bayern,BY
9275,201709275,2017,Landkreis Passau (Land),3.3000000000000003,11.100000000000001,27.200000000000003,20.700000000000003,17.7,Bayern,BY
9276,200109276,2001,Landkreis Regen,6.300000000000001,14.100000000000001,13.4,13.5,3.5,Bayern,BY
9276,200509276,2005,Landkreis Regen,8.6,16.400000000000002,10.8,18.400000000000002,4.2,Bayern,BY
9276,200909276,2009,Landkreis Regen,5.0,11.700000000000001,15.9,17.0,4.3,Bayern,BY
9276,201309276,2013,Landkreis Regen,3.8000000000000003,8.9,23.200000000000003,20.0,5.6000000000000005,Bayern,BY
9276,201709276,2017,Landkreis Regen,3.6,11.200000000000001,28.400000000000002,18.3,20.200000000000003,Bayern,BY
9277,200109277,2001,Landkreis Rottal-Inn,5.2,14.700000000000001,21.1,20.8,8.0,Bayern,BY
9277,200509277,2005,Landkreis Rottal-Inn,7.2,16.8,12.3,25.3,9.9,Bayern,BY
9277,200909277,2009,Landkreis Rottal-Inn,4.3,16.2,15.4,20.400000000000002,10.8,Bayern,BY
9277,201309277,2013,Landkreis Rottal-Inn,3.5,12.8,22.700000000000003,25.3,13.5,Bayern,BY
9277,201709277,2017,Landkreis Rottal-Inn,3.0,11.4,25.1,28.5,22.400000000000002,Bayern,BY
9278,200109278,2001,Landkreis Straubing-Bogen,4.9,12.100000000000001,15.700000000000001,19.6,3.7,Bayern,BY
9278,200509278,2005,Landkreis Straubing-Bogen,6.9,15.8,10.5,21.0,5.4,Bayern,BY
9278,200909278,2009,Landkreis Straubing-Bogen,3.8000000000000003,12.8,17.5,15.8,5.2,Bayern,BY
9278,201309278,2013,Landkreis Straubing-Bogen,2.9000000000000004,11.5,24.3,17.400000000000002,8.1,Bayern,BY
9278,201709278,2017,Landkreis Straubing-Bogen,2.4000000000000004,11.8,26.900000000000002,18.6,17.1,Bayern,BY
9279,200109279,2001,Landkreis Dingolfing-Landau,3.7,14.9,24.900000000000002,22.6,7.9,Bayern,BY
9279,200509279,2005,Landkreis Dingolfing-Landau,5.0,20.5,11.600000000000001,17.400000000000002,9.1,Bayern,BY
9279,200909279,2009,Landkreis Dingolfing-Landau,3.9000000000000004,15.600000000000001,18.2,16.3,9.0,Bayern,BY
9279,201309279,2013,Landkreis Dingolfing-Landau,2.5,12.700000000000001,27.6,21.0,11.4,Bayern,BY
9279,201709279,2017,Landkreis Dingolfing-Landau,2.6,14.600000000000001,25.1,18.2,27.5,Bayern,BY
9361,200109361,2001,Amberg,9.4,13.200000000000001,20.200000000000003,36.2,9.9,Bayern,BY
9361,200509361,2005,Amberg,13.700000000000001,14.9,12.600000000000001,38.800000000000004,10.5,Bayern,BY
9361,200909361,2009,Amberg,9.0,10.8,15.9,20.6,11.4,Bayern,BY
9361,201309361,2013,Amberg,6.1000000000000005,10.600000000000001,20.700000000000003,27.5,12.9,Bayern,BY
9361,201709361,2017,Amberg,5.300000000000001,10.9,22.3,28.400000000000002,23.5,Bayern,BY
9362,200109362,2001,Regensburg,8.1,12.200000000000001,19.700000000000003,26.200000000000003,17.1,Bayern,BY
9362,200509362,2005,Regensburg,9.700000000000001,13.9,10.100000000000001,29.8,20.0,Bayern,BY
9362,200909362,2009,Regensburg,7.2,7.9,12.8,25.700000000000003,20.700000000000003,Bayern,BY
9362,201309362,2013,Regensburg,4.7,8.9,18.7,23.3,21.1,Bayern,BY
9362,201709362,2017,Regensburg,3.3000000000000003,9.8,16.6,20.0,31.0,Bayern,BY
9363,200109363,2001,Weiden in der Oberpfalz,8.200000000000001,14.3,14.600000000000001,21.0,12.700000000000001,Bayern,BY
9363,200509363,2005,Weiden in der Oberpfalz,15.0,15.3,11.200000000000001,28.200000000000003,13.9,Bayern,BY
9363,200909363,2009,Weiden in der Oberpfalz,8.5,12.200000000000001,12.9,15.100000000000001,12.100000000000001,Bayern,BY
9363,201309363,2013,Weiden in der Oberpfalz,7.0,10.600000000000001,17.8,25.8,12.9,Bayern,BY
9363,201709363,2017,Weiden in der Oberpfalz,6.1000000000000005,11.8,21.5,30.200000000000003,22.700000000000003,Bayern,BY
9371,200109371,2001,Landkreis Amberg-Sulzbach,6.2,14.100000000000001,21.3,29.6,5.9,Bayern,BY
9371,200509371,2005,Landkreis Amberg-Sulzbach,9.5,14.8,13.5,35.4,5.5,Bayern,BY
9371,200909371,2009,Landkreis Amberg-Sulzbach,4.9,13.4,16.900000000000002,19.900000000000002,5.2,Bayern,BY
9371,201309371,2013,Landkreis Amberg-Sulzbach,3.2,11.700000000000001,24.200000000000003,21.700000000000003,6.5,Bayern,BY
9371,201709371,2017,Landkreis Amberg-Sulzbach,2.7,11.3,25.900000000000002,22.0,14.700000000000001,Bayern,BY
9372,200109372,2001,Landkreis Cham,6.300000000000001,12.4,17.8,22.6,3.1,Bayern,BY
9372,200509372,2005,Landkreis Cham,8.700000000000001,13.4,13.3,25.5,4.800000000000001,Bayern,BY
9372,200909372,2009,Landkreis Cham,4.800000000000001,12.8,19.5,14.4,4.5,Bayern,BY
9372,201309372,2013,Landkreis Cham,3.5,11.9,22.700000000000003,10.8,5.7,Bayern,BY
9372,201709372,2017,Landkreis Cham,2.7,10.9,28.1,14.700000000000001,13.200000000000001,Bayern,BY
9373,200109373,2001,Landkreis Neumarkt in der Oberpfalz,5.5,11.700000000000001,22.0,30.400000000000002,5.9,Bayern,BY
9373,200509373,2005,Landkreis Neumarkt in der Oberpfalz,6.9,15.8,11.600000000000001,28.700000000000003,7.7,Bayern,BY
9373,200909373,2009,Landkreis Neumarkt in der Oberpfalz,3.3000000000000003,14.4,17.6,13.8,8.5,Bayern,BY
9373,201309373,2013,Landkreis Neumarkt in der Oberpfalz,2.4000000000000004,10.4,26.700000000000003,16.900000000000002,8.6,Bayern,BY
9373,201709373,2017,Landkreis Neumarkt in der Oberpfalz,1.9000000000000001,10.4,26.1,19.1,15.4,Bayern,BY
9374,200109374,2001,Landkreis Neustadt an der Waldnaab,5.7,12.200000000000001,18.5,23.200000000000003,4.3,Bayern,BY
9374,200509374,2005,Landkreis Neustadt an der Waldnaab,8.6,15.600000000000001,11.9,27.400000000000002,6.6000000000000005,Bayern,BY
9374,200909374,2009,Landkreis Neustadt an der Waldnaab,5.2,14.4,16.8,17.400000000000002,5.4,Bayern,BY
9374,201309374,2013,Landkreis Neustadt an der Waldnaab,4.1000000000000005,11.600000000000001,24.700000000000003,26.8,5.300000000000001,Bayern,BY
9374,201709374,2017,Landkreis Neustadt an der Waldnaab,3.3000000000000003,11.200000000000001,27.400000000000002,28.700000000000003,13.200000000000001,Bayern,BY
9375,200109375,2001,Landkreis Regensburg (Land),4.9,11.3,22.700000000000003,25.8,6.6000000000000005,Bayern,BY
9375,200509375,2005,Landkreis Regensburg (Land),5.9,16.0,11.9,23.3,7.5,Bayern,BY
9375,200909375,2009,Landkreis Regensburg (Land),3.6,13.0,17.5,16.1,7.6000000000000005,Bayern,BY
9375,201309375,2013,Landkreis Regensburg (Land),2.6,10.9,23.3,18.900000000000002,11.700000000000001,Bayern,BY
9375,201709375,2017,Landkreis Regensburg (Land),1.9000000000000001,11.700000000000001,25.5,17.6,20.0,Bayern,BY
9376,200109376,2001,Landkreis Schwandorf,5.4,13.100000000000001,20.3,23.8,4.9,Bayern,BY
9376,200509376,2005,Landkreis Schwandorf,7.9,15.9,13.100000000000001,25.8,5.800000000000001,Bayern,BY
9376,200909376,2009,Landkreis Schwandorf,4.9,14.5,16.3,19.1,6.9,Bayern,BY
9376,201309376,2013,Landkreis Schwandorf,3.5,12.3,23.5,21.200000000000003,8.9,Bayern,BY
9376,201709376,2017,Landkreis Schwandorf,2.8000000000000003,12.0,26.200000000000003,23.5,21.700000000000003,Bayern,BY
9377,200109377,2001,Landkreis Tirschenreuth,7.300000000000001,13.0,16.5,23.900000000000002,4.7,Bayern,BY
9377,200509377,2005,Landkreis Tirschenreuth,10.4,13.200000000000001,12.8,29.8,4.3,Bayern,BY
9377,200909377,2009,Landkreis Tirschenreuth,5.800000000000001,11.100000000000001,15.9,27.8,4.7,Bayern,BY
9377,201309377,2013,Landkreis Tirschenreuth,4.7,10.3,25.6,32.5,6.0,Bayern,BY
9377,201709377,2017,Landkreis Tirschenreuth,3.5,11.4,29.900000000000002,31.900000000000002,14.0,Bayern,BY
9461,200109461,2001,Bamberg,7.6000000000000005,13.700000000000001,16.900000000000002,29.200000000000003,15.8,Bayern,BY
9461,200509461,2005,Bamberg,10.8,14.8,13.0,29.5,16.7,Bayern,BY
9461,200909461,2009,Bamberg,6.6000000000000005,12.0,13.3,24.3,17.5,Bayern,BY
9461,201309461,2013,Bamberg,5.1000000000000005,8.9,18.3,26.1,16.3,Bayern,BY
9461,201709461,2017,Bamberg,4.5,11.0,19.3,25.3,28.3,Bayern,BY
9462,200109462,2001,Bayreuth,8.6,13.100000000000001,15.700000000000001,24.200000000000003,12.9,Bayern,BY
9462,200509462,2005,Bayreuth,12.0,13.9,11.3,35.1,13.5,Bayern,BY
9462,200909462,2009,Bayreuth,7.5,9.200000000000001,16.8,23.3,14.8,Bayern,BY
9462,201309462,2013,Bayreuth,6.300000000000001,7.800000000000001,22.200000000000003,27.1,15.0,Bayern,BY
9462,201709462,2017,Bayreuth,5.0,9.4,21.700000000000003,25.6,19.900000000000002,Bayern,BY
9463,200109463,2001,Coburg,9.0,13.600000000000001,14.200000000000001,25.400000000000002,13.4,Bayern,BY
9463,200509463,2005,Coburg,14.5,14.5,11.0,39.0,14.100000000000001,Bayern,BY
9463,200909463,2009,Coburg,7.5,9.8,14.700000000000001,23.900000000000002,11.8,Bayern,BY
9463,201309463,2013,Coburg,6.1000000000000005,10.600000000000001,19.0,23.8,11.4,Bayern,BY
9463,201709463,2017,Coburg,5.0,11.700000000000001,23.6,27.3,19.5,Bayern,BY
9464,200109464,2001,Hof,12.0,12.600000000000001,14.600000000000001,32.0,20.700000000000003,Bayern,BY
9464,200509464,2005,Hof,15.0,13.700000000000001,10.4,38.7,19.6,Bayern,BY
9464,200909464,2009,Hof,7.800000000000001,8.1,14.600000000000001,24.5,18.400000000000002,Bayern,BY
9464,201309464,2013,Hof,6.9,8.0,21.200000000000003,26.1,18.400000000000002,Bayern,BY
9464,201709464,2017,Hof,7.1000000000000005,13.4,19.0,24.6,38.7,Bayern,BY
9471,200109471,2001,Landkreis Bamberg (Land),6.5,12.200000000000001,19.400000000000002,28.400000000000002,4.0,Bayern,BY
9471,200509471,2005,Landkreis Bamberg (Land),7.2,16.5,12.100000000000001,30.0,4.4,Bayern,BY
9471,200909471,2009,Landkreis Bamberg (Land),4.0,13.100000000000001,17.8,19.3,4.800000000000001,Bayern,BY
9471,201309471,2013,Landkreis Bamberg (Land),2.9000000000000004,11.5,26.6,24.200000000000003,4.9,Bayern,BY
9471,201709471,2017,Landkreis Bamberg (Land),2.3000000000000003,12.0,28.200000000000003,20.200000000000003,11.5,Bayern,BY
9472,200109472,2001,Landkreis Bayreuth (Land),6.5,12.200000000000001,19.3,25.5,4.1000000000000005,Bayern,BY
9472,200509472,2005,Landkreis Bayreuth (Land),8.3,14.3,11.8,30.5,4.1000000000000005,Bayern,BY
9472,200909472,2009,Landkreis Bayreuth (Land),4.7,10.4,19.900000000000002,19.5,4.7,Bayern,BY
9472,201309472,2013,Landkreis Bayreuth (Land),3.7,10.0,26.6,23.400000000000002,5.2,Bayern,BY
9472,201709472,2017,Landkreis Bayreuth (Land),3.1,8.9,33.1,23.6,9.3,Bayern,BY
9473,200109473,2001,Landkreis Coburg (Land),6.7,13.4,16.6,24.900000000000002,6.6000000000000005,Bayern,BY
9473,200509473,2005,Landkreis Coburg (Land),10.700000000000001,13.9,12.9,37.1,6.1000000000000005,Bayern,BY
9473,200909473,2009,Landkreis Coburg (Land),6.0,12.8,18.7,18.2,5.9,Bayern,BY
9473,201309473,2013,Landkreis Coburg (Land),4.1000000000000005,11.100000000000001,25.1,22.6,6.0,Bayern,BY
9473,201709473,2017,Landkreis Coburg (Land),3.1,11.200000000000001,27.6,24.3,10.700000000000001,Bayern,BY
9474,200109474,2001,Landkreis Forchheim,5.7,11.8,25.1,32.4,8.1,Bayern,BY
9474,200509474,2005,Landkreis Forchheim,7.0,15.8,12.3,30.400000000000002,8.4,Bayern,BY
9474,200909474,2009,Landkreis Forchheim,4.2,15.0,15.8,20.700000000000003,10.200000000000001,Bayern,BY
9474,201309474,2013,Landkreis Forchheim,3.2,11.4,21.200000000000003,22.1,10.700000000000001,Bayern,BY
9474,201709474,2017,Landkreis Forchheim,2.7,9.700000000000001,28.1,21.700000000000003,19.0,Bayern,BY
9475,200109475,2001,Landkreis Hof (Land),8.200000000000001,12.600000000000001,16.5,27.1,8.200000000000001,Bayern,BY
9475,200509475,2005,Landkreis Hof (Land),10.3,13.3,11.4,35.1,7.300000000000001,Bayern,BY
9475,200909475,2009,Landkreis Hof (Land),6.1000000000000005,10.200000000000001,17.8,26.200000000000003,8.5,Bayern,BY
9475,201309475,2013,Landkreis Hof (Land),4.5,10.4,25.200000000000003,26.200000000000003,7.5,Bayern,BY
9475,201709475,2017,Landkreis Hof (Land),3.1,10.9,28.900000000000002,21.900000000000002,16.900000000000002,Bayern,BY
9476,200109476,2001,Landkreis Kronach,7.2,13.100000000000001,16.900000000000002,24.400000000000002,4.7,Bayern,BY
9476,200509476,2005,Landkreis Kronach,10.100000000000001,14.3,12.3,33.5,5.4,Bayern,BY
9476,200909476,2009,Landkreis Kronach,5.9,11.0,17.2,16.2,5.5,Bayern,BY
9476,201309476,2013,Landkreis Kronach,4.4,9.8,26.6,21.3,5.5,Bayern,BY
9476,201709476,2017,Landkreis Kronach,3.1,9.1,32.800000000000004,20.5,9.200000000000001,Bayern,BY
9477,200109477,2001,Landkreis Kulmbach,8.4,13.4,17.5,30.5,6.0,Bayern,BY
9477,200509477,2005,Landkreis Kulmbach,11.9,14.200000000000001,12.200000000000001,37.7,5.0,Bayern,BY
9477,200909477,2009,Landkreis Kulmbach,6.1000000000000005,12.200000000000001,17.8,24.400000000000002,6.4,Bayern,BY
9477,201309477,2013,Landkreis Kulmbach,4.9,9.3,24.700000000000003,27.1,6.800000000000001,Bayern,BY
9477,201709477,2017,Landkreis Kulmbach,3.8000000000000003,10.600000000000001,29.200000000000003,30.3,14.100000000000001,Bayern,BY
9478,200109478,2001,Landkreis Lichtenfels,6.5,16.0,15.600000000000001,23.3,6.5,Bayern,BY
9478,200509478,2005,Landkreis Lichtenfels,10.600000000000001,14.3,12.200000000000001,37.800000000000004,6.800000000000001,Bayern,BY
9478,200909478,2009,Landkreis Lichtenfels,5.6000000000000005,11.600000000000001,18.3,21.900000000000002,7.0,Bayern,BY
9478,201309478,2013,Landkreis Lichtenfels,4.4,10.600000000000001,28.900000000000002,23.3,7.5,Bayern,BY
9478,201709478,2017,Landkreis Lichtenfels,3.5,11.200000000000001,30.0,25.200000000000003,10.9,Bayern,BY
9479,200109479,2001,Landkreis Wunsiedel im Fichtelgebirge,10.0,12.3,18.6,27.900000000000002,11.700000000000001,Bayern,BY
9479,200509479,2005,Landkreis Wunsiedel im Fichtelgebirge,12.0,12.3,12.9,36.800000000000004,11.100000000000001,Bayern,BY
9479,200909479,2009,Landkreis Wunsiedel im Fichtelgebirge,7.7,8.4,18.400000000000002,20.6,10.600000000000001,Bayern,BY
9479,201309479,2013,Landkreis Wunsiedel im Fichtelgebirge,5.2,8.3,26.400000000000002,28.8,11.600000000000001,Bayern,BY
9479,201709479,2017,Landkreis Wunsiedel im Fichtelgebirge,4.5,10.700000000000001,25.700000000000003,27.1,21.3,Bayern,BY
9561,200109561,2001,Ansbach,5.9,13.700000000000001,19.900000000000002,26.1,14.0,Bayern,BY
9561,200509561,2005,Ansbach,9.1,17.8,10.600000000000001,24.900000000000002,14.9,Bayern,BY
9561,200909561,2009,Ansbach,6.9,13.4,15.4,18.6,17.2,Bayern,BY
9561,201309561,2013,Ansbach,4.9,12.8,20.0,22.1,19.3,Bayern,BY
9561,201709561,2017,Ansbach,4.2,10.8,21.900000000000002,23.700000000000003,30.0,Bayern,BY
9562,200109562,2001,Erlangen,6.0,10.3,29.200000000000003,29.8,20.900000000000002,Bayern,BY
9562,200509562,2005,Erlangen,7.9,14.5,13.4,,22.5,Bayern,BY
9562,200909562,2009,Erlangen,4.4,10.700000000000001,15.0,31.0,21.1,Bayern,BY
9562,201309562,2013,Erlangen,4.1000000000000005,8.4,20.400000000000002,39.5,22.8,Bayern,BY
9562,201709562,2017,Erlangen,3.9000000000000004,10.3,20.8,34.1,33.6,Bayern,BY
9563,200109563,2001,Fürth,7.9,11.3,25.5,29.0,28.3,Bayern,BY
9563,200509563,2005,Fürth,12.0,13.600000000000001,12.700000000000001,30.400000000000002,26.8,Bayern,BY
9563,200909563,2009,Fürth,8.0,11.5,13.9,25.400000000000002,25.8,Bayern,BY
9563,201309563,2013,Fürth,6.9,9.8,18.0,30.200000000000003,28.3,Bayern,BY
9563,201709563,2017,Fürth,5.300000000000001,9.700000000000001,19.5,35.0,35.7,Bayern,BY
9564,200109564,2001,Nürnberg,9.1,9.5,24.6,28.6,34.2,Bayern,BY
9564,200509564,2005,Nürnberg,13.100000000000001,10.600000000000001,15.3,36.9,35.2,Bayern,BY
9564,200909564,2009,Nürnberg,8.700000000000001,10.600000000000001,14.100000000000001,29.400000000000002,34.2,Bayern,BY
