,YearSchluessel,Year,Stadt-/Landkreis,Wanderungssaldo je 10 000: Männer 18 bis 29 Jahre,Wanderungssaldo je 10.000: Frauen 18 bis 29 Jahre,LAND_NAME,LAND_ABK
14523,200514523,2005,Vogtlandkreis,-251.5,-331.70000000000005,Sachsen,SN
14523,200914523,2009,Vogtlandkreis,-233.10000000000002,-343.1,Sachsen,SN
14523,201314523,2013,Vogtlandkreis,-176.0,-268.6,Sachsen,SN
14523,201714523,2017,Vogtlandkreis,-225.60000000000002,-152.6,Sachsen,SN
14524,200214524,2002,Kreis Zwickau,-117.80000000000001,-289.0,Sachsen,SN
14524,200514524,2005,Kreis Zwickau,-216.10000000000002,-291.7,Sachsen,SN
14524,200914524,2009,Kreis Zwickau,-199.3,-230.4,Sachsen,SN
14524,201314524,2013,Kreis Zwickau,-204.5,-227.70000000000002,Sachsen,SN
14524,201714524,2017,Kreis Zwickau,-83.7,-136.8,Sachsen,SN
14612,200214612,2002,Dresden,358.70000000000005,334.8,Sachsen,SN
14612,200514612,2005,Dresden,814.3000000000001,722.2,Sachsen,SN
14612,200914612,2009,Dresden,535.5,490.5,Sachsen,SN
14612,201314612,2013,Dresden,618.3000000000001,446.20000000000005,Sachsen,SN
14612,201714612,2017,Dresden,451.20000000000005,382.5,Sachsen,SN
14625,200214625,2002,Landkreis Bautzen,-330.1,-472.3,Sachsen,SN
14625,200514625,2005,Landkreis Bautzen,-392.3,-528.9,Sachsen,SN
14625,200914625,2009,Landkreis Bautzen,-424.1,-492.8,Sachsen,SN
14625,201314625,2013,Landkreis Bautzen,-408.3,-287.40000000000003,Sachsen,SN
14625,201714625,2017,Landkreis Bautzen,-452.0,-285.3,Sachsen,SN
14626,200214626,2002,Landkreis Görlitz,-405.40000000000003,-551.5,Sachsen,SN
14626,200514626,2005,Landkreis Görlitz,-543.1,-658.5,Sachsen,SN
14626,200914626,2009,Landkreis Görlitz,-397.90000000000003,-583.4,Sachsen,SN
14626,201314626,2013,Landkreis Görlitz,-240.8,-231.20000000000002,Sachsen,SN
14626,201714626,2017,Landkreis Görlitz,-245.5,-132.4,Sachsen,SN
14627,200214627,2002,Landkreis Meissen,-317.5,-430.1,Sachsen,SN
14627,200514627,2005,Landkreis Meissen,-306.5,-398.6,Sachsen,SN
14627,200914627,2009,Landkreis Meissen,-375.5,-340.0,Sachsen,SN
14627,201314627,2013,Landkreis Meissen,-282.6,-238.20000000000002,Sachsen,SN
14627,201714627,2017,Landkreis Meissen,-456.70000000000005,-304.7,Sachsen,SN
14628,200214628,2002,Landkreis Sächsische Schweiz-Osterzgebirge,-242.5,-390.3,Sachsen,SN
14628,200514628,2005,Landkreis Sächsische Schweiz-Osterzgebirge,-326.70000000000005,-368.70000000000005,Sachsen,SN
14628,200914628,2009,Landkreis Sächsische Schweiz-Osterzgebirge,-286.2,-344.40000000000003,Sachsen,SN
14628,201314628,2013,Landkreis Sächsische Schweiz-Osterzgebirge,-167.0,-45.6,Sachsen,SN
14628,201714628,2017,Landkreis Sächsische Schweiz-Osterzgebirge,-362.40000000000003,-274.3,Sachsen,SN
14713,200214713,2002,Leipzig,421.8,485.70000000000005,Sachsen,SN
14713,200514713,2005,Leipzig,553.1,636.4000000000001,Sachsen,SN
14713,200914713,2009,Leipzig,540.0,511.90000000000003,Sachsen,SN
14713,201314713,2013,Leipzig,936.9000000000001,786.5,Sachsen,SN
14713,201714713,2017,Leipzig,911.4000000000001,957.1,Sachsen,SN
14729,200214729,2002,Landkreis Leipzig,-317.6,-409.6,Sachsen,SN
14729,200514729,2005,Landkreis Leipzig,-355.1,-429.0,Sachsen,SN
14729,200914729,2009,Landkreis Leipzig,-317.6,-422.20000000000005,Sachsen,SN
14729,201314729,2013,Landkreis Leipzig,-372.8,-328.8,Sachsen,SN
14729,201714729,2017,Landkreis Leipzig,-349.70000000000005,-140.4,Sachsen,SN
14730,200214730,2002,Landkreis Nordsachsen,-261.40000000000003,-455.90000000000003,Sachsen,SN
14730,200514730,2005,Landkreis Nordsachsen,-377.8,-468.8,Sachsen,SN
14730,200914730,2009,Landkreis Nordsachsen,-446.6,-471.20000000000005,Sachsen,SN
14730,201314730,2013,Landkreis Nordsachsen,-343.5,-276.2,Sachsen,SN
14730,201714730,2017,Landkreis Nordsachsen,-156.0,-118.80000000000001,Sachsen,SN
15001,200215001,2002,Dessau-Rosslau,,,Sachsen-Anhalt,ST
15001,200515001,2005,Dessau-Rosslau,-251.5,-386.40000000000003,Sachsen-Anhalt,ST
15001,200915001,2009,Dessau-Rosslau,-219.10000000000002,-123.60000000000001,Sachsen-Anhalt,ST
15001,201315001,2013,Dessau-Rosslau,-123.0,-191.4,Sachsen-Anhalt,ST
15001,201715001,2017,Dessau-Rosslau,114.9,181.9,Sachsen-Anhalt,ST
15002,200215002,2002,Halle (Saale),-55.300000000000004,-91.9,Sachsen-Anhalt,ST
15002,200515002,2005,Halle (Saale),150.5,208.20000000000002,Sachsen-Anhalt,ST
15002,200915002,2009,Halle (Saale),210.0,240.5,Sachsen-Anhalt,ST
15002,201315002,2013,Halle (Saale),503.40000000000003,260.7,Sachsen-Anhalt,ST
15002,201715002,2017,Halle (Saale),366.70000000000005,409.5,Sachsen-Anhalt,ST
15003,200215003,2002,Magdeburg,140.0,80.2,Sachsen-Anhalt,ST
15003,200515003,2005,Magdeburg,829.0,929.4000000000001,Sachsen-Anhalt,ST
15003,200915003,2009,Magdeburg,426.0,219.60000000000002,Sachsen-Anhalt,ST
15003,201315003,2013,Magdeburg,491.20000000000005,352.8,Sachsen-Anhalt,ST
15003,201715003,2017,Magdeburg,259.1,216.10000000000002,Sachsen-Anhalt,ST
15081,200215081,2002,Altmarkkreis Salzwedel,-228.20000000000002,-476.5,Sachsen-Anhalt,ST
15081,200515081,2005,Altmarkkreis Salzwedel,-353.0,-662.6,Sachsen-Anhalt,ST
15081,200915081,2009,Altmarkkreis Salzwedel,-469.40000000000003,-588.1,Sachsen-Anhalt,ST
15081,201315081,2013,Altmarkkreis Salzwedel,-320.1,-237.0,Sachsen-Anhalt,ST
15081,201715081,2017,Altmarkkreis Salzwedel,-374.40000000000003,-211.60000000000002,Sachsen-Anhalt,ST
15082,200215082,2002,Landkreis Anhalt-Bitterfeld,,,Sachsen-Anhalt,ST
15082,200515082,2005,Landkreis Anhalt-Bitterfeld,-364.6,-517.5,Sachsen-Anhalt,ST
15082,200915082,2009,Landkreis Anhalt-Bitterfeld,-203.3,-358.70000000000005,Sachsen-Anhalt,ST
15082,201315082,2013,Landkreis Anhalt-Bitterfeld,-104.60000000000001,-229.9,Sachsen-Anhalt,ST
15082,201715082,2017,Landkreis Anhalt-Bitterfeld,-224.8,-237.3,Sachsen-Anhalt,ST
15083,200215083,2002,Landkreis Börde,,,Sachsen-Anhalt,ST
15083,200515083,2005,Landkreis Börde,-357.40000000000003,-522.5,Sachsen-Anhalt,ST
15083,200915083,2009,Landkreis Börde,-363.6,-391.1,Sachsen-Anhalt,ST
15083,201315083,2013,Landkreis Börde,-177.20000000000002,-303.90000000000003,Sachsen-Anhalt,ST
15083,201715083,2017,Landkreis Börde,-125.30000000000001,18.2,Sachsen-Anhalt,ST
15084,200215084,2002,Burgenlandkreis,,,Sachsen-Anhalt,ST
15084,200515084,2005,Burgenlandkreis,-288.1,-526.7,Sachsen-Anhalt,ST
15084,200915084,2009,Burgenlandkreis,-277.7,-388.8,Sachsen-Anhalt,ST
15084,201315084,2013,Burgenlandkreis,24.0,-127.4,Sachsen-Anhalt,ST
15084,201715084,2017,Burgenlandkreis,-43.6,-62.300000000000004,Sachsen-Anhalt,ST
15085,200215085,2002,Landkreis Harz,,,Sachsen-Anhalt,ST
15085,200515085,2005,Landkreis Harz,-323.0,-356.5,Sachsen-Anhalt,ST
15085,200915085,2009,Landkreis Harz,-365.6,-378.6,Sachsen-Anhalt,ST
15085,201315085,2013,Landkreis Harz,-191.4,-156.20000000000002,Sachsen-Anhalt,ST
15085,201715085,2017,Landkreis Harz,-906.0,-309.5,Sachsen-Anhalt,ST
15086,200215086,2002,Landkreis Jerichower Land,,,Sachsen-Anhalt,ST
15086,200515086,2005,Landkreis Jerichower Land,-459.40000000000003,-634.0,Sachsen-Anhalt,ST
15086,200915086,2009,Landkreis Jerichower Land,-280.8,-398.5,Sachsen-Anhalt,ST
15086,201315086,2013,Landkreis Jerichower Land,-183.4,-302.40000000000003,Sachsen-Anhalt,ST
15086,201715086,2017,Landkreis Jerichower Land,-366.90000000000003,-276.6,Sachsen-Anhalt,ST
15087,200215087,2002,Landkreis Mansfeld-Südharz,,,Sachsen-Anhalt,ST
15087,200515087,2005,Landkreis Mansfeld-Südharz,-412.3,-576.1,Sachsen-Anhalt,ST
15087,200915087,2009,Landkreis Mansfeld-Südharz,-409.70000000000005,-521.6,Sachsen-Anhalt,ST
15087,201315087,2013,Landkreis Mansfeld-Südharz,-243.10000000000002,-267.3,Sachsen-Anhalt,ST
15087,201715087,2017,Landkreis Mansfeld-Südharz,-370.8,-353.6,Sachsen-Anhalt,ST
15088,200215088,2002,Saalekreis,,,Sachsen-Anhalt,ST
15088,200515088,2005,Saalekreis,-274.90000000000003,-344.5,Sachsen-Anhalt,ST
15088,200915088,2009,Saalekreis,-345.40000000000003,-373.1,Sachsen-Anhalt,ST
15088,201315088,2013,Saalekreis,-238.9,-284.6,Sachsen-Anhalt,ST
15088,201715088,2017,Saalekreis,-152.9,-40.6,Sachsen-Anhalt,ST
15089,200215089,2002,Salzlandkreis,,,Sachsen-Anhalt,ST
15089,200515089,2005,Salzlandkreis,-343.90000000000003,-480.70000000000005,Sachsen-Anhalt,ST
15089,200915089,2009,Salzlandkreis,-251.20000000000002,-324.90000000000003,Sachsen-Anhalt,ST
15089,201315089,2013,Salzlandkreis,-270.5,-208.20000000000002,Sachsen-Anhalt,ST
15089,201715089,2017,Salzlandkreis,-98.0,-67.4,Sachsen-Anhalt,ST
15090,200215090,2002,Landkreis Stendal,-268.2,-435.5,Sachsen-Anhalt,ST
15090,200515090,2005,Landkreis Stendal,-444.90000000000003,-670.8000000000001,Sachsen-Anhalt,ST
15090,200915090,2009,Landkreis Stendal,-491.20000000000005,-509.5,Sachsen-Anhalt,ST
15090,201315090,2013,Landkreis Stendal,-336.0,-301.1,Sachsen-Anhalt,ST
15090,201715090,2017,Landkreis Stendal,-400.40000000000003,-343.3,Sachsen-Anhalt,ST
15091,200215091,2002,Landkreis Wittenberg,,,Sachsen-Anhalt,ST
15091,200515091,2005,Landkreis Wittenberg,-460.70000000000005,-558.1,Sachsen-Anhalt,ST
15091,200915091,2009,Landkreis Wittenberg,-367.8,-499.6,Sachsen-Anhalt,ST
15091,201315091,2013,Landkreis Wittenberg,-189.4,-218.10000000000002,Sachsen-Anhalt,ST
15091,201715091,2017,Landkreis Wittenberg,-91.9,-64.7,Sachsen-Anhalt,ST
16051,200216051,2002,Erfurt,117.80000000000001,107.30000000000001,Thüringen,TH
16051,200516051,2005,Erfurt,134.0,236.4,Thüringen,TH
16051,200916051,2009,Erfurt,270.5,298.1,Thüringen,TH
16051,201316051,2013,Erfurt,402.1,349.8,Thüringen,TH
16051,201716051,2017,Erfurt,469.20000000000005,333.5,Thüringen,TH
16052,200216052,2002,Gera,-401.70000000000005,-422.5,Thüringen,TH
16052,200516052,2005,Gera,-252.60000000000002,-284.1,Thüringen,TH
16052,200916052,2009,Gera,-34.0,-15.100000000000001,Thüringen,TH
16052,201316052,2013,Gera,-51.800000000000004,-20.3,Thüringen,TH
16052,201716052,2017,Gera,355.70000000000005,171.8,Thüringen,TH
16053,200216053,2002,Jena,226.3,236.60000000000002,Thüringen,TH
16053,200516053,2005,Jena,274.3,179.9,Thüringen,TH
16053,200916053,2009,Jena,529.6,473.8,Thüringen,TH
16053,201316053,2013,Jena,459.0,366.5,Thüringen,TH
16053,201716053,2017,Jena,602.4,395.1,Thüringen,TH
16054,200216054,2002,Suhl,-545.6,-755.8000000000001,Thüringen,TH
16054,200516054,2005,Suhl,-547.9,-607.7,Thüringen,TH
16054,200916054,2009,Suhl,-185.70000000000002,-498.3,Thüringen,TH
16054,201316054,2013,Suhl,-185.9,-196.10000000000002,Thüringen,TH
16054,201716054,2017,Suhl,-302.0,-302.0,Thüringen,TH
16055,200216055,2002,Weimar,426.1,542.4,Thüringen,TH
16055,200516055,2005,Weimar,115.10000000000001,208.70000000000002,Thüringen,TH
16055,200916055,2009,Weimar,291.90000000000003,203.10000000000002,Thüringen,TH
16055,201316055,2013,Weimar,233.4,214.70000000000002,Thüringen,TH
16055,201716055,2017,Weimar,222.3,137.9,Thüringen,TH
16056,200216056,2002,Eisenach,210.4,26.6,Thüringen,TH
16056,200516056,2005,Eisenach,122.10000000000001,-99.4,Thüringen,TH
16056,200916056,2009,Eisenach,-162.70000000000002,-21.0,Thüringen,TH
16056,201316056,2013,Eisenach,327.40000000000003,77.10000000000001,Thüringen,TH
16056,201716056,2017,Eisenach,348.70000000000005,138.70000000000002,Thüringen,TH
16061,200216061,2002,Landkreis Eichsfeld,-239.0,-400.40000000000003,Thüringen,TH
16061,200516061,2005,Landkreis Eichsfeld,-235.60000000000002,-429.3,Thüringen,TH
16061,200916061,2009,Landkreis Eichsfeld,-296.5,-458.20000000000005,Thüringen,TH
16061,201316061,2013,Landkreis Eichsfeld,-151.70000000000002,-200.10000000000002,Thüringen,TH
16061,201716061,2017,Landkreis Eichsfeld,-231.4,-251.10000000000002,Thüringen,TH
16062,200216062,2002,Landkreis Nordhausen,-301.1,-368.90000000000003,Thüringen,TH
16062,200516062,2005,Landkreis Nordhausen,-278.2,-382.5,Thüringen,TH
16062,200916062,2009,Landkreis Nordhausen,-130.1,-156.4,Thüringen,TH
16062,201316062,2013,Landkreis Nordhausen,-72.5,2.1,Thüringen,TH
16062,201716062,2017,Landkreis Nordhausen,-120.0,-110.7,Thüringen,TH
16063,200216063,2002,Landkreis Wartburgkreis,-158.0,-337.6,Thüringen,TH
16063,200516063,2005,Landkreis Wartburgkreis,-307.1,-428.0,Thüringen,TH
16063,200916063,2009,Landkreis Wartburgkreis,-280.5,-354.1,Thüringen,TH
16063,201316063,2013,Landkreis Wartburgkreis,-212.3,-282.8,Thüringen,TH
16063,201716063,2017,Landkreis Wartburgkreis,-299.2,-160.5,Thüringen,TH
16064,200216064,2002,Landkreis Unstrut-Hainich-Kreis,-184.0,-352.1,Thüringen,TH
16064,200516064,2005,Landkreis Unstrut-Hainich-Kreis,-301.6,-348.8,Thüringen,TH
16064,200916064,2009,Landkreis Unstrut-Hainich-Kreis,-291.5,-309.3,Thüringen,TH
16064,201316064,2013,Landkreis Unstrut-Hainich-Kreis,-175.4,-211.10000000000002,Thüringen,TH
16064,201716064,2017,Landkreis Unstrut-Hainich-Kreis,-199.70000000000002,-203.10000000000002,Thüringen,TH
16065,200216065,2002,Landkreis Kyffhäuserkreis,-206.5,-428.5,Thüringen,TH
16065,200516065,2005,Landkreis Kyffhäuserkreis,-377.90000000000003,-480.5,Thüringen,TH
16065,200916065,2009,Landkreis Kyffhäuserkreis,-286.8,-516.7,Thüringen,TH
16065,201316065,2013,Landkreis Kyffhäuserkreis,-352.8,-299.0,Thüringen,TH
16065,201716065,2017,Landkreis Kyffhäuserkreis,-356.90000000000003,-377.90000000000003,Thüringen,TH
16066,200216066,2002,Landkreis Schmalkalden-Meiningen,-201.60000000000002,-294.8,Thüringen,TH
16066,200516066,2005,Landkreis Schmalkalden-Meiningen,-149.20000000000002,-280.7,Thüringen,TH
16066,200916066,2009,Landkreis Schmalkalden-Meiningen,-166.5,-309.70000000000005,Thüringen,TH
16066,201316066,2013,Landkreis Schmalkalden-Meiningen,-21.0,-162.20000000000002,Thüringen,TH
16066,201716066,2017,Landkreis Schmalkalden-Meiningen,-98.80000000000001,-166.0,Thüringen,TH
16067,200216067,2002,Landkreis Gotha,-136.9,-320.3,Thüringen,TH
16067,200516067,2005,Landkreis Gotha,-253.60000000000002,-349.8,Thüringen,TH
16067,200916067,2009,Landkreis Gotha,-218.0,-281.8,Thüringen,TH
16067,201316067,2013,Landkreis Gotha,-30.900000000000002,-4.3,Thüringen,TH
16067,201716067,2017,Landkreis Gotha,185.8,86.0,Thüringen,TH
16068,200216068,2002,Landkreis Sömmerda,-238.0,-364.1,Thüringen,TH
16068,200516068,2005,Landkreis Sömmerda,-407.1,-505.1,Thüringen,TH
16068,200916068,2009,Landkreis Sömmerda,-367.5,-330.5,Thüringen,TH
16068,201316068,2013,Landkreis Sömmerda,-159.60000000000002,-94.4,Thüringen,TH
16068,201716068,2017,Landkreis Sömmerda,-156.20000000000002,-48.900000000000006,Thüringen,TH
16069,200216069,2002,Landkreis Hildburghausen,-122.30000000000001,-326.8,Thüringen,TH
16069,200516069,2005,Landkreis Hildburghausen,-171.8,-295.7,Thüringen,TH
16069,200916069,2009,Landkreis Hildburghausen,-275.40000000000003,-321.0,Thüringen,TH
16069,201316069,2013,Landkreis Hildburghausen,-271.3,-97.5,Thüringen,TH
16069,201716069,2017,Landkreis Hildburghausen,-98.5,-104.5,Thüringen,TH
16070,200216070,2002,Landkreis Ilm-Kreis,200.60000000000002,-89.60000000000001,Thüringen,TH
16070,200516070,2005,Landkreis Ilm-Kreis,-208.3,-337.40000000000003,Thüringen,TH
16070,200916070,2009,Landkreis Ilm-Kreis,-60.5,-154.0,Thüringen,TH
16070,201316070,2013,Landkreis Ilm-Kreis,-48.900000000000006,-114.2,Thüringen,TH
16070,201716070,2017,Landkreis Ilm-Kreis,127.9,-111.80000000000001,Thüringen,TH
16071,200216071,2002,Landkreis Weimarer Land,-283.6,-330.6,Thüringen,TH
16071,200516071,2005,Landkreis Weimarer Land,-263.6,-382.20000000000005,Thüringen,TH
16071,200916071,2009,Landkreis Weimarer Land,-320.1,-167.8,Thüringen,TH
16071,201316071,2013,Landkreis Weimarer Land,-233.4,-176.8,Thüringen,TH
16071,201716071,2017,Landkreis Weimarer Land,-84.4,-135.6,Thüringen,TH
16072,200216072,2002,Landkreis Sonneberg,-115.9,-318.40000000000003,Thüringen,TH
16072,200516072,2005,Landkreis Sonneberg,-285.7,-454.70000000000005,Thüringen,TH
16072,200916072,2009,Landkreis Sonneberg,-225.60000000000002,-281.8,Thüringen,TH
16072,201316072,2013,Landkreis Sonneberg,-191.4,-241.8,Thüringen,TH
16072,201716072,2017,Landkreis Sonneberg,213.10000000000002,108.5,Thüringen,TH
16073,200216073,2002,Landkreis Saalfeld-Rudolstadt,-241.8,-336.8,Thüringen,TH
16073,200516073,2005,Landkreis Saalfeld-Rudolstadt,-291.8,-444.5,Thüringen,TH
16073,200916073,2009,Landkreis Saalfeld-Rudolstadt,-299.0,-344.20000000000005,Thüringen,TH
16073,201316073,2013,Landkreis Saalfeld-Rudolstadt,-324.20000000000005,-89.30000000000001,Thüringen,TH
16073,201716073,2017,Landkreis Saalfeld-Rudolstadt,-139.5,-160.5,Thüringen,TH
16074,200216074,2002,Landkreis Saale-Holzland-Kreis,-212.10000000000002,-290.90000000000003,Thüringen,TH
16074,200516074,2005,Landkreis Saale-Holzland-Kreis,-234.4,-430.8,Thüringen,TH
16074,200916074,2009,Landkreis Saale-Holzland-Kreis,-314.70000000000005,-371.3,Thüringen,TH
16074,201316074,2013,Landkreis Saale-Holzland-Kreis,-168.0,-86.80000000000001,Thüringen,TH
16074,201716074,2017,Landkreis Saale-Holzland-Kreis,-1188.5,-645.6,Thüringen,TH
16075,200216075,2002,Landkreis Saale-Orla-Kreis,-349.6,-407.8,Thüringen,TH
16075,200516075,2005,Landkreis Saale-Orla-Kreis,-283.2,-494.0,Thüringen,TH
16075,200916075,2009,Landkreis Saale-Orla-Kreis,-321.0,-398.70000000000005,Thüringen,TH
16075,201316075,2013,Landkreis Saale-Orla-Kreis,-266.40000000000003,-360.8,Thüringen,TH
16075,201716075,2017,Landkreis Saale-Orla-Kreis,-246.10000000000002,-336.40000000000003,Thüringen,TH
16076,200216076,2002,Landkreis Greiz,-247.20000000000002,-533.3000000000001,Thüringen,TH
16076,200516076,2005,Landkreis Greiz,-493.90000000000003,-591.6,Thüringen,TH
16076,200916076,2009,Landkreis Greiz,-454.5,-600.0,Thüringen,TH
16076,201316076,2013,Landkreis Greiz,-432.6,-438.8,Thüringen,TH
16076,201716076,2017,Landkreis Greiz,-465.90000000000003,-355.3,Thüringen,TH
16077,200216077,2002,Landkreis Altenburger Land,-405.70000000000005,-498.90000000000003,Thüringen,TH
16077,200516077,2005,Landkreis Altenburger Land,-332.5,-531.4,Thüringen,TH
16077,200916077,2009,Landkreis Altenburger Land,-377.70000000000005,-493.5,Thüringen,TH
16077,201316077,2013,Landkreis Altenburger Land,-315.3,-331.3,Thüringen,TH
16077,201716077,2017,Landkreis Altenburger Land,-531.2,-316.20000000000005,Thüringen,TH
3241001,200203241001,2002,Landeshauptstadt Hannover,,,Niedersachsen,NI
3241001,200503241001,2005,Landeshauptstadt Hannover,,,Niedersachsen,NI
3241001,200903241001,2009,Landeshauptstadt Hannover,578.3000000000001,444.1,Niedersachsen,NI
3241001,201303241001,2013,Landeshauptstadt Hannover,743.5,654.3000000000001,Niedersachsen,NI
3241001,201703241001,2017,Landeshauptstadt Hannover,636.7,516.4,Niedersachsen,NI
10041100,200210041100,2002,Landeshauptstadt Saarbrücken,,,Saarland,SL
10041100,200510041100,2005,Landeshauptstadt Saarbrücken,,,Saarland,SL
10041100,200910041100,2009,Landeshauptstadt Saarbrücken,346.70000000000005,222.10000000000002,Saarland,SL
10041100,201310041100,2013,Landeshauptstadt Saarbrücken,462.8,358.3,Saarland,SL
10041100,201710041100,2017,Landeshauptstadt Saarbrücken,511.40000000000003,501.1,Saarland,SL
11001001,200211001001,2002,Berlin-Mitte,,,Berlin,BE
11001001,200511001001,2005,Berlin-Mitte,,,Berlin,BE
11001001,200911001001,2009,Berlin-Mitte,,,Berlin,BE
11001001,201311001001,2013,Berlin-Mitte,,,Berlin,BE
11001001,201711001001,2017,Berlin-Mitte,,,Berlin,BE
11002002,200211002002,2002,Berlin-Friedrichshain-Kreuzberg,,,Berlin,BE
11002002,200511002002,2005,Berlin-Friedrichshain-Kreuzberg,,,Berlin,BE
11002002,200911002002,2009,Berlin-Friedrichshain-Kreuzberg,,,Berlin,BE
11002002,201311002002,2013,Berlin-Friedrichshain-Kreuzberg,,,Berlin,BE
11002002,201711002002,2017,Berlin-Friedrichshain-Kreuzberg,,,Berlin,BE
11003003,200211003003,2002,Berlin-Pankow,,,Berlin,BE
11003003,200511003003,2005,Berlin-Pankow,,,Berlin,BE
11003003,200911003003,2009,Berlin-Pankow,,,Berlin,BE
11003003,201311003003,2013,Berlin-Pankow,,,Berlin,BE
11003003,201711003003,2017,Berlin-Pankow,,,Berlin,BE
11004004,200211004004,2002,Berlin-Charlottenburg-Wilmersdorf,,,Berlin,BE
11004004,200511004004,2005,Berlin-Charlottenburg-Wilmersdorf,,,Berlin,BE
11004004,200911004004,2009,Berlin-Charlottenburg-Wilmersdorf,,,Berlin,BE
11004004,201311004004,2013,Berlin-Charlottenburg-Wilmersdorf,,,Berlin,BE
11004004,201711004004,2017,Berlin-Charlottenburg-Wilmersdorf,,,Berlin,BE
11005005,200211005005,2002,Berlin-Spandau,,,Berlin,BE
11005005,200511005005,2005,Berlin-Spandau,,,Berlin,BE
11005005,200911005005,2009,Berlin-Spandau,,,Berlin,BE
11005005,201311005005,2013,Berlin-Spandau,,,Berlin,BE
11005005,201711005005,2017,Berlin-Spandau,,,Berlin,BE
11006006,200211006006,2002,Berlin-Steglitz-Zehlendorf,,,Berlin,BE
11006006,200511006006,2005,Berlin-Steglitz-Zehlendorf,,,Berlin,BE
11006006,200911006006,2009,Berlin-Steglitz-Zehlendorf,,,Berlin,BE
11006006,201311006006,2013,Berlin-Steglitz-Zehlendorf,,,Berlin,BE
11006006,201711006006,2017,Berlin-Steglitz-Zehlendorf,,,Berlin,BE
11007007,200211007007,2002,Berlin-Tempelhof-Schöneberg,,,Berlin,BE
11007007,200511007007,2005,Berlin-Tempelhof-Schöneberg,,,Berlin,BE
11007007,200911007007,2009,Berlin-Tempelhof-Schöneberg,,,Berlin,BE
11007007,201311007007,2013,Berlin-Tempelhof-Schöneberg,,,Berlin,BE
11007007,201711007007,2017,Berlin-Tempelhof-Schöneberg,,,Berlin,BE
11008008,200211008008,2002,Berlin-Neukölln,,,Berlin,BE
11008008,200511008008,2005,Berlin-Neukölln,,,Berlin,BE
11008008,200911008008,2009,Berlin-Neukölln,,,Berlin,BE
11008008,201311008008,2013,Berlin-Neukölln,,,Berlin,BE
11008008,201711008008,2017,Berlin-Neukölln,,,Berlin,BE
11009009,200211009009,2002,Berlin-Treptow-Köpenick,,,Berlin,BE
11009009,200511009009,2005,Berlin-Treptow-Köpenick,,,Berlin,BE
11009009,200911009009,2009,Berlin-Treptow-Köpenick,,,Berlin,BE
11009009,201311009009,2013,Berlin-Treptow-Köpenick,,,Berlin,BE
11009009,201711009009,2017,Berlin-Treptow-Köpenick,,,Berlin,BE
11010010,200211010010,2002,Berlin-Marzahn-Hellersdorf,,,Berlin,BE
11010010,200511010010,2005,Berlin-Marzahn-Hellersdorf,,,Berlin,BE
11010010,200911010010,2009,Berlin-Marzahn-Hellersdorf,,,Berlin,BE
11010010,201311010010,2013,Berlin-Marzahn-Hellersdorf,,,Berlin,BE
11010010,201711010010,2017,Berlin-Marzahn-Hellersdorf,,,Berlin,BE
11011011,200211011011,2002,Berlin-Lichtenberg,,,Berlin,BE
11011011,200511011011,2005,Berlin-Lichtenberg,,,Berlin,BE
11011011,200911011011,2009,Berlin-Lichtenberg,,,Berlin,BE
11011011,201311011011,2013,Berlin-Lichtenberg,,,Berlin,BE
11011011,201711011011,2017,Berlin-Lichtenberg,,,Berlin,BE
11012012,200211012012,2002,Berlin-Reinickendorf,,,Berlin,BE
11012012,200511012012,2005,Berlin-Reinickendorf,,,Berlin,BE
11012012,200911012012,2009,Berlin-Reinickendorf,,,Berlin,BE
11012012,201311012012,2013,Berlin-Reinickendorf,,,Berlin,BE
11012012,201711012012,2017,Berlin-Reinickendorf,,,Berlin,BE
