,YearSchluessel,Year,Stadt-/Landkreis,Wanderungssaldo je 10.000 Einwohner,LAND_NAME,LAND_ABK
13059,200013059,2000,Landkreis Ostvorpommern,-13.200000000000001,Mecklenburg-Vorpommern,MV
13059,200513059,2005,Landkreis Ostvorpommern,-39.0,Mecklenburg-Vorpommern,MV
13059,200913059,2009,Landkreis Ostvorpommern,-44.400000000000006,Mecklenburg-Vorpommern,MV
13059,201313059,2013,Landkreis Ostvorpommern,,Mecklenburg-Vorpommern,MV
13059,201713059,2017,Landkreis Ostvorpommern,,Mecklenburg-Vorpommern,MV
13060,199513060,1995,Landkreis Parchim,133.4,Mecklenburg-Vorpommern,MV
13060,200013060,2000,Landkreis Parchim,-32.9,Mecklenburg-Vorpommern,MV
13060,200513060,2005,Landkreis Parchim,-85.5,Mecklenburg-Vorpommern,MV
13060,200913060,2009,Landkreis Parchim,-92.0,Mecklenburg-Vorpommern,MV
13060,201313060,2013,Landkreis Parchim,,Mecklenburg-Vorpommern,MV
13060,201713060,2017,Landkreis Parchim,,Mecklenburg-Vorpommern,MV
13061,199513061,1995,Landkreis Rügen,-95.5,Mecklenburg-Vorpommern,MV
13061,200013061,2000,Landkreis Rügen,-78.60000000000001,Mecklenburg-Vorpommern,MV
13061,200513061,2005,Landkreis Rügen,-83.10000000000001,Mecklenburg-Vorpommern,MV
13061,200913061,2009,Landkreis Rügen,-61.400000000000006,Mecklenburg-Vorpommern,MV
13061,201313061,2013,Landkreis Rügen,,Mecklenburg-Vorpommern,MV
13061,201713061,2017,Landkreis Rügen,,Mecklenburg-Vorpommern,MV
13062,199513062,1995,Landkreis Uecker-Randow,-48.300000000000004,Mecklenburg-Vorpommern,MV
13062,200013062,2000,Landkreis Uecker-Randow,-114.2,Mecklenburg-Vorpommern,MV
13062,200513062,2005,Landkreis Uecker-Randow,-162.3,Mecklenburg-Vorpommern,MV
13062,200913062,2009,Landkreis Uecker-Randow,-97.2,Mecklenburg-Vorpommern,MV
13062,201313062,2013,Landkreis Uecker-Randow,,Mecklenburg-Vorpommern,MV
13062,201713062,2017,Landkreis Uecker-Randow,,Mecklenburg-Vorpommern,MV
13071,199513071,1995,Landkreis Mecklenburgische Seenplatte,,Mecklenburg-Vorpommern,MV
13071,200013071,2000,Landkreis Mecklenburgische Seenplatte,,Mecklenburg-Vorpommern,MV
13071,200513071,2005,Landkreis Mecklenburgische Seenplatte,,Mecklenburg-Vorpommern,MV
13071,200913071,2009,Landkreis Mecklenburgische Seenplatte,,Mecklenburg-Vorpommern,MV
13071,201313071,2013,Landkreis Mecklenburgische Seenplatte,-21.6,Mecklenburg-Vorpommern,MV
13071,201713071,2017,Landkreis Mecklenburgische Seenplatte,16.3,Mecklenburg-Vorpommern,MV
13072,199513072,1995,Landkreis Rostock,,Mecklenburg-Vorpommern,MV
13072,200013072,2000,Landkreis Rostock,,Mecklenburg-Vorpommern,MV
13072,200513072,2005,Landkreis Rostock,,Mecklenburg-Vorpommern,MV
13072,200913072,2009,Landkreis Rostock,,Mecklenburg-Vorpommern,MV
13072,201313072,2013,Landkreis Rostock,31.8,Mecklenburg-Vorpommern,MV
13072,201713072,2017,Landkreis Rostock,79.30000000000001,Mecklenburg-Vorpommern,MV
13073,199513073,1995,Landkreis Vorpommern-Rügen,,Mecklenburg-Vorpommern,MV
13073,200013073,2000,Landkreis Vorpommern-Rügen,,Mecklenburg-Vorpommern,MV
13073,200513073,2005,Landkreis Vorpommern-Rügen,,Mecklenburg-Vorpommern,MV
13073,200913073,2009,Landkreis Vorpommern-Rügen,,Mecklenburg-Vorpommern,MV
13073,201313073,2013,Landkreis Vorpommern-Rügen,24.700000000000003,Mecklenburg-Vorpommern,MV
13073,201713073,2017,Landkreis Vorpommern-Rügen,71.10000000000001,Mecklenburg-Vorpommern,MV
13074,199513074,1995,Landkreis Nordwestmecklenburg,,Mecklenburg-Vorpommern,MV
13074,200013074,2000,Landkreis Nordwestmecklenburg,,Mecklenburg-Vorpommern,MV
13074,200513074,2005,Landkreis Nordwestmecklenburg,,Mecklenburg-Vorpommern,MV
13074,200913074,2009,Landkreis Nordwestmecklenburg,,Mecklenburg-Vorpommern,MV
13074,201313074,2013,Landkreis Nordwestmecklenburg,-2.1,Mecklenburg-Vorpommern,MV
13074,201713074,2017,Landkreis Nordwestmecklenburg,52.5,Mecklenburg-Vorpommern,MV
13075,199513075,1995,Landkreis Vorpommern-Greifswald,,Mecklenburg-Vorpommern,MV
13075,200013075,2000,Landkreis Vorpommern-Greifswald,,Mecklenburg-Vorpommern,MV
13075,200513075,2005,Landkreis Vorpommern-Greifswald,,Mecklenburg-Vorpommern,MV
13075,200913075,2009,Landkreis Vorpommern-Greifswald,,Mecklenburg-Vorpommern,MV
13075,201313075,2013,Landkreis Vorpommern-Greifswald,9.3,Mecklenburg-Vorpommern,MV
13075,201713075,2017,Landkreis Vorpommern-Greifswald,49.1,Mecklenburg-Vorpommern,MV
13076,199513076,1995,Landkreis Ludwigslust-Parchim,,Mecklenburg-Vorpommern,MV
13076,200013076,2000,Landkreis Ludwigslust-Parchim,,Mecklenburg-Vorpommern,MV
13076,200513076,2005,Landkreis Ludwigslust-Parchim,,Mecklenburg-Vorpommern,MV
13076,200913076,2009,Landkreis Ludwigslust-Parchim,,Mecklenburg-Vorpommern,MV
13076,201313076,2013,Landkreis Ludwigslust-Parchim,23.900000000000002,Mecklenburg-Vorpommern,MV
13076,201713076,2017,Landkreis Ludwigslust-Parchim,41.300000000000004,Mecklenburg-Vorpommern,MV
14511,199514511,1995,Chemnitz,-131.8,Sachsen,SN
14511,200014511,2000,Chemnitz,-104.4,Sachsen,SN
14511,200514511,2005,Chemnitz,-26.400000000000002,Sachsen,SN
14511,200914511,2009,Chemnitz,19.1,Sachsen,SN
14511,201314511,2013,Chemnitz,84.4,Sachsen,SN
14511,201714511,2017,Chemnitz,62.300000000000004,Sachsen,SN
14521,199514521,1995,Erzgebirgskreis,16.5,Sachsen,SN
14521,200014521,2000,Erzgebirgskreis,-68.3,Sachsen,SN
14521,200514521,2005,Erzgebirgskreis,-76.0,Sachsen,SN
14521,200914521,2009,Erzgebirgskreis,-77.30000000000001,Sachsen,SN
14521,201314521,2013,Erzgebirgskreis,-42.300000000000004,Sachsen,SN
14521,201714521,2017,Erzgebirgskreis,-39.400000000000006,Sachsen,SN
14522,199514522,1995,Landkreis Mittelsachsen,57.5,Sachsen,SN
14522,200014522,2000,Landkreis Mittelsachsen,-62.0,Sachsen,SN
14522,200514522,2005,Landkreis Mittelsachsen,-61.5,Sachsen,SN
14522,200914522,2009,Landkreis Mittelsachsen,-55.2,Sachsen,SN
14522,201314522,2013,Landkreis Mittelsachsen,-22.5,Sachsen,SN
14522,201714522,2017,Landkreis Mittelsachsen,-6.300000000000001,Sachsen,SN
14523,199514523,1995,Vogtlandkreis,47.0,Sachsen,SN
14523,200014523,2000,Vogtlandkreis,-20.900000000000002,Sachsen,SN
14523,200514523,2005,Vogtlandkreis,-45.7,Sachsen,SN
14523,200914523,2009,Vogtlandkreis,-47.7,Sachsen,SN
14523,201314523,2013,Vogtlandkreis,-19.0,Sachsen,SN
14523,201714523,2017,Vogtlandkreis,27.900000000000002,Sachsen,SN
14524,199514524,1995,Kreis Zwickau,49.1,Sachsen,SN
14524,200014524,2000,Kreis Zwickau,-35.7,Sachsen,SN
14524,200514524,2005,Kreis Zwickau,-44.800000000000004,Sachsen,SN
14524,200914524,2009,Kreis Zwickau,-42.6,Sachsen,SN
14524,201314524,2013,Kreis Zwickau,-20.3,Sachsen,SN
14524,201714524,2017,Kreis Zwickau,9.200000000000001,Sachsen,SN
14612,199514612,1995,Dresden,-3.0,Sachsen,SN
14612,200014612,2000,Dresden,33.1,Sachsen,SN
14612,200514612,2005,Dresden,159.20000000000002,Sachsen,SN
14612,200914612,2009,Dresden,82.30000000000001,Sachsen,SN
14612,201314612,2013,Dresden,87.80000000000001,Sachsen,SN
14612,201714612,2017,Dresden,51.5,Sachsen,SN
14625,199514625,1995,Landkreis Bautzen,59.2,Sachsen,SN
14625,200014625,2000,Landkreis Bautzen,-88.30000000000001,Sachsen,SN
14625,200514625,2005,Landkreis Bautzen,-84.60000000000001,Sachsen,SN
14625,200914625,2009,Landkreis Bautzen,-79.0,Sachsen,SN
14625,201314625,2013,Landkreis Bautzen,-30.700000000000003,Sachsen,SN
14625,201714625,2017,Landkreis Bautzen,-10.3,Sachsen,SN
14626,199514626,1995,Landkreis Görlitz,22.700000000000003,Sachsen,SN
14626,200014626,2000,Landkreis Görlitz,-124.5,Sachsen,SN
14626,200514626,2005,Landkreis Görlitz,-100.2,Sachsen,SN
14626,200914626,2009,Landkreis Görlitz,-71.9,Sachsen,SN
14626,201314626,2013,Landkreis Görlitz,-21.400000000000002,Sachsen,SN
14626,201714626,2017,Landkreis Görlitz,16.400000000000002,Sachsen,SN
14627,199514627,1995,Landkreis Meissen,83.5,Sachsen,SN
14627,200014627,2000,Landkreis Meissen,-46.1,Sachsen,SN
14627,200514627,2005,Landkreis Meissen,-35.4,Sachsen,SN
14627,200914627,2009,Landkreis Meissen,-43.7,Sachsen,SN
14627,201314627,2013,Landkreis Meissen,8.6,Sachsen,SN
14627,201714627,2017,Landkreis Meissen,12.700000000000001,Sachsen,SN
14628,199514628,1995,Landkreis Sächsische Schweiz-Osterzgebirge,119.80000000000001,Sachsen,SN
14628,200014628,2000,Landkreis Sächsische Schweiz-Osterzgebirge,-14.100000000000001,Sachsen,SN
14628,200514628,2005,Landkreis Sächsische Schweiz-Osterzgebirge,-45.5,Sachsen,SN
14628,200914628,2009,Landkreis Sächsische Schweiz-Osterzgebirge,-21.8,Sachsen,SN
14628,201314628,2013,Landkreis Sächsische Schweiz-Osterzgebirge,43.900000000000006,Sachsen,SN
14628,201714628,2017,Landkreis Sächsische Schweiz-Osterzgebirge,30.0,Sachsen,SN
14713,199514713,1995,Leipzig,-70.10000000000001,Sachsen,SN
14713,200014713,2000,Leipzig,20.5,Sachsen,SN
14713,200514713,2005,Leipzig,106.9,Sachsen,SN
14713,200914713,2009,Leipzig,75.10000000000001,Sachsen,SN
14713,201314713,2013,Leipzig,202.60000000000002,Sachsen,SN
14713,201714713,2017,Leipzig,180.0,Sachsen,SN
14729,199514729,1995,Landkreis Leipzig,231.9,Sachsen,SN
14729,200014729,2000,Landkreis Leipzig,15.100000000000001,Sachsen,SN
14729,200514729,2005,Landkreis Leipzig,-39.7,Sachsen,SN
14729,200914729,2009,Landkreis Leipzig,-38.2,Sachsen,SN
14729,201314729,2013,Landkreis Leipzig,-5.0,Sachsen,SN
14729,201714729,2017,Landkreis Leipzig,44.5,Sachsen,SN
14730,199514730,1995,Landkreis Nordsachsen,86.60000000000001,Sachsen,SN
14730,200014730,2000,Landkreis Nordsachsen,-49.7,Sachsen,SN
14730,200514730,2005,Landkreis Nordsachsen,-73.0,Sachsen,SN
14730,200914730,2009,Landkreis Nordsachsen,-81.30000000000001,Sachsen,SN
14730,201314730,2013,Landkreis Nordsachsen,-11.8,Sachsen,SN
14730,201714730,2017,Landkreis Nordsachsen,49.7,Sachsen,SN
15001,199515001,1995,Dessau-Rosslau,,Sachsen-Anhalt,ST
15001,200015001,2000,Dessau-Rosslau,,Sachsen-Anhalt,ST
15001,200515001,2005,Dessau-Rosslau,,Sachsen-Anhalt,ST
15001,200915001,2009,Dessau-Rosslau,-42.1,Sachsen-Anhalt,ST
15001,201315001,2013,Dessau-Rosslau,-38.0,Sachsen-Anhalt,ST
15001,201715001,2017,Dessau-Rosslau,42.0,Sachsen-Anhalt,ST
15002,199515002,1995,Halle (Saale),-200.3,Sachsen-Anhalt,ST
15002,200015002,2000,Halle (Saale),-237.0,Sachsen-Anhalt,ST
15002,200515002,2005,Halle (Saale),-24.200000000000003,Sachsen-Anhalt,ST
15002,200915002,2009,Halle (Saale),-1.3,Sachsen-Anhalt,ST
15002,201315002,2013,Halle (Saale),44.400000000000006,Sachsen-Anhalt,ST
15002,201715002,2017,Halle (Saale),76.60000000000001,Sachsen-Anhalt,ST
15003,199515003,1995,Magdeburg,-236.60000000000002,Sachsen-Anhalt,ST
15003,200015003,2000,Magdeburg,-113.0,Sachsen-Anhalt,ST
15003,200515003,2005,Magdeburg,140.0,Sachsen-Anhalt,ST
15003,200915003,2009,Magdeburg,51.1,Sachsen-Anhalt,ST
15003,201315003,2013,Magdeburg,74.2,Sachsen-Anhalt,ST
15003,201715003,2017,Magdeburg,41.5,Sachsen-Anhalt,ST
15081,199515081,1995,Altmarkkreis Salzwedel,86.2,Sachsen-Anhalt,ST
15081,200015081,2000,Altmarkkreis Salzwedel,-37.5,Sachsen-Anhalt,ST
15081,200515081,2005,Altmarkkreis Salzwedel,-80.60000000000001,Sachsen-Anhalt,ST
15081,200915081,2009,Altmarkkreis Salzwedel,-109.5,Sachsen-Anhalt,ST
15081,201315081,2013,Altmarkkreis Salzwedel,-11.200000000000001,Sachsen-Anhalt,ST
15081,201715081,2017,Altmarkkreis Salzwedel,-29.1,Sachsen-Anhalt,ST
15082,199515082,1995,Landkreis Anhalt-Bitterfeld,,Sachsen-Anhalt,ST
15082,200015082,2000,Landkreis Anhalt-Bitterfeld,,Sachsen-Anhalt,ST
15082,200515082,2005,Landkreis Anhalt-Bitterfeld,,Sachsen-Anhalt,ST
15082,200915082,2009,Landkreis Anhalt-Bitterfeld,-81.10000000000001,Sachsen-Anhalt,ST
15082,201315082,2013,Landkreis Anhalt-Bitterfeld,-18.3,Sachsen-Anhalt,ST
15082,201715082,2017,Landkreis Anhalt-Bitterfeld,-28.0,Sachsen-Anhalt,ST
15083,199515083,1995,Landkreis Börde,,Sachsen-Anhalt,ST
15083,200015083,2000,Landkreis Börde,,Sachsen-Anhalt,ST
15083,200515083,2005,Landkreis Börde,,Sachsen-Anhalt,ST
15083,200915083,2009,Landkreis Börde,-70.0,Sachsen-Anhalt,ST
15083,201315083,2013,Landkreis Börde,-16.5,Sachsen-Anhalt,ST
15083,201715083,2017,Landkreis Börde,31.1,Sachsen-Anhalt,ST
15084,199515084,1995,Burgenlandkreis,,Sachsen-Anhalt,ST
15084,200015084,2000,Burgenlandkreis,,Sachsen-Anhalt,ST
15084,200515084,2005,Burgenlandkreis,,Sachsen-Anhalt,ST
15084,200915084,2009,Burgenlandkreis,-67.3,Sachsen-Anhalt,ST
15084,201315084,2013,Burgenlandkreis,7.7,Sachsen-Anhalt,ST
15084,201715084,2017,Burgenlandkreis,25.3,Sachsen-Anhalt,ST
15085,199515085,1995,Landkreis Harz,,Sachsen-Anhalt,ST
15085,200015085,2000,Landkreis Harz,,Sachsen-Anhalt,ST
15085,200515085,2005,Landkreis Harz,,Sachsen-Anhalt,ST
15085,200915085,2009,Landkreis Harz,-57.900000000000006,Sachsen-Anhalt,ST
15085,201315085,2013,Landkreis Harz,-18.5,Sachsen-Anhalt,ST
15085,201715085,2017,Landkreis Harz,-69.60000000000001,Sachsen-Anhalt,ST
15086,199515086,1995,Landkreis Jerichower Land,,Sachsen-Anhalt,ST
15086,200015086,2000,Landkreis Jerichower Land,,Sachsen-Anhalt,ST
15086,200515086,2005,Landkreis Jerichower Land,,Sachsen-Anhalt,ST
15086,200915086,2009,Landkreis Jerichower Land,-16.8,Sachsen-Anhalt,ST
15086,201315086,2013,Landkreis Jerichower Land,-2.2,Sachsen-Anhalt,ST
15086,201715086,2017,Landkreis Jerichower Land,-28.1,Sachsen-Anhalt,ST
15087,199515087,1995,Landkreis Mansfeld-Südharz,,Sachsen-Anhalt,ST
15087,200015087,2000,Landkreis Mansfeld-Südharz,,Sachsen-Anhalt,ST
15087,200515087,2005,Landkreis Mansfeld-Südharz,,Sachsen-Anhalt,ST
15087,200915087,2009,Landkreis Mansfeld-Südharz,-102.0,Sachsen-Anhalt,ST
15087,201315087,2013,Landkreis Mansfeld-Südharz,-23.3,Sachsen-Anhalt,ST
15087,201715087,2017,Landkreis Mansfeld-Südharz,-30.200000000000003,Sachsen-Anhalt,ST
15088,199515088,1995,Saalekreis,,Sachsen-Anhalt,ST
15088,200015088,2000,Saalekreis,,Sachsen-Anhalt,ST
15088,200515088,2005,Saalekreis,,Sachsen-Anhalt,ST
15088,200915088,2009,Saalekreis,-73.9,Sachsen-Anhalt,ST
15088,201315088,2013,Saalekreis,-25.900000000000002,Sachsen-Anhalt,ST
15088,201715088,2017,Saalekreis,34.1,Sachsen-Anhalt,ST
15089,199515089,1995,Salzlandkreis,,Sachsen-Anhalt,ST
15089,200015089,2000,Salzlandkreis,,Sachsen-Anhalt,ST
15089,200515089,2005,Salzlandkreis,,Sachsen-Anhalt,ST
15089,200915089,2009,Salzlandkreis,-65.10000000000001,Sachsen-Anhalt,ST
15089,201315089,2013,Salzlandkreis,-37.1,Sachsen-Anhalt,ST
15089,201715089,2017,Salzlandkreis,0.6000000000000001,Sachsen-Anhalt,ST
15090,199515090,1995,Landkreis Stendal,-32.300000000000004,Sachsen-Anhalt,ST
15090,200015090,2000,Landkreis Stendal,-105.9,Sachsen-Anhalt,ST
15090,200515090,2005,Landkreis Stendal,-97.0,Sachsen-Anhalt,ST
15090,200915090,2009,Landkreis Stendal,-94.5,Sachsen-Anhalt,ST
15090,201315090,2013,Landkreis Stendal,-40.400000000000006,Sachsen-Anhalt,ST
15090,201715090,2017,Landkreis Stendal,-28.8,Sachsen-Anhalt,ST
15091,199515091,1995,Landkreis Wittenberg,,Sachsen-Anhalt,ST
15091,200015091,2000,Landkreis Wittenberg,,Sachsen-Anhalt,ST
15091,200515091,2005,Landkreis Wittenberg,,Sachsen-Anhalt,ST
15091,200915091,2009,Landkreis Wittenberg,-65.7,Sachsen-Anhalt,ST
15091,201315091,2013,Landkreis Wittenberg,-19.5,Sachsen-Anhalt,ST
15091,201715091,2017,Landkreis Wittenberg,26.1,Sachsen-Anhalt,ST
16051,199516051,1995,Erfurt,-62.6,Thüringen,TH
16051,200016051,2000,Erfurt,-17.900000000000002,Thüringen,TH
16051,200516051,2005,Erfurt,32.800000000000004,Thüringen,TH
16051,200916051,2009,Erfurt,41.300000000000004,Thüringen,TH
16051,201316051,2013,Erfurt,72.0,Thüringen,TH
16051,201716051,2017,Erfurt,103.2,Thüringen,TH
16052,199516052,1995,Gera,-130.6,Thüringen,TH
16052,200016052,2000,Gera,-125.60000000000001,Thüringen,TH
16052,200516052,2005,Gera,-78.80000000000001,Thüringen,TH
16052,200916052,2009,Gera,-13.8,Thüringen,TH
16052,201316052,2013,Gera,20.3,Thüringen,TH
16052,201716052,2017,Gera,77.9,Thüringen,TH
16053,199516053,1995,Jena,-72.4,Thüringen,TH
16053,200016053,2000,Jena,27.700000000000003,Thüringen,TH
16053,200516053,2005,Jena,9.3,Thüringen,TH
16053,200916053,2009,Jena,85.30000000000001,Thüringen,TH
16053,201316053,2013,Jena,59.400000000000006,Thüringen,TH
16053,201716053,2017,Jena,62.7,Thüringen,TH
16054,199516054,1995,Suhl,-103.2,Thüringen,TH
16054,200016054,2000,Suhl,-204.70000000000002,Thüringen,TH
16054,200516054,2005,Suhl,-157.20000000000002,Thüringen,TH
16054,200916054,2009,Suhl,-103.5,Thüringen,TH
16054,201316054,2013,Suhl,-31.6,Thüringen,TH
16054,201716054,2017,Suhl,-40.400000000000006,Thüringen,TH
16055,199516055,1995,Weimar,31.5,Thüringen,TH
16055,200016055,2000,Weimar,13.5,Thüringen,TH
16055,200516055,2005,Weimar,27.200000000000003,Thüringen,TH
16055,200916055,2009,Weimar,52.0,Thüringen,TH
16055,201316055,2013,Weimar,23.400000000000002,Thüringen,TH
16055,201716055,2017,Weimar,43.5,Thüringen,TH
16056,199516056,1995,Eisenach,-46.2,Thüringen,TH
16056,200016056,2000,Eisenach,33.0,Thüringen,TH
16056,200516056,2005,Eisenach,5.7,Thüringen,TH
16056,200916056,2009,Eisenach,-7.7,Thüringen,TH
16056,201316056,2013,Eisenach,21.400000000000002,Thüringen,TH
16056,201716056,2017,Eisenach,83.5,Thüringen,TH
16061,199516061,1995,Landkreis Eichsfeld,5.9,Thüringen,TH
16061,200016061,2000,Landkreis Eichsfeld,-48.800000000000004,Thüringen,TH
16061,200516061,2005,Landkreis Eichsfeld,-64.60000000000001,Thüringen,TH
16061,200916061,2009,Landkreis Eichsfeld,-67.3,Thüringen,TH
16061,201316061,2013,Landkreis Eichsfeld,-20.6,Thüringen,TH
16061,201716061,2017,Landkreis Eichsfeld,-13.3,Thüringen,TH
16062,199516062,1995,Landkreis Nordhausen,9.4,Thüringen,TH
16062,200016062,2000,Landkreis Nordhausen,-34.2,Thüringen,TH
16062,200516062,2005,Landkreis Nordhausen,-53.900000000000006,Thüringen,TH
16062,200916062,2009,Landkreis Nordhausen,-31.3,Thüringen,TH
16062,201316062,2013,Landkreis Nordhausen,-1.1,Thüringen,TH
16062,201716062,2017,Landkreis Nordhausen,15.8,Thüringen,TH
16063,199516063,1995,Landkreis Wartburgkreis,25.200000000000003,Thüringen,TH
16063,200016063,2000,Landkreis Wartburgkreis,-42.6,Thüringen,TH
16063,200516063,2005,Landkreis Wartburgkreis,-62.6,Thüringen,TH
16063,200916063,2009,Landkreis Wartburgkreis,-77.80000000000001,Thüringen,TH
16063,201316063,2013,Landkreis Wartburgkreis,-30.1,Thüringen,TH
16063,201716063,2017,Landkreis Wartburgkreis,-24.8,Thüringen,TH
16064,199516064,1995,Landkreis Unstrut-Hainich-Kreis,17.1,Thüringen,TH
16064,200016064,2000,Landkreis Unstrut-Hainich-Kreis,-65.60000000000001,Thüringen,TH
16064,200516064,2005,Landkreis Unstrut-Hainich-Kreis,-61.400000000000006,Thüringen,TH
16064,200916064,2009,Landkreis Unstrut-Hainich-Kreis,-43.800000000000004,Thüringen,TH
16064,201316064,2013,Landkreis Unstrut-Hainich-Kreis,-10.0,Thüringen,TH
16064,201716064,2017,Landkreis Unstrut-Hainich-Kreis,13.8,Thüringen,TH
16065,199516065,1995,Landkreis Kyffhäuserkreis,4.9,Thüringen,TH
16065,200016065,2000,Landkreis Kyffhäuserkreis,-55.0,Thüringen,TH
16065,200516065,2005,Landkreis Kyffhäuserkreis,-82.7,Thüringen,TH
16065,200916065,2009,Landkreis Kyffhäuserkreis,-70.5,Thüringen,TH
16065,201316065,2013,Landkreis Kyffhäuserkreis,-40.2,Thüringen,TH
16065,201716065,2017,Landkreis Kyffhäuserkreis,-28.5,Thüringen,TH
16066,199516066,1995,Landkreis Schmalkalden-Meiningen,-9.200000000000001,Thüringen,TH
16066,200016066,2000,Landkreis Schmalkalden-Meiningen,-15.100000000000001,Thüringen,TH
16066,200516066,2005,Landkreis Schmalkalden-Meiningen,-57.800000000000004,Thüringen,TH
16066,200916066,2009,Landkreis Schmalkalden-Meiningen,-55.1,Thüringen,TH
16066,201316066,2013,Landkreis Schmalkalden-Meiningen,3.5,Thüringen,TH
16066,201716066,2017,Landkreis Schmalkalden-Meiningen,17.900000000000002,Thüringen,TH
16067,199516067,1995,Landkreis Gotha,61.0,Thüringen,TH
16067,200016067,2000,Landkreis Gotha,-25.3,Thüringen,TH
16067,200516067,2005,Landkreis Gotha,-36.4,Thüringen,TH
16067,200916067,2009,Landkreis Gotha,-37.2,Thüringen,TH
16067,201316067,2013,Landkreis Gotha,32.0,Thüringen,TH
16067,201716067,2017,Landkreis Gotha,61.2,Thüringen,TH
16068,199516068,1995,Landkreis Sömmerda,51.0,Thüringen,TH
16068,200016068,2000,Landkreis Sömmerda,-55.6,Thüringen,TH
16068,200516068,2005,Landkreis Sömmerda,-92.2,Thüringen,TH
16068,200916068,2009,Landkreis Sömmerda,-46.2,Thüringen,TH
16068,201316068,2013,Landkreis Sömmerda,12.4,Thüringen,TH
16068,201716068,2017,Landkreis Sömmerda,33.1,Thüringen,TH
16069,199516069,1995,Landkreis Hildburghausen,16.2,Thüringen,TH
16069,200016069,2000,Landkreis Hildburghausen,-6.2,Thüringen,TH
16069,200516069,2005,Landkreis Hildburghausen,-29.6,Thüringen,TH
16069,200916069,2009,Landkreis Hildburghausen,-73.7,Thüringen,TH
16069,201316069,2013,Landkreis Hildburghausen,-32.0,Thüringen,TH
16069,201716069,2017,Landkreis Hildburghausen,2.0,Thüringen,TH
16070,199516070,1995,Landkreis Ilm-Kreis,34.1,Thüringen,TH
16070,200016070,2000,Landkreis Ilm-Kreis,-16.6,Thüringen,TH
16070,200516070,2005,Landkreis Ilm-Kreis,-55.800000000000004,Thüringen,TH
16070,200916070,2009,Landkreis Ilm-Kreis,-5.1000000000000005,Thüringen,TH
16070,201316070,2013,Landkreis Ilm-Kreis,-5.6000000000000005,Thüringen,TH
16070,201716070,2017,Landkreis Ilm-Kreis,20.900000000000002,Thüringen,TH
16071,199516071,1995,Landkreis Weimarer Land,159.9,Thüringen,TH
16071,200016071,2000,Landkreis Weimarer Land,-31.900000000000002,Thüringen,TH
16071,200516071,2005,Landkreis Weimarer Land,-29.8,Thüringen,TH
16071,200916071,2009,Landkreis Weimarer Land,-29.8,Thüringen,TH
16071,201316071,2013,Landkreis Weimarer Land,-7.5,Thüringen,TH
16071,201716071,2017,Landkreis Weimarer Land,18.5,Thüringen,TH
16072,199516072,1995,Landkreis Sonneberg,-25.0,Thüringen,TH
16072,200016072,2000,Landkreis Sonneberg,-23.6,Thüringen,TH
16072,200516072,2005,Landkreis Sonneberg,-85.7,Thüringen,TH
16072,200916072,2009,Landkreis Sonneberg,-52.900000000000006,Thüringen,TH
16072,201316072,2013,Landkreis Sonneberg,-13.4,Thüringen,TH
16072,201716072,2017,Landkreis Sonneberg,60.400000000000006,Thüringen,TH
16073,199516073,1995,Landkreis Saalfeld-Rudolstadt,-3.8000000000000003,Thüringen,TH
16073,200016073,2000,Landkreis Saalfeld-Rudolstadt,-56.1,Thüringen,TH
16073,200516073,2005,Landkreis Saalfeld-Rudolstadt,-69.4,Thüringen,TH
16073,200916073,2009,Landkreis Saalfeld-Rudolstadt,-62.7,Thüringen,TH
16073,201316073,2013,Landkreis Saalfeld-Rudolstadt,-32.0,Thüringen,TH
16073,201716073,2017,Landkreis Saalfeld-Rudolstadt,-2.6,Thüringen,TH
16074,199516074,1995,Landkreis Saale-Holzland-Kreis,112.7,Thüringen,TH
16074,200016074,2000,Landkreis Saale-Holzland-Kreis,-14.9,Thüringen,TH
16074,200516074,2005,Landkreis Saale-Holzland-Kreis,-52.900000000000006,Thüringen,TH
16074,200916074,2009,Landkreis Saale-Holzland-Kreis,-60.800000000000004,Thüringen,TH
16074,201316074,2013,Landkreis Saale-Holzland-Kreis,1.0,Thüringen,TH
16074,201716074,2017,Landkreis Saale-Holzland-Kreis,-138.9,Thüringen,TH
16075,199516075,1995,Landkreis Saale-Orla-Kreis,-0.2,Thüringen,TH
16075,200016075,2000,Landkreis Saale-Orla-Kreis,-70.3,Thüringen,TH
16075,200516075,2005,Landkreis Saale-Orla-Kreis,-79.4,Thüringen,TH
16075,200916075,2009,Landkreis Saale-Orla-Kreis,-72.9,Thüringen,TH
16075,201316075,2013,Landkreis Saale-Orla-Kreis,-38.2,Thüringen,TH
16075,201716075,2017,Landkreis Saale-Orla-Kreis,-31.700000000000003,Thüringen,TH
16076,199516076,1995,Landkreis Greiz,52.900000000000006,Thüringen,TH
16076,200016076,2000,Landkreis Greiz,-48.900000000000006,Thüringen,TH
16076,200516076,2005,Landkreis Greiz,-88.7,Thüringen,TH
16076,200916076,2009,Landkreis Greiz,-79.60000000000001,Thüringen,TH
16076,201316076,2013,Landkreis Greiz,-36.9,Thüringen,TH
16076,201716076,2017,Landkreis Greiz,-6.7,Thüringen,TH
16077,199516077,1995,Landkreis Altenburger Land,8.200000000000001,Thüringen,TH
16077,200016077,2000,Landkreis Altenburger Land,-80.2,Thüringen,TH
16077,200516077,2005,Landkreis Altenburger Land,-82.2,Thüringen,TH
