,YearSchluessel,Year,Stadt-/Landkreis,BIP je Arbeitsstunde in EUR,LAND_NAME,LAND_ABK
13073,201313073,2013,Landkreis Vorpommern-Rügen,33.6,Mecklenburg-Vorpommern,MV
13073,201613073,2016,Landkreis Vorpommern-Rügen,35.7,Mecklenburg-Vorpommern,MV
13074,200013074,2000,Landkreis Nordwestmecklenburg,25.3,Mecklenburg-Vorpommern,MV
13074,200513074,2005,Landkreis Nordwestmecklenburg,28.200000000000003,Mecklenburg-Vorpommern,MV
13074,200913074,2009,Landkreis Nordwestmecklenburg,31.8,Mecklenburg-Vorpommern,MV
13074,201313074,2013,Landkreis Nordwestmecklenburg,38.6,Mecklenburg-Vorpommern,MV
13074,201613074,2016,Landkreis Nordwestmecklenburg,40.2,Mecklenburg-Vorpommern,MV
13075,200013075,2000,Landkreis Vorpommern-Greifswald,22.8,Mecklenburg-Vorpommern,MV
13075,200513075,2005,Landkreis Vorpommern-Greifswald,26.5,Mecklenburg-Vorpommern,MV
13075,200913075,2009,Landkreis Vorpommern-Greifswald,28.1,Mecklenburg-Vorpommern,MV
13075,201313075,2013,Landkreis Vorpommern-Greifswald,34.2,Mecklenburg-Vorpommern,MV
13075,201613075,2016,Landkreis Vorpommern-Greifswald,36.9,Mecklenburg-Vorpommern,MV
13076,200013076,2000,Landkreis Ludwigslust-Parchim,23.8,Mecklenburg-Vorpommern,MV
13076,200513076,2005,Landkreis Ludwigslust-Parchim,27.0,Mecklenburg-Vorpommern,MV
13076,200913076,2009,Landkreis Ludwigslust-Parchim,29.700000000000003,Mecklenburg-Vorpommern,MV
13076,201313076,2013,Landkreis Ludwigslust-Parchim,36.0,Mecklenburg-Vorpommern,MV
13076,201613076,2016,Landkreis Ludwigslust-Parchim,39.5,Mecklenburg-Vorpommern,MV
14511,200014511,2000,Chemnitz,25.400000000000002,Sachsen,SN
14511,200514511,2005,Chemnitz,29.3,Sachsen,SN
14511,200914511,2009,Chemnitz,30.900000000000002,Sachsen,SN
14511,201314511,2013,Chemnitz,,Sachsen,SN
14511,201614511,2016,Chemnitz,,Sachsen,SN
14521,200014521,2000,Erzgebirgskreis,21.700000000000003,Sachsen,SN
14521,200514521,2005,Erzgebirgskreis,26.1,Sachsen,SN
14521,200914521,2009,Erzgebirgskreis,27.8,Sachsen,SN
14521,201314521,2013,Erzgebirgskreis,,Sachsen,SN
14521,201614521,2016,Erzgebirgskreis,,Sachsen,SN
14522,200014522,2000,Landkreis Mittelsachsen,24.1,Sachsen,SN
14522,200514522,2005,Landkreis Mittelsachsen,29.200000000000003,Sachsen,SN
14522,200914522,2009,Landkreis Mittelsachsen,32.4,Sachsen,SN
14522,201314522,2013,Landkreis Mittelsachsen,,Sachsen,SN
14522,201614522,2016,Landkreis Mittelsachsen,,Sachsen,SN
14523,200014523,2000,Vogtlandkreis,22.700000000000003,Sachsen,SN
14523,200514523,2005,Vogtlandkreis,26.400000000000002,Sachsen,SN
14523,200914523,2009,Vogtlandkreis,29.6,Sachsen,SN
14523,201314523,2013,Vogtlandkreis,,Sachsen,SN
14523,201614523,2016,Vogtlandkreis,,Sachsen,SN
14524,200014524,2000,Kreis Zwickau,24.3,Sachsen,SN
14524,200514524,2005,Kreis Zwickau,28.3,Sachsen,SN
14524,200914524,2009,Kreis Zwickau,31.1,Sachsen,SN
14524,201314524,2013,Kreis Zwickau,,Sachsen,SN
14524,201614524,2016,Kreis Zwickau,,Sachsen,SN
14612,200014612,2000,Dresden,26.900000000000002,Sachsen,SN
14612,200514612,2005,Dresden,33.6,Sachsen,SN
14612,200914612,2009,Dresden,33.1,Sachsen,SN
14612,201314612,2013,Dresden,,Sachsen,SN
14612,201614612,2016,Dresden,,Sachsen,SN
14625,200014625,2000,Landkreis Bautzen,23.0,Sachsen,SN
14625,200514625,2005,Landkreis Bautzen,27.6,Sachsen,SN
14625,200914625,2009,Landkreis Bautzen,30.3,Sachsen,SN
14625,201314625,2013,Landkreis Bautzen,,Sachsen,SN
14625,201614625,2016,Landkreis Bautzen,,Sachsen,SN
14626,200014626,2000,Landkreis Görlitz,21.200000000000003,Sachsen,SN
14626,200514626,2005,Landkreis Görlitz,27.3,Sachsen,SN
14626,200914626,2009,Landkreis Görlitz,32.9,Sachsen,SN
14626,201314626,2013,Landkreis Görlitz,,Sachsen,SN
14626,201614626,2016,Landkreis Görlitz,,Sachsen,SN
14627,200014627,2000,Landkreis Meissen,24.5,Sachsen,SN
14627,200514627,2005,Landkreis Meissen,28.1,Sachsen,SN
14627,200914627,2009,Landkreis Meissen,30.8,Sachsen,SN
14627,201314627,2013,Landkreis Meissen,,Sachsen,SN
14627,201614627,2016,Landkreis Meissen,,Sachsen,SN
14628,200014628,2000,Landkreis Sächsische Schweiz-Osterzgebirge,22.0,Sachsen,SN
14628,200514628,2005,Landkreis Sächsische Schweiz-Osterzgebirge,25.900000000000002,Sachsen,SN
14628,200914628,2009,Landkreis Sächsische Schweiz-Osterzgebirge,28.8,Sachsen,SN
14628,201314628,2013,Landkreis Sächsische Schweiz-Osterzgebirge,,Sachsen,SN
14628,201614628,2016,Landkreis Sächsische Schweiz-Osterzgebirge,,Sachsen,SN
14713,200014713,2000,Leipzig,25.5,Sachsen,SN
14713,200514713,2005,Leipzig,28.900000000000002,Sachsen,SN
14713,200914713,2009,Leipzig,31.400000000000002,Sachsen,SN
14713,201314713,2013,Leipzig,,Sachsen,SN
14713,201614713,2016,Leipzig,,Sachsen,SN
14729,200014729,2000,Landkreis Leipzig,23.700000000000003,Sachsen,SN
14729,200514729,2005,Landkreis Leipzig,30.6,Sachsen,SN
14729,200914729,2009,Landkreis Leipzig,34.800000000000004,Sachsen,SN
14729,201314729,2013,Landkreis Leipzig,,Sachsen,SN
14729,201614729,2016,Landkreis Leipzig,,Sachsen,SN
14730,200014730,2000,Landkreis Nordsachsen,25.200000000000003,Sachsen,SN
14730,200514730,2005,Landkreis Nordsachsen,28.8,Sachsen,SN
14730,200914730,2009,Landkreis Nordsachsen,31.6,Sachsen,SN
14730,201314730,2013,Landkreis Nordsachsen,,Sachsen,SN
14730,201614730,2016,Landkreis Nordsachsen,,Sachsen,SN
15001,200015001,2000,Dessau-Rosslau,22.200000000000003,Sachsen-Anhalt,ST
15001,200515001,2005,Dessau-Rosslau,26.700000000000003,Sachsen-Anhalt,ST
15001,200915001,2009,Dessau-Rosslau,31.1,Sachsen-Anhalt,ST
15001,201315001,2013,Dessau-Rosslau,35.9,Sachsen-Anhalt,ST
15001,201615001,2016,Dessau-Rosslau,39.400000000000006,Sachsen-Anhalt,ST
15002,200015002,2000,Halle (Saale),23.900000000000002,Sachsen-Anhalt,ST
15002,200515002,2005,Halle (Saale),29.200000000000003,Sachsen-Anhalt,ST
15002,200915002,2009,Halle (Saale),30.0,Sachsen-Anhalt,ST
15002,201315002,2013,Halle (Saale),36.1,Sachsen-Anhalt,ST
15002,201615002,2016,Halle (Saale),39.400000000000006,Sachsen-Anhalt,ST
15003,200015003,2000,Magdeburg,24.8,Sachsen-Anhalt,ST
15003,200515003,2005,Magdeburg,28.900000000000002,Sachsen-Anhalt,ST
15003,200915003,2009,Magdeburg,32.300000000000004,Sachsen-Anhalt,ST
15003,201315003,2013,Magdeburg,37.2,Sachsen-Anhalt,ST
15003,201615003,2016,Magdeburg,40.5,Sachsen-Anhalt,ST
15081,200015081,2000,Altmarkkreis Salzwedel,24.3,Sachsen-Anhalt,ST
15081,200515081,2005,Altmarkkreis Salzwedel,27.6,Sachsen-Anhalt,ST
15081,200915081,2009,Altmarkkreis Salzwedel,30.3,Sachsen-Anhalt,ST
15081,201315081,2013,Altmarkkreis Salzwedel,35.7,Sachsen-Anhalt,ST
15081,201615081,2016,Altmarkkreis Salzwedel,37.300000000000004,Sachsen-Anhalt,ST
15082,200015082,2000,Landkreis Anhalt-Bitterfeld,26.700000000000003,Sachsen-Anhalt,ST
15082,200515082,2005,Landkreis Anhalt-Bitterfeld,32.9,Sachsen-Anhalt,ST
15082,200915082,2009,Landkreis Anhalt-Bitterfeld,32.800000000000004,Sachsen-Anhalt,ST
15082,201315082,2013,Landkreis Anhalt-Bitterfeld,40.2,Sachsen-Anhalt,ST
15082,201615082,2016,Landkreis Anhalt-Bitterfeld,44.0,Sachsen-Anhalt,ST
15083,200015083,2000,Landkreis Börde,26.3,Sachsen-Anhalt,ST
15083,200515083,2005,Landkreis Börde,32.6,Sachsen-Anhalt,ST
15083,200915083,2009,Landkreis Börde,36.1,Sachsen-Anhalt,ST
15083,201315083,2013,Landkreis Börde,43.800000000000004,Sachsen-Anhalt,ST
15083,201615083,2016,Landkreis Börde,46.0,Sachsen-Anhalt,ST
15084,200015084,2000,Burgenlandkreis,26.0,Sachsen-Anhalt,ST
15084,200515084,2005,Burgenlandkreis,29.5,Sachsen-Anhalt,ST
15084,200915084,2009,Burgenlandkreis,32.9,Sachsen-Anhalt,ST
15084,201315084,2013,Burgenlandkreis,39.0,Sachsen-Anhalt,ST
15084,201615084,2016,Burgenlandkreis,41.5,Sachsen-Anhalt,ST
15085,200015085,2000,Landkreis Harz,25.400000000000002,Sachsen-Anhalt,ST
15085,200515085,2005,Landkreis Harz,28.6,Sachsen-Anhalt,ST
15085,200915085,2009,Landkreis Harz,30.1,Sachsen-Anhalt,ST
15085,201315085,2013,Landkreis Harz,35.0,Sachsen-Anhalt,ST
15085,201615085,2016,Landkreis Harz,37.5,Sachsen-Anhalt,ST
15086,200015086,2000,Landkreis Jerichower Land,27.200000000000003,Sachsen-Anhalt,ST
15086,200515086,2005,Landkreis Jerichower Land,32.7,Sachsen-Anhalt,ST
15086,200915086,2009,Landkreis Jerichower Land,32.800000000000004,Sachsen-Anhalt,ST
15086,201315086,2013,Landkreis Jerichower Land,38.400000000000006,Sachsen-Anhalt,ST
15086,201615086,2016,Landkreis Jerichower Land,40.7,Sachsen-Anhalt,ST
15087,200015087,2000,Landkreis Mansfeld-Südharz,24.200000000000003,Sachsen-Anhalt,ST
15087,200515087,2005,Landkreis Mansfeld-Südharz,27.400000000000002,Sachsen-Anhalt,ST
15087,200915087,2009,Landkreis Mansfeld-Südharz,30.1,Sachsen-Anhalt,ST
15087,201315087,2013,Landkreis Mansfeld-Südharz,34.2,Sachsen-Anhalt,ST
15087,201615087,2016,Landkreis Mansfeld-Südharz,36.4,Sachsen-Anhalt,ST
15088,200015088,2000,Saalekreis,30.3,Sachsen-Anhalt,ST
15088,200515088,2005,Saalekreis,38.0,Sachsen-Anhalt,ST
15088,200915088,2009,Saalekreis,38.800000000000004,Sachsen-Anhalt,ST
15088,201315088,2013,Saalekreis,44.5,Sachsen-Anhalt,ST
15088,201615088,2016,Saalekreis,49.300000000000004,Sachsen-Anhalt,ST
15089,200015089,2000,Salzlandkreis,23.900000000000002,Sachsen-Anhalt,ST
15089,200515089,2005,Salzlandkreis,29.400000000000002,Sachsen-Anhalt,ST
15089,200915089,2009,Salzlandkreis,32.1,Sachsen-Anhalt,ST
15089,201315089,2013,Salzlandkreis,39.400000000000006,Sachsen-Anhalt,ST
15089,201615089,2016,Salzlandkreis,41.400000000000006,Sachsen-Anhalt,ST
15090,200015090,2000,Landkreis Stendal,24.700000000000003,Sachsen-Anhalt,ST
15090,200515090,2005,Landkreis Stendal,28.3,Sachsen-Anhalt,ST
15090,200915090,2009,Landkreis Stendal,30.8,Sachsen-Anhalt,ST
15090,201315090,2013,Landkreis Stendal,36.1,Sachsen-Anhalt,ST
15090,201615090,2016,Landkreis Stendal,40.2,Sachsen-Anhalt,ST
15091,200015091,2000,Landkreis Wittenberg,24.3,Sachsen-Anhalt,ST
15091,200515091,2005,Landkreis Wittenberg,29.8,Sachsen-Anhalt,ST
15091,200915091,2009,Landkreis Wittenberg,31.8,Sachsen-Anhalt,ST
15091,201315091,2013,Landkreis Wittenberg,38.300000000000004,Sachsen-Anhalt,ST
15091,201615091,2016,Landkreis Wittenberg,41.6,Sachsen-Anhalt,ST
16051,200016051,2000,Erfurt,24.0,Thüringen,TH
16051,200516051,2005,Erfurt,26.200000000000003,Thüringen,TH
16051,200916051,2009,Erfurt,28.200000000000003,Thüringen,TH
16051,201316051,2013,Erfurt,,Thüringen,TH
16051,201616051,2016,Erfurt,,Thüringen,TH
16052,200016052,2000,Gera,22.200000000000003,Thüringen,TH
16052,200516052,2005,Gera,24.3,Thüringen,TH
16052,200916052,2009,Gera,26.400000000000002,Thüringen,TH
16052,201316052,2013,Gera,,Thüringen,TH
16052,201616052,2016,Gera,,Thüringen,TH
16053,200016053,2000,Jena,26.5,Thüringen,TH
16053,200516053,2005,Jena,31.1,Thüringen,TH
16053,200916053,2009,Jena,31.700000000000003,Thüringen,TH
16053,201316053,2013,Jena,,Thüringen,TH
16053,201616053,2016,Jena,,Thüringen,TH
16054,200016054,2000,Suhl,23.1,Thüringen,TH
16054,200516054,2005,Suhl,27.200000000000003,Thüringen,TH
16054,200916054,2009,Suhl,28.1,Thüringen,TH
16054,201316054,2013,Suhl,,Thüringen,TH
16054,201616054,2016,Suhl,,Thüringen,TH
16055,200016055,2000,Weimar,22.3,Thüringen,TH
16055,200516055,2005,Weimar,25.700000000000003,Thüringen,TH
16055,200916055,2009,Weimar,28.0,Thüringen,TH
16055,201316055,2013,Weimar,,Thüringen,TH
16055,201616055,2016,Weimar,,Thüringen,TH
16056,200016056,2000,Eisenach,26.8,Thüringen,TH
16056,200516056,2005,Eisenach,29.900000000000002,Thüringen,TH
16056,200916056,2009,Eisenach,26.200000000000003,Thüringen,TH
16056,201316056,2013,Eisenach,,Thüringen,TH
16056,201616056,2016,Eisenach,,Thüringen,TH
16061,200016061,2000,Landkreis Eichsfeld,21.200000000000003,Thüringen,TH
16061,200516061,2005,Landkreis Eichsfeld,26.3,Thüringen,TH
16061,200916061,2009,Landkreis Eichsfeld,28.6,Thüringen,TH
16061,201316061,2013,Landkreis Eichsfeld,,Thüringen,TH
16061,201616061,2016,Landkreis Eichsfeld,,Thüringen,TH
16062,200016062,2000,Landkreis Nordhausen,22.200000000000003,Thüringen,TH
16062,200516062,2005,Landkreis Nordhausen,25.0,Thüringen,TH
16062,200916062,2009,Landkreis Nordhausen,28.0,Thüringen,TH
16062,201316062,2013,Landkreis Nordhausen,,Thüringen,TH
16062,201616062,2016,Landkreis Nordhausen,,Thüringen,TH
16063,200016063,2000,Landkreis Wartburgkreis,24.200000000000003,Thüringen,TH
16063,200516063,2005,Landkreis Wartburgkreis,28.5,Thüringen,TH
16063,200916063,2009,Landkreis Wartburgkreis,29.700000000000003,Thüringen,TH
16063,201316063,2013,Landkreis Wartburgkreis,,Thüringen,TH
16063,201616063,2016,Landkreis Wartburgkreis,,Thüringen,TH
16064,200016064,2000,Landkreis Unstrut-Hainich-Kreis,22.200000000000003,Thüringen,TH
16064,200516064,2005,Landkreis Unstrut-Hainich-Kreis,26.1,Thüringen,TH
16064,200916064,2009,Landkreis Unstrut-Hainich-Kreis,28.700000000000003,Thüringen,TH
16064,201316064,2013,Landkreis Unstrut-Hainich-Kreis,,Thüringen,TH
16064,201616064,2016,Landkreis Unstrut-Hainich-Kreis,,Thüringen,TH
16065,200016065,2000,Landkreis Kyffhäuserkreis,21.0,Thüringen,TH
16065,200516065,2005,Landkreis Kyffhäuserkreis,25.700000000000003,Thüringen,TH
16065,200916065,2009,Landkreis Kyffhäuserkreis,27.6,Thüringen,TH
16065,201316065,2013,Landkreis Kyffhäuserkreis,,Thüringen,TH
16065,201616065,2016,Landkreis Kyffhäuserkreis,,Thüringen,TH
16066,200016066,2000,Landkreis Schmalkalden-Meiningen,22.8,Thüringen,TH
16066,200516066,2005,Landkreis Schmalkalden-Meiningen,28.8,Thüringen,TH
16066,200916066,2009,Landkreis Schmalkalden-Meiningen,29.3,Thüringen,TH
16066,201316066,2013,Landkreis Schmalkalden-Meiningen,,Thüringen,TH
16066,201616066,2016,Landkreis Schmalkalden-Meiningen,,Thüringen,TH
16067,200016067,2000,Landkreis Gotha,23.700000000000003,Thüringen,TH
16067,200516067,2005,Landkreis Gotha,27.700000000000003,Thüringen,TH
16067,200916067,2009,Landkreis Gotha,30.3,Thüringen,TH
16067,201316067,2013,Landkreis Gotha,,Thüringen,TH
16067,201616067,2016,Landkreis Gotha,,Thüringen,TH
16068,200016068,2000,Landkreis Sömmerda,26.0,Thüringen,TH
16068,200516068,2005,Landkreis Sömmerda,35.2,Thüringen,TH
16068,200916068,2009,Landkreis Sömmerda,30.200000000000003,Thüringen,TH
16068,201316068,2013,Landkreis Sömmerda,,Thüringen,TH
16068,201616068,2016,Landkreis Sömmerda,,Thüringen,TH
16069,200016069,2000,Landkreis Hildburghausen,24.1,Thüringen,TH
16069,200516069,2005,Landkreis Hildburghausen,28.900000000000002,Thüringen,TH
16069,200916069,2009,Landkreis Hildburghausen,31.0,Thüringen,TH
16069,201316069,2013,Landkreis Hildburghausen,,Thüringen,TH
16069,201616069,2016,Landkreis Hildburghausen,,Thüringen,TH
16070,200016070,2000,Landkreis Ilm-Kreis,22.0,Thüringen,TH
16070,200516070,2005,Landkreis Ilm-Kreis,28.3,Thüringen,TH
16070,200916070,2009,Landkreis Ilm-Kreis,31.900000000000002,Thüringen,TH
16070,201316070,2013,Landkreis Ilm-Kreis,,Thüringen,TH
16070,201616070,2016,Landkreis Ilm-Kreis,,Thüringen,TH
16071,200016071,2000,Landkreis Weimarer Land,20.700000000000003,Thüringen,TH
16071,200516071,2005,Landkreis Weimarer Land,27.400000000000002,Thüringen,TH
16071,200916071,2009,Landkreis Weimarer Land,29.400000000000002,Thüringen,TH
16071,201316071,2013,Landkreis Weimarer Land,,Thüringen,TH
16071,201616071,2016,Landkreis Weimarer Land,,Thüringen,TH
16072,200016072,2000,Landkreis Sonneberg,20.200000000000003,Thüringen,TH
16072,200516072,2005,Landkreis Sonneberg,28.1,Thüringen,TH
16072,200916072,2009,Landkreis Sonneberg,29.700000000000003,Thüringen,TH
16072,201316072,2013,Landkreis Sonneberg,,Thüringen,TH
16072,201616072,2016,Landkreis Sonneberg,,Thüringen,TH
16073,200016073,2000,Landkreis Saalfeld-Rudolstadt,22.6,Thüringen,TH
16073,200516073,2005,Landkreis Saalfeld-Rudolstadt,27.200000000000003,Thüringen,TH
16073,200916073,2009,Landkreis Saalfeld-Rudolstadt,30.200000000000003,Thüringen,TH
16073,201316073,2013,Landkreis Saalfeld-Rudolstadt,,Thüringen,TH
16073,201616073,2016,Landkreis Saalfeld-Rudolstadt,,Thüringen,TH
16074,200016074,2000,Landkreis Saale-Holzland-Kreis,21.900000000000002,Thüringen,TH
16074,200516074,2005,Landkreis Saale-Holzland-Kreis,26.3,Thüringen,TH
16074,200916074,2009,Landkreis Saale-Holzland-Kreis,28.0,Thüringen,TH
16074,201316074,2013,Landkreis Saale-Holzland-Kreis,,Thüringen,TH
16074,201616074,2016,Landkreis Saale-Holzland-Kreis,,Thüringen,TH
16075,200016075,2000,Landkreis Saale-Orla-Kreis,23.200000000000003,Thüringen,TH
16075,200516075,2005,Landkreis Saale-Orla-Kreis,27.400000000000002,Thüringen,TH
16075,200916075,2009,Landkreis Saale-Orla-Kreis,29.1,Thüringen,TH
16075,201316075,2013,Landkreis Saale-Orla-Kreis,,Thüringen,TH
16075,201616075,2016,Landkreis Saale-Orla-Kreis,,Thüringen,TH
16076,200016076,2000,Landkreis Greiz,23.400000000000002,Thüringen,TH
16076,200516076,2005,Landkreis Greiz,28.200000000000003,Thüringen,TH
16076,200916076,2009,Landkreis Greiz,28.700000000000003,Thüringen,TH
16076,201316076,2013,Landkreis Greiz,,Thüringen,TH
16076,201616076,2016,Landkreis Greiz,,Thüringen,TH
16077,200016077,2000,Landkreis Altenburger Land,21.8,Thüringen,TH
16077,200516077,2005,Landkreis Altenburger Land,26.200000000000003,Thüringen,TH
16077,200916077,2009,Landkreis Altenburger Land,29.700000000000003,Thüringen,TH
16077,201316077,2013,Landkreis Altenburger Land,,Thüringen,TH
16077,201616077,2016,Landkreis Altenburger Land,,Thüringen,TH
3241001,200003241001,2000,Landeshauptstadt Hannover,,Niedersachsen,NI
3241001,200503241001,2005,Landeshauptstadt Hannover,,Niedersachsen,NI
3241001,200903241001,2009,Landeshauptstadt Hannover,,Niedersachsen,NI
3241001,201303241001,2013,Landeshauptstadt Hannover,,Niedersachsen,NI
3241001,201603241001,2016,Landeshauptstadt Hannover,,Niedersachsen,NI
10041100,200010041100,2000,Landeshauptstadt Saarbrücken,,Saarland,SL
10041100,200510041100,2005,Landeshauptstadt Saarbrücken,,Saarland,SL
10041100,200910041100,2009,Landeshauptstadt Saarbrücken,,Saarland,SL
10041100,201310041100,2013,Landeshauptstadt Saarbrücken,,Saarland,SL
10041100,201610041100,2016,Landeshauptstadt Saarbrücken,,Saarland,SL
11001001,200011001001,2000,Berlin-Mitte,,Berlin,BE
11001001,200511001001,2005,Berlin-Mitte,,Berlin,BE
11001001,200911001001,2009,Berlin-Mitte,,Berlin,BE
11001001,201311001001,2013,Berlin-Mitte,,Berlin,BE
11001001,201611001001,2016,Berlin-Mitte,,Berlin,BE
11002002,200011002002,2000,Berlin-Friedrichshain-Kreuzberg,,Berlin,BE
11002002,200511002002,2005,Berlin-Friedrichshain-Kreuzberg,,Berlin,BE
11002002,200911002002,2009,Berlin-Friedrichshain-Kreuzberg,,Berlin,BE
11002002,201311002002,2013,Berlin-Friedrichshain-Kreuzberg,,Berlin,BE
11002002,201611002002,2016,Berlin-Friedrichshain-Kreuzberg,,Berlin,BE
11003003,200011003003,2000,Berlin-Pankow,,Berlin,BE
11003003,200511003003,2005,Berlin-Pankow,,Berlin,BE
11003003,200911003003,2009,Berlin-Pankow,,Berlin,BE
11003003,201311003003,2013,Berlin-Pankow,,Berlin,BE
11003003,201611003003,2016,Berlin-Pankow,,Berlin,BE
11004004,200011004004,2000,Berlin-Charlottenburg-Wilmersdorf,,Berlin,BE
11004004,200511004004,2005,Berlin-Charlottenburg-Wilmersdorf,,Berlin,BE
11004004,200911004004,2009,Berlin-Charlottenburg-Wilmersdorf,,Berlin,BE
11004004,201311004004,2013,Berlin-Charlottenburg-Wilmersdorf,,Berlin,BE
11004004,201611004004,2016,Berlin-Charlottenburg-Wilmersdorf,,Berlin,BE
11005005,200011005005,2000,Berlin-Spandau,,Berlin,BE
11005005,200511005005,2005,Berlin-Spandau,,Berlin,BE
11005005,200911005005,2009,Berlin-Spandau,,Berlin,BE
11005005,201311005005,2013,Berlin-Spandau,,Berlin,BE
11005005,201611005005,2016,Berlin-Spandau,,Berlin,BE
11006006,200011006006,2000,Berlin-Steglitz-Zehlendorf,,Berlin,BE
11006006,200511006006,2005,Berlin-Steglitz-Zehlendorf,,Berlin,BE
11006006,200911006006,2009,Berlin-Steglitz-Zehlendorf,,Berlin,BE
11006006,201311006006,2013,Berlin-Steglitz-Zehlendorf,,Berlin,BE
11006006,201611006006,2016,Berlin-Steglitz-Zehlendorf,,Berlin,BE
11007007,200011007007,2000,Berlin-Tempelhof-Schöneberg,,Berlin,BE
11007007,200511007007,2005,Berlin-Tempelhof-Schöneberg,,Berlin,BE
11007007,200911007007,2009,Berlin-Tempelhof-Schöneberg,,Berlin,BE
11007007,201311007007,2013,Berlin-Tempelhof-Schöneberg,,Berlin,BE
11007007,201611007007,2016,Berlin-Tempelhof-Schöneberg,,Berlin,BE
11008008,200011008008,2000,Berlin-Neukölln,,Berlin,BE
11008008,200511008008,2005,Berlin-Neukölln,,Berlin,BE
11008008,200911008008,2009,Berlin-Neukölln,,Berlin,BE
11008008,201311008008,2013,Berlin-Neukölln,,Berlin,BE
11008008,201611008008,2016,Berlin-Neukölln,,Berlin,BE
11009009,200011009009,2000,Berlin-Treptow-Köpenick,,Berlin,BE
11009009,200511009009,2005,Berlin-Treptow-Köpenick,,Berlin,BE
11009009,200911009009,2009,Berlin-Treptow-Köpenick,,Berlin,BE
11009009,201311009009,2013,Berlin-Treptow-Köpenick,,Berlin,BE
11009009,201611009009,2016,Berlin-Treptow-Köpenick,,Berlin,BE
11010010,200011010010,2000,Berlin-Marzahn-Hellersdorf,,Berlin,BE
11010010,200511010010,2005,Berlin-Marzahn-Hellersdorf,,Berlin,BE
11010010,200911010010,2009,Berlin-Marzahn-Hellersdorf,,Berlin,BE
11010010,201311010010,2013,Berlin-Marzahn-Hellersdorf,,Berlin,BE
11010010,201611010010,2016,Berlin-Marzahn-Hellersdorf,,Berlin,BE
11011011,200011011011,2000,Berlin-Lichtenberg,,Berlin,BE
11011011,200511011011,2005,Berlin-Lichtenberg,,Berlin,BE
11011011,200911011011,2009,Berlin-Lichtenberg,,Berlin,BE
11011011,201311011011,2013,Berlin-Lichtenberg,,Berlin,BE
11011011,201611011011,2016,Berlin-Lichtenberg,,Berlin,BE
11012012,200011012012,2000,Berlin-Reinickendorf,,Berlin,BE
11012012,200511012012,2005,Berlin-Reinickendorf,,Berlin,BE
11012012,200911012012,2009,Berlin-Reinickendorf,,Berlin,BE
11012012,201311012012,2013,Berlin-Reinickendorf,,Berlin,BE
11012012,201611012012,2016,Berlin-Reinickendorf,,Berlin,BE
