,YearSchluessel,Year,Stadt-/Landkreis,BIP je Erwerbstätigen in EUR,Veränderung des BIP zum Vorjahr in %,BIP je Einwohner in EUR,LAND_NAME,LAND_ABK
13003,200513003,2005,Rostock,51541.0,2.6,26272.0,Mecklenburg-Vorpommern,MV
13003,200913003,2009,Rostock,54027.0,-1.0,29263.0,Mecklenburg-Vorpommern,MV
13003,201313003,2013,Rostock,60990.0,7.4,33209.0,Mecklenburg-Vorpommern,MV
13003,201613003,2016,Rostock,62689.0,0.9,34910.0,Mecklenburg-Vorpommern,MV
13004,200013004,2000,Schwerin,36896.0,,25084.0,Mecklenburg-Vorpommern,MV
13004,200513004,2005,Schwerin,43955.0,3.7,30081.0,Mecklenburg-Vorpommern,MV
13004,200913004,2009,Schwerin,44618.0,0.2,31252.0,Mecklenburg-Vorpommern,MV
13004,201313004,2013,Schwerin,49765.0,1.3,34647.0,Mecklenburg-Vorpommern,MV
13004,201613004,2016,Schwerin,54256.0,2.8000000000000003,36917.0,Mecklenburg-Vorpommern,MV
13005,200013005,2000,Stralsund,,,,Mecklenburg-Vorpommern,MV
13005,200513005,2005,Stralsund,,,,Mecklenburg-Vorpommern,MV
13005,200913005,2009,Stralsund,,,,Mecklenburg-Vorpommern,MV
13005,201313005,2013,Stralsund,,,,Mecklenburg-Vorpommern,MV
13005,201613005,2016,Stralsund,,,,Mecklenburg-Vorpommern,MV
13006,200013006,2000,Wismar,,,,Mecklenburg-Vorpommern,MV
13006,200513006,2005,Wismar,,,,Mecklenburg-Vorpommern,MV
13006,200913006,2009,Wismar,,,,Mecklenburg-Vorpommern,MV
13006,201313006,2013,Wismar,,,,Mecklenburg-Vorpommern,MV
13006,201613006,2016,Wismar,,,,Mecklenburg-Vorpommern,MV
13051,200013051,2000,Landkreis Bad Doberan,,,,Mecklenburg-Vorpommern,MV
13051,200513051,2005,Landkreis Bad Doberan,,,,Mecklenburg-Vorpommern,MV
13051,200913051,2009,Landkreis Bad Doberan,,,,Mecklenburg-Vorpommern,MV
13051,201313051,2013,Landkreis Bad Doberan,,,,Mecklenburg-Vorpommern,MV
13051,201613051,2016,Landkreis Bad Doberan,,,,Mecklenburg-Vorpommern,MV
13052,200013052,2000,Landkreis Demmin,,,,Mecklenburg-Vorpommern,MV
13052,200513052,2005,Landkreis Demmin,,,,Mecklenburg-Vorpommern,MV
13052,200913052,2009,Landkreis Demmin,,,,Mecklenburg-Vorpommern,MV
13052,201313052,2013,Landkreis Demmin,,,,Mecklenburg-Vorpommern,MV
13052,201613052,2016,Landkreis Demmin,,,,Mecklenburg-Vorpommern,MV
13053,200013053,2000,Landkreis Güstrow,,,,Mecklenburg-Vorpommern,MV
13053,200513053,2005,Landkreis Güstrow,,,,Mecklenburg-Vorpommern,MV
13053,200913053,2009,Landkreis Güstrow,,,,Mecklenburg-Vorpommern,MV
13053,201313053,2013,Landkreis Güstrow,,,,Mecklenburg-Vorpommern,MV
13053,201613053,2016,Landkreis Güstrow,,,,Mecklenburg-Vorpommern,MV
13054,200013054,2000,Landkreis Ludwigslust,,,,Mecklenburg-Vorpommern,MV
13054,200513054,2005,Landkreis Ludwigslust,,,,Mecklenburg-Vorpommern,MV
13054,200913054,2009,Landkreis Ludwigslust,,,,Mecklenburg-Vorpommern,MV
13054,201313054,2013,Landkreis Ludwigslust,,,,Mecklenburg-Vorpommern,MV
13054,201613054,2016,Landkreis Ludwigslust,,,,Mecklenburg-Vorpommern,MV
13055,200013055,2000,Landkreis Mecklenburg-Strelitz,,,,Mecklenburg-Vorpommern,MV
13055,200513055,2005,Landkreis Mecklenburg-Strelitz,,,,Mecklenburg-Vorpommern,MV
13055,200913055,2009,Landkreis Mecklenburg-Strelitz,,,,Mecklenburg-Vorpommern,MV
13055,201313055,2013,Landkreis Mecklenburg-Strelitz,,,,Mecklenburg-Vorpommern,MV
13055,201613055,2016,Landkreis Mecklenburg-Strelitz,,,,Mecklenburg-Vorpommern,MV
13056,200013056,2000,Landkreis Müritz,,,,Mecklenburg-Vorpommern,MV
13056,200513056,2005,Landkreis Müritz,,,,Mecklenburg-Vorpommern,MV
13056,200913056,2009,Landkreis Müritz,,,,Mecklenburg-Vorpommern,MV
13056,201313056,2013,Landkreis Müritz,,,,Mecklenburg-Vorpommern,MV
13056,201613056,2016,Landkreis Müritz,,,,Mecklenburg-Vorpommern,MV
13057,200013057,2000,Landkreis Nordvorpommern,,,,Mecklenburg-Vorpommern,MV
13057,200513057,2005,Landkreis Nordvorpommern,,,,Mecklenburg-Vorpommern,MV
13057,200913057,2009,Landkreis Nordvorpommern,,,,Mecklenburg-Vorpommern,MV
13057,201313057,2013,Landkreis Nordvorpommern,,,,Mecklenburg-Vorpommern,MV
13057,201613057,2016,Landkreis Nordvorpommern,,,,Mecklenburg-Vorpommern,MV
13058,200013058,2000,Landkreis Nordwestmecklenburg,,,,Mecklenburg-Vorpommern,MV
13058,200513058,2005,Landkreis Nordwestmecklenburg,,,,Mecklenburg-Vorpommern,MV
13058,200913058,2009,Landkreis Nordwestmecklenburg,,,,Mecklenburg-Vorpommern,MV
13058,201313058,2013,Landkreis Nordwestmecklenburg,,,,Mecklenburg-Vorpommern,MV
13058,201613058,2016,Landkreis Nordwestmecklenburg,,,,Mecklenburg-Vorpommern,MV
13059,200013059,2000,Landkreis Ostvorpommern,,,,Mecklenburg-Vorpommern,MV
13059,200513059,2005,Landkreis Ostvorpommern,,,,Mecklenburg-Vorpommern,MV
13059,200913059,2009,Landkreis Ostvorpommern,,,,Mecklenburg-Vorpommern,MV
13059,201313059,2013,Landkreis Ostvorpommern,,,,Mecklenburg-Vorpommern,MV
13059,201613059,2016,Landkreis Ostvorpommern,,,,Mecklenburg-Vorpommern,MV
13060,200013060,2000,Landkreis Parchim,,,,Mecklenburg-Vorpommern,MV
13060,200513060,2005,Landkreis Parchim,,,,Mecklenburg-Vorpommern,MV
13060,200913060,2009,Landkreis Parchim,,,,Mecklenburg-Vorpommern,MV
13060,201313060,2013,Landkreis Parchim,,,,Mecklenburg-Vorpommern,MV
13060,201613060,2016,Landkreis Parchim,,,,Mecklenburg-Vorpommern,MV
13061,200013061,2000,Landkreis Rügen,,,,Mecklenburg-Vorpommern,MV
13061,200513061,2005,Landkreis Rügen,,,,Mecklenburg-Vorpommern,MV
13061,200913061,2009,Landkreis Rügen,,,,Mecklenburg-Vorpommern,MV
13061,201313061,2013,Landkreis Rügen,,,,Mecklenburg-Vorpommern,MV
13061,201613061,2016,Landkreis Rügen,,,,Mecklenburg-Vorpommern,MV
13062,200013062,2000,Landkreis Uecker-Randow,,,,Mecklenburg-Vorpommern,MV
13062,200513062,2005,Landkreis Uecker-Randow,,,,Mecklenburg-Vorpommern,MV
13062,200913062,2009,Landkreis Uecker-Randow,,,,Mecklenburg-Vorpommern,MV
13062,201313062,2013,Landkreis Uecker-Randow,,,,Mecklenburg-Vorpommern,MV
13062,201613062,2016,Landkreis Uecker-Randow,,,,Mecklenburg-Vorpommern,MV
13071,200013071,2000,Landkreis Mecklenburgische Seenplatte,36824.0,,16702.0,Mecklenburg-Vorpommern,MV
13071,200513071,2005,Landkreis Mecklenburgische Seenplatte,42163.0,-2.4000000000000004,18798.0,Mecklenburg-Vorpommern,MV
13071,200913071,2009,Landkreis Mecklenburgische Seenplatte,44568.0,-0.4,21260.0,Mecklenburg-Vorpommern,MV
13071,201313071,2013,Landkreis Mecklenburgische Seenplatte,50348.0,1.6,23500.0,Mecklenburg-Vorpommern,MV
13071,201613071,2016,Landkreis Mecklenburgische Seenplatte,53921.0,-0.6000000000000001,24894.0,Mecklenburg-Vorpommern,MV
13072,200013072,2000,Landkreis Rostock,39429.0,,15426.0,Mecklenburg-Vorpommern,MV
13072,200513072,2005,Landkreis Rostock,42284.0,0.5,15883.0,Mecklenburg-Vorpommern,MV
13072,200913072,2009,Landkreis Rostock,45050.0,-1.0,18486.0,Mecklenburg-Vorpommern,MV
13072,201313072,2013,Landkreis Rostock,52263.0,4.1000000000000005,22012.0,Mecklenburg-Vorpommern,MV
13072,201613072,2016,Landkreis Rostock,54623.0,3.2,23083.0,Mecklenburg-Vorpommern,MV
13073,200013073,2000,Landkreis Vorpommern-Rügen,34110.0,,14202.0,Mecklenburg-Vorpommern,MV
13073,200513073,2005,Landkreis Vorpommern-Rügen,38672.0,0.1,16306.0,Mecklenburg-Vorpommern,MV
13073,200913073,2009,Landkreis Vorpommern-Rügen,42817.0,-1.0,19516.0,Mecklenburg-Vorpommern,MV
13073,201313073,2013,Landkreis Vorpommern-Rügen,48023.0,2.2,21185.0,Mecklenburg-Vorpommern,MV
13073,201613073,2016,Landkreis Vorpommern-Rügen,50706.0,2.4000000000000004,22706.0,Mecklenburg-Vorpommern,MV
13074,200013074,2000,Landkreis Nordwestmecklenburg,39926.0,,14126.0,Mecklenburg-Vorpommern,MV
13074,200513074,2005,Landkreis Nordwestmecklenburg,43822.0,3.1,15729.0,Mecklenburg-Vorpommern,MV
13074,200913074,2009,Landkreis Nordwestmecklenburg,46578.0,-4.2,17723.0,Mecklenburg-Vorpommern,MV
13074,201313074,2013,Landkreis Nordwestmecklenburg,54620.0,6.300000000000001,20775.0,Mecklenburg-Vorpommern,MV
13074,201613074,2016,Landkreis Nordwestmecklenburg,56598.0,-0.5,21585.0,Mecklenburg-Vorpommern,MV
13075,200013075,2000,Landkreis Vorpommern-Greifswald,34692.0,,14087.0,Mecklenburg-Vorpommern,MV
13075,200513075,2005,Landkreis Vorpommern-Greifswald,39234.0,0.1,15370.0,Mecklenburg-Vorpommern,MV
13075,200913075,2009,Landkreis Vorpommern-Greifswald,40799.0,-0.30000000000000004,18298.0,Mecklenburg-Vorpommern,MV
13075,201313075,2013,Landkreis Vorpommern-Greifswald,47864.0,3.8000000000000003,20875.0,Mecklenburg-Vorpommern,MV
13075,201613075,2016,Landkreis Vorpommern-Greifswald,51672.0,3.6,23066.0,Mecklenburg-Vorpommern,MV
13076,200013076,2000,Landkreis Ludwigslust-Parchim,36704.0,,13427.0,Mecklenburg-Vorpommern,MV
13076,200513076,2005,Landkreis Ludwigslust-Parchim,39963.0,-0.30000000000000004,14748.0,Mecklenburg-Vorpommern,MV
13076,200913076,2009,Landkreis Ludwigslust-Parchim,42952.0,-1.4000000000000001,17417.0,Mecklenburg-Vorpommern,MV
13076,201313076,2013,Landkreis Ludwigslust-Parchim,50978.0,1.9000000000000001,20579.0,Mecklenburg-Vorpommern,MV
13076,201613076,2016,Landkreis Ludwigslust-Parchim,56019.0,5.6000000000000005,22578.0,Mecklenburg-Vorpommern,MV
14511,200014511,2000,Chemnitz,39306.0,,22629.0,Sachsen,SN
14511,200514511,2005,Chemnitz,43227.0,1.3,25796.0,Sachsen,SN
14511,200914511,2009,Chemnitz,44831.0,-3.5,27374.0,Sachsen,SN
14511,201314511,2013,Chemnitz,51281.0,2.5,31300.0,Sachsen,SN
14511,201614511,2016,Chemnitz,57475.0,5.0,34166.0,Sachsen,SN
14521,200014521,2000,Erzgebirgskreis,32867.0,,12845.0,Sachsen,SN
14521,200514521,2005,Erzgebirgskreis,39359.0,0.6000000000000001,15421.0,Sachsen,SN
14521,200914521,2009,Erzgebirgskreis,40175.0,-4.7,16493.0,Sachsen,SN
14521,201314521,2013,Erzgebirgskreis,45921.0,0.6000000000000001,19794.0,Sachsen,SN
14521,201614521,2016,Erzgebirgskreis,50309.0,3.4000000000000004,22288.0,Sachsen,SN
14522,200014522,2000,Landkreis Mittelsachsen,37218.0,,14699.0,Sachsen,SN
14522,200514522,2005,Landkreis Mittelsachsen,44905.0,1.6,18021.0,Sachsen,SN
14522,200914522,2009,Landkreis Mittelsachsen,47785.0,-8.3,21180.0,Sachsen,SN
14522,201314522,2013,Landkreis Mittelsachsen,50706.0,-0.5,23377.0,Sachsen,SN
14522,201614522,2016,Landkreis Mittelsachsen,56838.0,4.7,26370.0,Sachsen,SN
14523,200014523,2000,Vogtlandkreis,35438.0,,15471.0,Sachsen,SN
14523,200514523,2005,Vogtlandkreis,40428.0,-2.2,16820.0,Sachsen,SN
14523,200914523,2009,Vogtlandkreis,43495.0,-3.4000000000000004,18979.0,Sachsen,SN
14523,201314523,2013,Vogtlandkreis,48504.0,1.5,21893.0,Sachsen,SN
14523,201614523,2016,Vogtlandkreis,52959.0,2.9000000000000004,24294.0,Sachsen,SN
14524,200014524,2000,Kreis Zwickau,37800.0,,17032.0,Sachsen,SN
14524,200514524,2005,Kreis Zwickau,43207.0,-2.0,18998.0,Sachsen,SN
14524,200914524,2009,Kreis Zwickau,45107.0,-2.8000000000000003,21176.0,Sachsen,SN
14524,201314524,2013,Kreis Zwickau,51818.0,0.9,25101.0,Sachsen,SN
14524,201614524,2016,Kreis Zwickau,60722.0,3.5,30042.0,Sachsen,SN
14612,200014612,2000,Dresden,44273.0,,26175.0,Sachsen,SN
14612,200514612,2005,Dresden,54553.0,-2.4000000000000004,32168.0,Sachsen,SN
14612,200914612,2009,Dresden,52110.0,-3.5,31227.0,Sachsen,SN
14612,201314612,2013,Dresden,55438.0,4.5,33253.0,Sachsen,SN
14612,201614612,2016,Dresden,63783.0,2.4000000000000004,37993.0,Sachsen,SN
14625,200014625,2000,Landkreis Bautzen,35329.0,,14723.0,Sachsen,SN
14625,200514625,2005,Landkreis Bautzen,41380.0,3.7,16933.0,Sachsen,SN
14625,200914625,2009,Landkreis Bautzen,44043.0,-0.9,19149.0,Sachsen,SN
14625,201314625,2013,Landkreis Bautzen,47947.0,3.0,22241.0,Sachsen,SN
14625,201614625,2016,Landkreis Bautzen,52412.0,3.2,24805.0,Sachsen,SN
14626,200014626,2000,Landkreis Görlitz,32028.0,,12497.0,Sachsen,SN
14626,200514626,2005,Landkreis Görlitz,40308.0,1.5,15443.0,Sachsen,SN
14626,200914626,2009,Landkreis Görlitz,47179.0,1.0,19322.0,Sachsen,SN
14626,201314626,2013,Landkreis Görlitz,52947.0,2.1,22999.0,Sachsen,SN
14626,201614626,2016,Landkreis Görlitz,57048.0,2.3000000000000003,25269.0,Sachsen,SN
14627,200014627,2000,Landkreis Meissen,38212.0,,16026.0,Sachsen,SN
14627,200514627,2005,Landkreis Meissen,43280.0,1.7000000000000002,17917.0,Sachsen,SN
14627,200914627,2009,Landkreis Meissen,45802.0,-6.0,19895.0,Sachsen,SN
14627,201314627,2013,Landkreis Meissen,52388.0,1.6,23877.0,Sachsen,SN
14627,201614627,2016,Landkreis Meissen,58063.0,4.7,27162.0,Sachsen,SN
14628,200014628,2000,Landkreis Sächsische Schweiz-Osterzgebirge,33407.0,,13167.0,Sachsen,SN
14628,200514628,2005,Landkreis Sächsische Schweiz-Osterzgebirge,38812.0,-1.7000000000000002,14786.0,Sachsen,SN
14628,200914628,2009,Landkreis Sächsische Schweiz-Osterzgebirge,41731.0,-2.0,16591.0,Sachsen,SN
14628,201314628,2013,Landkreis Sächsische Schweiz-Osterzgebirge,47680.0,4.1000000000000005,19542.0,Sachsen,SN
14628,201614628,2016,Landkreis Sächsische Schweiz-Osterzgebirge,53282.0,2.8000000000000003,21986.0,Sachsen,SN
14713,200014713,2000,Leipzig,39751.0,,22624.0,Sachsen,SN
14713,200514713,2005,Leipzig,43827.0,1.2000000000000002,25205.0,Sachsen,SN
14713,200914713,2009,Leipzig,46813.0,-0.8,27730.0,Sachsen,SN
14713,201314713,2013,Leipzig,54697.0,4.5,33026.0,Sachsen,SN
14713,201614713,2016,Leipzig,60453.0,3.0,35123.0,Sachsen,SN
14729,200014729,2000,Landkreis Leipzig,36659.0,,13204.0,Sachsen,SN
14729,200514729,2005,Landkreis Leipzig,46439.0,0.0,15799.0,Sachsen,SN
14729,200914729,2009,Landkreis Leipzig,51062.0,-2.0,19151.0,Sachsen,SN
14729,201314729,2013,Landkreis Leipzig,56266.0,2.7,22102.0,Sachsen,SN
14729,201614729,2016,Landkreis Leipzig,64368.0,9.0,25385.0,Sachsen,SN
14730,200014730,2000,Landkreis Nordsachsen,39076.0,,16372.0,Sachsen,SN
14730,200514730,2005,Landkreis Nordsachsen,42941.0,-2.7,17671.0,Sachsen,SN
14730,200914730,2009,Landkreis Nordsachsen,45946.0,-1.7000000000000002,20727.0,Sachsen,SN
14730,201314730,2013,Landkreis Nordsachsen,49484.0,2.2,23531.0,Sachsen,SN
14730,201614730,2016,Landkreis Nordsachsen,55163.0,5.5,25923.0,Sachsen,SN
15001,200015001,2000,Dessau-Rosslau,35249.0,,17041.0,Sachsen-Anhalt,ST
15001,200515001,2005,Dessau-Rosslau,41864.0,3.9000000000000004,20329.0,Sachsen-Anhalt,ST
15001,200915001,2009,Dessau-Rosslau,46427.0,1.3,23878.0,Sachsen-Anhalt,ST
15001,201315001,2013,Dessau-Rosslau,51293.0,-0.4,26482.0,Sachsen-Anhalt,ST
15001,201615001,2016,Dessau-Rosslau,56373.0,2.0,28907.0,Sachsen-Anhalt,ST
15002,200015002,2000,Halle (Saale),37309.0,,20888.0,Sachsen-Anhalt,ST
15002,200515002,2005,Halle (Saale),42803.0,-3.0,23407.0,Sachsen-Anhalt,ST
15002,200915002,2009,Halle (Saale),44916.0,2.2,24897.0,Sachsen-Anhalt,ST
15002,201315002,2013,Halle (Saale),49565.0,1.1,26938.0,Sachsen-Anhalt,ST
15002,201615002,2016,Halle (Saale),54447.0,3.2,29013.0,Sachsen-Anhalt,ST
15003,200015003,2000,Magdeburg,39044.0,,23628.0,Sachsen-Anhalt,ST
15003,200515003,2005,Magdeburg,44005.0,-1.0,25946.0,Sachsen-Anhalt,ST
15003,200915003,2009,Magdeburg,46678.0,1.4000000000000001,29312.0,Sachsen-Anhalt,ST
15003,201315003,2013,Magdeburg,52043.0,0.9,31006.0,Sachsen-Anhalt,ST
15003,201615003,2016,Magdeburg,56730.0,2.7,32978.0,Sachsen-Anhalt,ST
15081,200015081,2000,Altmarkkreis Salzwedel,36763.0,,13795.0,Sachsen-Anhalt,ST
15081,200515081,2005,Altmarkkreis Salzwedel,42203.0,0.0,16758.0,Sachsen-Anhalt,ST
15081,200915081,2009,Altmarkkreis Salzwedel,43278.0,-2.5,18072.0,Sachsen-Anhalt,ST
15081,201315081,2013,Altmarkkreis Salzwedel,51072.0,1.7000000000000002,22414.0,Sachsen-Anhalt,ST
15081,201615081,2016,Altmarkkreis Salzwedel,53177.0,1.3,23022.0,Sachsen-Anhalt,ST
15082,200015082,2000,Landkreis Anhalt-Bitterfeld,42208.0,,15034.0,Sachsen-Anhalt,ST
15082,200515082,2005,Landkreis Anhalt-Bitterfeld,50094.0,5.4,18448.0,Sachsen-Anhalt,ST
15082,200915082,2009,Landkreis Anhalt-Bitterfeld,48787.0,-15.9,20333.0,Sachsen-Anhalt,ST
15082,201315082,2013,Landkreis Anhalt-Bitterfeld,58181.0,9.200000000000001,25488.0,Sachsen-Anhalt,ST
15082,201615082,2016,Landkreis Anhalt-Bitterfeld,63406.0,2.5,27081.0,Sachsen-Anhalt,ST
15083,200015083,2000,Landkreis Börde,41192.0,,15120.0,Sachsen-Anhalt,ST
15083,200515083,2005,Landkreis Börde,50077.0,4.1000000000000005,18286.0,Sachsen-Anhalt,ST
15083,200915083,2009,Landkreis Börde,53247.0,-12.100000000000001,20919.0,Sachsen-Anhalt,ST
15083,201315083,2013,Landkreis Börde,63263.0,2.8000000000000003,26233.0,Sachsen-Anhalt,ST
15083,201615083,2016,Landkreis Börde,66147.0,3.7,27733.0,Sachsen-Anhalt,ST
15084,200015084,2000,Burgenlandkreis,40064.0,,14314.0,Sachsen-Anhalt,ST
15084,200515084,2005,Burgenlandkreis,44131.0,-5.0,15308.0,Sachsen-Anhalt,ST
15084,200915084,2009,Burgenlandkreis,47570.0,-5.300000000000001,17810.0,Sachsen-Anhalt,ST
15084,201315084,2013,Burgenlandkreis,55580.0,0.5,21799.0,Sachsen-Anhalt,ST
15084,201615084,2016,Burgenlandkreis,58954.0,2.5,23703.0,Sachsen-Anhalt,ST
15085,200015085,2000,Landkreis Harz,40488.0,,15374.0,Sachsen-Anhalt,ST
15085,200515085,2005,Landkreis Harz,45994.0,3.2,17445.0,Sachsen-Anhalt,ST
15085,200915085,2009,Landkreis Harz,44530.0,-7.300000000000001,17939.0,Sachsen-Anhalt,ST
15085,201315085,2013,Landkreis Harz,49899.0,2.2,20851.0,Sachsen-Anhalt,ST
15085,201615085,2016,Landkreis Harz,53166.0,1.5,22464.0,Sachsen-Anhalt,ST
15086,200015086,2000,Landkreis Jerichower Land,41741.0,,15421.0,Sachsen-Anhalt,ST
15086,200515086,2005,Landkreis Jerichower Land,49158.0,3.1,18768.0,Sachsen-Anhalt,ST
15086,200915086,2009,Landkreis Jerichower Land,48283.0,-7.1000000000000005,19538.0,Sachsen-Anhalt,ST
15086,201315086,2013,Landkreis Jerichower Land,55631.0,1.0,22963.0,Sachsen-Anhalt,ST
15086,201615086,2016,Landkreis Jerichower Land,58848.0,0.6000000000000001,23795.0,Sachsen-Anhalt,ST
15087,200015087,2000,Landkreis Mansfeld-Südharz,36784.0,,12538.0,Sachsen-Anhalt,ST
15087,200515087,2005,Landkreis Mansfeld-Südharz,40419.0,0.2,13330.0,Sachsen-Anhalt,ST
15087,200915087,2009,Landkreis Mansfeld-Südharz,42707.0,-1.8,15241.0,Sachsen-Anhalt,ST
15087,201315087,2013,Landkreis Mansfeld-Südharz,48707.0,1.6,18350.0,Sachsen-Anhalt,ST
15087,201615087,2016,Landkreis Mansfeld-Südharz,51539.0,0.8,19332.0,Sachsen-Anhalt,ST
15088,200015088,2000,Saalekreis,48427.0,,19339.0,Sachsen-Anhalt,ST
15088,200515088,2005,Saalekreis,59279.0,2.6,22764.0,Sachsen-Anhalt,ST
15088,200915088,2009,Saalekreis,57349.0,-5.9,24234.0,Sachsen-Anhalt,ST
15088,201315088,2013,Saalekreis,64223.0,0.0,29036.0,Sachsen-Anhalt,ST
15088,201615088,2016,Saalekreis,70767.0,3.5,32022.0,Sachsen-Anhalt,ST
15089,200015089,2000,Salzlandkreis,37543.0,,12910.0,Sachsen-Anhalt,ST
15089,200515089,2005,Salzlandkreis,44266.0,-4.7,15317.0,Sachsen-Anhalt,ST
15089,200915089,2009,Salzlandkreis,45506.0,-3.6,18069.0,Sachsen-Anhalt,ST
15089,201315089,2013,Salzlandkreis,55577.0,3.0,22694.0,Sachsen-Anhalt,ST
15089,201615089,2016,Salzlandkreis,58619.0,2.4000000000000004,24155.0,Sachsen-Anhalt,ST
15090,200015090,2000,Landkreis Stendal,37341.0,,13860.0,Sachsen-Anhalt,ST
15090,200515090,2005,Landkreis Stendal,41712.0,-1.2000000000000002,15407.0,Sachsen-Anhalt,ST
15090,200915090,2009,Landkreis Stendal,43791.0,-1.8,17944.0,Sachsen-Anhalt,ST
15090,201315090,2013,Landkreis Stendal,51005.0,-0.7000000000000001,20949.0,Sachsen-Anhalt,ST
15090,201615090,2016,Landkreis Stendal,56981.0,2.1,23629.0,Sachsen-Anhalt,ST
15091,200015091,2000,Landkreis Wittenberg,37874.0,,13792.0,Sachsen-Anhalt,ST
15091,200515091,2005,Landkreis Wittenberg,45153.0,-0.8,16191.0,Sachsen-Anhalt,ST
15091,200915091,2009,Landkreis Wittenberg,45946.0,-5.800000000000001,17998.0,Sachsen-Anhalt,ST
15091,201315091,2013,Landkreis Wittenberg,55007.0,0.8,22538.0,Sachsen-Anhalt,ST
15091,201615091,2016,Landkreis Wittenberg,59593.0,-0.2,24727.0,Sachsen-Anhalt,ST
16051,200016051,2000,Erfurt,39766.0,,28176.0,Thüringen,TH
16051,200516051,2005,Erfurt,43319.0,-1.6,28917.0,Thüringen,TH
16051,200916051,2009,Erfurt,44833.0,-1.4000000000000001,31220.0,Thüringen,TH
16051,201316051,2013,Erfurt,52627.0,7.0,36370.0,Thüringen,TH
16051,201616051,2016,Erfurt,57003.0,3.5,38284.0,Thüringen,TH
16052,200016052,2000,Gera,35620.0,,18357.0,Thüringen,TH
16052,200516052,2005,Gera,37126.0,-2.4000000000000004,19879.0,Thüringen,TH
16052,200916052,2009,Gera,39354.0,-1.8,21829.0,Thüringen,TH
16052,201316052,2013,Gera,46176.0,3.2,24944.0,Thüringen,TH
16052,201616052,2016,Gera,53261.0,2.1,27391.0,Thüringen,TH
16053,200016053,2000,Jena,42126.0,,24308.0,Thüringen,TH
16053,200516053,2005,Jena,49902.0,5.2,27072.0,Thüringen,TH
16053,200916053,2009,Jena,48528.0,-3.2,28506.0,Thüringen,TH
16053,201316053,2013,Jena,57482.0,6.5,35693.0,Thüringen,TH
16053,201616053,2016,Jena,64883.0,3.4000000000000004,40609.0,Thüringen,TH
16054,200016054,2000,Suhl,36751.0,,20206.0,Thüringen,TH
16054,200516054,2005,Suhl,42060.0,1.0,24148.0,Thüringen,TH
16054,200916054,2009,Suhl,42912.0,-2.9000000000000004,24957.0,Thüringen,TH
16054,201316054,2013,Suhl,46140.0,3.5,28449.0,Thüringen,TH
16054,201616054,2016,Suhl,51285.0,1.4000000000000001,30053.0,Thüringen,TH
16055,200016055,2000,Weimar,38024.0,,21578.0,Thüringen,TH
16055,200516055,2005,Weimar,42920.0,-0.30000000000000004,21797.0,Thüringen,TH
16055,200916055,2009,Weimar,45834.0,2.7,24997.0,Thüringen,TH
16055,201316055,2013,Weimar,52485.0,2.7,28457.0,Thüringen,TH
16055,201616055,2016,Weimar,58270.0,4.1000000000000005,31147.0,Thüringen,TH
16056,200016056,2000,Eisenach,46617.0,,28451.0,Thüringen,TH
16056,200516056,2005,Eisenach,51032.0,-8.6,31332.0,Thüringen,TH
16056,200916056,2009,Eisenach,40554.0,4.800000000000001,26526.0,Thüringen,TH
16056,201316056,2013,Eisenach,46256.0,5.2,31423.0,Thüringen,TH
16056,201616056,2016,Eisenach,59678.0,1.5,40821.0,Thüringen,TH
16061,200016061,2000,Landkreis Eichsfeld,33101.0,,12324.0,Thüringen,TH
16061,200516061,2005,Landkreis Eichsfeld,40080.0,2.6,15226.0,Thüringen,TH
16061,200916061,2009,Landkreis Eichsfeld,41681.0,-3.9000000000000004,17512.0,Thüringen,TH
16061,201316061,2013,Landkreis Eichsfeld,49396.0,3.4000000000000004,22385.0,Thüringen,TH
16061,201616061,2016,Landkreis Eichsfeld,55885.0,6.2,25690.0,Thüringen,TH
16062,200016062,2000,Landkreis Nordhausen,34763.0,,15164.0,Thüringen,TH
16062,200516062,2005,Landkreis Nordhausen,37987.0,0.6000000000000001,15869.0,Thüringen,TH
16062,200916062,2009,Landkreis Nordhausen,41508.0,-5.9,18121.0,Thüringen,TH
16062,201316062,2013,Landkreis Nordhausen,48921.0,3.7,22154.0,Thüringen,TH
16062,201616062,2016,Landkreis Nordhausen,54437.0,5.800000000000001,25152.0,Thüringen,TH
16063,200016063,2000,Landkreis Wartburgkreis,38773.0,,14671.0,Thüringen,TH
16063,200516063,2005,Landkreis Wartburgkreis,44818.0,5.9,17250.0,Thüringen,TH
16063,200916063,2009,Landkreis Wartburgkreis,44622.0,-16.2,17976.0,Thüringen,TH
16063,201316063,2013,Landkreis Wartburgkreis,55710.0,-0.1,22982.0,Thüringen,TH
16063,201616063,2016,Landkreis Wartburgkreis,59265.0,-3.6,25399.0,Thüringen,TH
16064,200016064,2000,Landkreis Unstrut-Hainich-Kreis,34949.0,,14162.0,Thüringen,TH
16064,200516064,2005,Landkreis Unstrut-Hainich-Kreis,39485.0,1.1,15469.0,Thüringen,TH
16064,200916064,2009,Landkreis Unstrut-Hainich-Kreis,42269.0,-5.2,17705.0,Thüringen,TH
16064,201316064,2013,Landkreis Unstrut-Hainich-Kreis,49053.0,7.4,21731.0,Thüringen,TH
16064,201616064,2016,Landkreis Unstrut-Hainich-Kreis,54244.0,4.4,24264.0,Thüringen,TH
16065,200016065,2000,Landkreis Kyffhäuserkreis,33398.0,,13250.0,Thüringen,TH
