,YearSchluessel,Year,Stadt-/Landkreis,Arbeitsplatzdichte,"Anteil Erwerbst. Land- u. Forstwirtsch., Fischerei in %",Anteil Erwerbstätige Produzierendes Gewerbe in %,Anteil Erwerbstätige Verarbeitendes Gewerbe in %,Anteil Erwerbstätige Baugewerbe in %,Anteil Erwerbstätige Dienstleistungsbereiche in %,"Ant ET Handel, Verkehr, Gastgew., Inform., Kommun. In %","Ant ET Finanz-, Vers., Unt-dl., Grundst-, Wohngsw. In %","Ant ET Öffentl. u. sonst. DL, Erzieh., Gesundh. In %",LAND_NAME,LAND_ABK
5711,200505711,2005,Bielefeld,843.3000000000001,0.30000000000000004,21.8,16.7,3.5,77.9,27.700000000000003,14.9,35.300000000000004,Nordrhein-Westfalen,NW
5711,200205711,2002,Bielefeld,850.3000000000001,0.30000000000000004,23.8,18.3,4.0,75.9,28.1,14.0,33.800000000000004,Nordrhein-Westfalen,NW
5754,201605754,2016,Kreis Gütersloh,902.6,1.3,38.1,31.900000000000002,5.4,60.6,25.200000000000003,14.9,20.5,Nordrhein-Westfalen,NW
5754,201305754,2013,Kreis Gütersloh,879.4000000000001,1.3,37.5,31.3,5.4,61.2,26.0,14.9,20.400000000000002,Nordrhein-Westfalen,NW
5754,200905754,2009,Kreis Gütersloh,842.9000000000001,1.4000000000000001,37.2,31.400000000000002,5.0,61.400000000000006,26.700000000000003,14.100000000000001,20.6,Nordrhein-Westfalen,NW
5754,200505754,2005,Kreis Gütersloh,801.0,1.5,37.7,31.8,5.1000000000000005,60.800000000000004,26.0,13.9,20.900000000000002,Nordrhein-Westfalen,NW
5754,200205754,2002,Kreis Gütersloh,794.2,1.5,40.300000000000004,33.800000000000004,5.6000000000000005,58.2,26.0,12.3,19.900000000000002,Nordrhein-Westfalen,NW
5758,201605758,2016,Kreis Herford,777.6,0.8,35.6,28.6,5.7,63.6,25.200000000000003,12.9,25.5,Nordrhein-Westfalen,NW
5758,201305758,2013,Kreis Herford,773.8000000000001,0.8,35.7,28.200000000000003,5.800000000000001,63.400000000000006,25.8,12.4,25.1,Nordrhein-Westfalen,NW
5758,200905758,2009,Kreis Herford,745.5,0.8,35.9,29.200000000000003,5.6000000000000005,63.300000000000004,26.8,12.100000000000001,24.5,Nordrhein-Westfalen,NW
5758,200505758,2005,Kreis Herford,738.3000000000001,0.8,37.2,31.0,5.300000000000001,61.800000000000004,26.1,12.600000000000001,23.200000000000003,Nordrhein-Westfalen,NW
5758,200205758,2002,Kreis Herford,731.8000000000001,0.9,40.6,33.6,5.800000000000001,58.6,26.1,10.8,21.700000000000003,Nordrhein-Westfalen,NW
5762,201605762,2016,Kreis Höxter,702.0,2.8000000000000003,27.400000000000002,19.900000000000002,6.7,70.0,24.400000000000002,10.4,35.1,Nordrhein-Westfalen,NW
5762,201305762,2013,Kreis Höxter,679.3000000000001,2.9000000000000004,27.6,20.1,6.7,69.60000000000001,24.400000000000002,10.3,34.9,Nordrhein-Westfalen,NW
5762,200905762,2009,Kreis Höxter,656.9000000000001,3.0,27.0,20.6,5.800000000000001,69.9,24.3,9.3,36.300000000000004,Nordrhein-Westfalen,NW
5762,200505762,2005,Kreis Höxter,637.9000000000001,3.2,26.900000000000002,20.700000000000003,5.6000000000000005,69.7,24.400000000000002,8.5,36.9,Nordrhein-Westfalen,NW
5762,200205762,2002,Kreis Höxter,628.3000000000001,3.5,28.1,21.3,6.2,68.5,24.5,8.3,35.800000000000004,Nordrhein-Westfalen,NW
5766,201605766,2016,Kreis Lippe,714.1,1.3,29.1,22.6,5.5,69.7,22.8,12.0,34.9,Nordrhein-Westfalen,NW
5766,201305766,2013,Kreis Lippe,715.0,1.3,28.8,22.3,5.5,69.9,23.5,12.4,34.0,Nordrhein-Westfalen,NW
5766,200905766,2009,Kreis Lippe,688.6,1.3,29.6,23.200000000000003,5.4,69.10000000000001,23.3,11.600000000000001,34.2,Nordrhein-Westfalen,NW
5766,200505766,2005,Kreis Lippe,668.5,1.4000000000000001,30.3,24.1,5.2,68.4,24.1,11.0,33.300000000000004,Nordrhein-Westfalen,NW
5766,200205766,2002,Kreis Lippe,665.5,1.3,33.2,26.6,5.800000000000001,65.4,23.400000000000002,9.700000000000001,32.300000000000004,Nordrhein-Westfalen,NW
5770,201605770,2016,Kreis Minden-Lübbecke,836.2,1.3,29.0,22.900000000000002,5.0,69.7,23.0,13.9,32.800000000000004,Nordrhein-Westfalen,NW
5770,201305770,2013,Kreis Minden-Lübbecke,823.0,1.3,29.3,23.1,4.9,69.5,24.1,13.8,31.6,Nordrhein-Westfalen,NW
5770,200905770,2009,Kreis Minden-Lübbecke,794.6,1.4000000000000001,28.400000000000002,22.8,4.5,70.2,24.5,12.700000000000001,33.0,Nordrhein-Westfalen,NW
5770,200505770,2005,Kreis Minden-Lübbecke,768.5,1.5,29.0,23.3,4.7,69.5,24.6,12.100000000000001,32.800000000000004,Nordrhein-Westfalen,NW
5770,200205770,2002,Kreis Minden-Lübbecke,767.6,1.5,31.700000000000003,25.3,5.4,66.9,24.400000000000002,10.9,31.6,Nordrhein-Westfalen,NW
5774,201605774,2016,Kreis Paderborn,780.0,1.4000000000000001,26.1,20.1,5.4,72.5,26.200000000000003,14.4,32.0,Nordrhein-Westfalen,NW
5774,201305774,2013,Kreis Paderborn,776.2,1.4000000000000001,26.900000000000002,20.700000000000003,5.5,71.7,26.200000000000003,13.600000000000001,32.0,Nordrhein-Westfalen,NW
5774,200905774,2009,Kreis Paderborn,750.4000000000001,1.5,28.8,22.700000000000003,5.1000000000000005,69.7,26.0,12.4,31.200000000000003,Nordrhein-Westfalen,NW
5774,200505774,2005,Kreis Paderborn,700.9000000000001,1.6,28.6,22.700000000000003,5.300000000000001,69.8,26.5,12.4,30.900000000000002,Nordrhein-Westfalen,NW
5774,200205774,2002,Kreis Paderborn,712.4000000000001,1.7000000000000002,31.200000000000003,24.400000000000002,5.6000000000000005,67.10000000000001,26.3,10.9,29.900000000000002,Nordrhein-Westfalen,NW
5911,201605911,2016,Bochum,761.1,0.1,15.200000000000001,9.1,4.800000000000001,84.7,25.5,17.900000000000002,41.300000000000004,Nordrhein-Westfalen,NW
5911,201305911,2013,Bochum,769.7,0.1,18.0,11.9,4.7,82.0,25.700000000000003,17.2,39.0,Nordrhein-Westfalen,NW
5911,200905911,2009,Bochum,715.9000000000001,0.1,19.1,13.200000000000001,4.4,80.9,25.1,16.6,39.2,Nordrhein-Westfalen,NW
5911,200505911,2005,Bochum,697.1,0.1,21.400000000000002,15.700000000000001,4.1000000000000005,78.60000000000001,25.6,14.8,38.300000000000004,Nordrhein-Westfalen,NW
5911,200205911,2002,Bochum,700.9000000000001,0.1,24.0,17.7,4.800000000000001,75.9,25.700000000000003,12.8,37.4,Nordrhein-Westfalen,NW
5913,201605913,2016,Dortmund,805.9000000000001,0.1,14.600000000000001,8.5,4.4,85.30000000000001,27.200000000000003,22.3,35.7,Nordrhein-Westfalen,NW
5913,201305913,2013,Dortmund,817.5,0.1,14.9,8.8,4.4,85.0,30.900000000000002,21.200000000000003,33.0,Nordrhein-Westfalen,NW
5913,200905913,2009,Dortmund,799.2,0.1,14.8,8.8,4.7,85.0,31.1,20.6,33.300000000000004,Nordrhein-Westfalen,NW
5913,200505913,2005,Dortmund,744.4000000000001,0.1,16.0,9.3,5.300000000000001,83.9,30.400000000000002,19.3,34.2,Nordrhein-Westfalen,NW
5913,200205913,2002,Dortmund,718.0,0.1,17.5,10.100000000000001,6.1000000000000005,82.5,31.6,17.7,33.2,Nordrhein-Westfalen,NW
5914,201605914,2016,Hagen,815.5,0.2,22.8,17.2,4.0,77.10000000000001,26.700000000000003,15.600000000000001,34.800000000000004,Nordrhein-Westfalen,NW
5914,201305914,2013,Hagen,813.5,0.2,24.5,18.1,4.3,75.3,27.5,15.0,32.800000000000004,Nordrhein-Westfalen,NW
5914,200905914,2009,Hagen,813.4000000000001,0.2,24.3,18.5,4.0,75.4,28.1,12.9,34.4,Nordrhein-Westfalen,NW
5914,200505914,2005,Hagen,788.9000000000001,0.2,25.200000000000003,19.5,3.8000000000000003,74.7,28.400000000000002,13.0,33.300000000000004,Nordrhein-Westfalen,NW
5914,200205914,2002,Hagen,771.5,0.2,28.0,21.6,4.5,71.8,28.200000000000003,12.0,31.700000000000003,Nordrhein-Westfalen,NW
5915,201605915,2016,Hamm,695.9000000000001,0.4,20.0,13.0,5.6000000000000005,79.7,27.3,15.4,36.9,Nordrhein-Westfalen,NW
5915,201305915,2013,Hamm,689.1,0.5,20.3,13.200000000000001,5.4,79.2,29.1,14.3,35.800000000000004,Nordrhein-Westfalen,NW
5915,200905915,2009,Hamm,667.4000000000001,0.5,22.6,13.5,5.300000000000001,77.0,28.400000000000002,13.5,35.1,Nordrhein-Westfalen,NW
5915,200505915,2005,Hamm,641.7,0.6000000000000001,22.8,13.200000000000001,5.0,76.7,26.900000000000002,15.3,34.5,Nordrhein-Westfalen,NW
5915,200205915,2002,Hamm,615.1,0.7000000000000001,24.6,14.100000000000001,5.800000000000001,74.7,25.700000000000003,14.3,34.7,Nordrhein-Westfalen,NW
5916,201605916,2016,Herne,603.2,,22.5,8.9,7.4,77.5,25.400000000000002,14.9,37.2,Nordrhein-Westfalen,NW
5916,201305916,2013,Herne,631.6,0.2,24.6,9.600000000000001,7.4,75.2,24.6,15.4,35.300000000000004,Nordrhein-Westfalen,NW
5916,200905916,2009,Herne,614.8000000000001,0.1,27.3,10.200000000000001,7.5,72.60000000000001,23.200000000000003,16.2,33.1,Nordrhein-Westfalen,NW
5916,200505916,2005,Herne,593.7,0.2,27.700000000000003,10.4,8.0,72.10000000000001,24.5,15.5,32.1,Nordrhein-Westfalen,NW
5916,200205916,2002,Herne,614.5,0.1,30.6,10.5,8.3,69.3,24.200000000000003,13.9,31.200000000000003,Nordrhein-Westfalen,NW
5954,201605954,2016,Ennepe-Ruhr-Kreis,700.2,0.4,31.700000000000003,25.5,5.0,67.9,23.3,12.600000000000001,32.0,Nordrhein-Westfalen,NW
5954,201305954,2013,Ennepe-Ruhr-Kreis,686.0,0.4,32.5,26.6,4.7,67.0,23.5,12.8,30.700000000000003,Nordrhein-Westfalen,NW
5954,200905954,2009,Ennepe-Ruhr-Kreis,664.4000000000001,0.4,32.7,27.200000000000003,4.5,66.8,23.1,13.100000000000001,30.6,Nordrhein-Westfalen,NW
5954,200505954,2005,Ennepe-Ruhr-Kreis,630.8000000000001,0.5,33.1,27.700000000000003,4.3,66.4,23.900000000000002,12.200000000000001,30.200000000000003,Nordrhein-Westfalen,NW
5954,200205954,2002,Ennepe-Ruhr-Kreis,629.7,0.5,36.6,31.1,4.4,62.900000000000006,23.1,10.4,29.3,Nordrhein-Westfalen,NW
5958,201605958,2016,Hochsauerlandkreis,861.0,1.7000000000000002,33.300000000000004,26.8,5.4,64.9,22.5,12.4,30.1,Nordrhein-Westfalen,NW
5958,201305958,2013,Hochsauerlandkreis,840.7,1.7000000000000002,34.1,27.1,5.6000000000000005,64.2,22.3,12.4,29.5,Nordrhein-Westfalen,NW
5958,200905958,2009,Hochsauerlandkreis,809.4000000000001,1.7000000000000002,34.6,28.0,5.5,63.7,22.0,12.100000000000001,29.6,Nordrhein-Westfalen,NW
5958,200505958,2005,Hochsauerlandkreis,768.5,1.8,35.300000000000004,28.700000000000003,5.7,63.0,22.6,10.8,29.6,Nordrhein-Westfalen,NW
5958,200205958,2002,Hochsauerlandkreis,764.2,1.7000000000000002,37.800000000000004,30.5,6.4,60.400000000000006,22.1,9.600000000000001,28.700000000000003,Nordrhein-Westfalen,NW
5962,201605962,2016,Märkischer Kreis,805.1,0.6000000000000001,42.800000000000004,37.5,4.3,56.6,19.400000000000002,11.9,25.3,Nordrhein-Westfalen,NW
5962,201305962,2013,Märkischer Kreis,779.4000000000001,0.6000000000000001,43.900000000000006,38.5,4.4,55.5,19.1,11.4,25.0,Nordrhein-Westfalen,NW
5962,200905962,2009,Märkischer Kreis,740.7,0.6000000000000001,44.400000000000006,38.800000000000004,4.5,55.0,19.400000000000002,10.700000000000001,24.900000000000002,Nordrhein-Westfalen,NW
5962,200505962,2005,Märkischer Kreis,722.2,0.6000000000000001,45.400000000000006,40.0,4.3,54.0,19.3,9.8,24.900000000000002,Nordrhein-Westfalen,NW
5962,200205962,2002,Märkischer Kreis,720.6,0.6000000000000001,47.5,41.900000000000006,4.6000000000000005,51.900000000000006,19.3,9.0,23.6,Nordrhein-Westfalen,NW
5966,201605966,2016,Kreis Olpe,862.6,0.9,46.300000000000004,40.800000000000004,4.9,52.7,18.5,10.3,23.8,Nordrhein-Westfalen,NW
5966,201305966,2013,Kreis Olpe,857.5,1.0,47.300000000000004,40.300000000000004,6.2,51.7,18.400000000000002,10.4,22.900000000000002,Nordrhein-Westfalen,NW
5966,200905966,2009,Kreis Olpe,798.2,1.1,45.6,38.900000000000006,5.800000000000001,53.5,20.8,9.600000000000001,23.1,Nordrhein-Westfalen,NW
5966,200505966,2005,Kreis Olpe,774.9000000000001,1.1,46.0,40.2,5.1000000000000005,52.800000000000004,21.5,7.9,23.400000000000002,Nordrhein-Westfalen,NW
5966,200205966,2002,Kreis Olpe,762.1,1.1,46.6,40.900000000000006,5.0,52.2,21.5,7.0,23.700000000000003,Nordrhein-Westfalen,NW
5970,201605970,2016,Kreis Siegen-Wittgenstein,851.7,0.4,34.0,28.3,4.9,65.60000000000001,24.0,13.200000000000001,28.5,Nordrhein-Westfalen,NW
5970,201305970,2013,Kreis Siegen-Wittgenstein,836.8000000000001,0.5,35.0,29.0,5.1000000000000005,64.5,24.1,12.3,28.200000000000003,Nordrhein-Westfalen,NW
5970,200905970,2009,Kreis Siegen-Wittgenstein,800.5,0.5,35.4,29.400000000000002,5.1000000000000005,64.10000000000001,24.400000000000002,11.3,28.400000000000002,Nordrhein-Westfalen,NW
5970,200505970,2005,Kreis Siegen-Wittgenstein,764.7,0.5,34.7,28.6,5.1000000000000005,64.8,25.200000000000003,11.100000000000001,28.5,Nordrhein-Westfalen,NW
5970,200205970,2002,Kreis Siegen-Wittgenstein,770.6,0.5,36.1,29.1,6.1000000000000005,63.400000000000006,25.8,9.600000000000001,28.0,Nordrhein-Westfalen,NW
5974,201605974,2016,Kreis Soest,770.6,2.2,31.200000000000003,24.8,5.5,66.60000000000001,23.700000000000003,12.4,30.5,Nordrhein-Westfalen,NW
5974,201305974,2013,Kreis Soest,781.5,2.3000000000000003,31.6,25.6,5.2,66.10000000000001,23.700000000000003,13.0,29.400000000000002,Nordrhein-Westfalen,NW
5974,200905974,2009,Kreis Soest,725.9000000000001,2.4000000000000004,30.900000000000002,25.3,4.800000000000001,66.7,23.900000000000002,11.3,31.5,Nordrhein-Westfalen,NW
5974,200505974,2005,Kreis Soest,691.6,2.4000000000000004,31.3,25.900000000000002,4.6000000000000005,66.3,24.6,10.3,31.400000000000002,Nordrhein-Westfalen,NW
5974,200205974,2002,Kreis Soest,704.0,2.3000000000000003,33.2,27.3,5.0,64.5,24.1,9.600000000000001,30.700000000000003,Nordrhein-Westfalen,NW
5978,201605978,2016,Kreis Unna,690.2,0.7000000000000001,23.6,16.5,4.7,75.7,29.700000000000003,14.3,31.6,Nordrhein-Westfalen,NW
5978,201305978,2013,Kreis Unna,663.7,0.8,24.8,17.400000000000002,4.800000000000001,74.4,29.900000000000002,13.9,30.5,Nordrhein-Westfalen,NW
5978,200905978,2009,Kreis Unna,590.1,0.8,24.8,17.6,4.800000000000001,74.4,30.200000000000003,13.600000000000001,30.6,Nordrhein-Westfalen,NW
5978,200505978,2005,Kreis Unna,561.3000000000001,0.8,25.8,18.6,4.9,73.4,31.1,12.200000000000001,30.0,Nordrhein-Westfalen,NW
5978,200205978,2002,Kreis Unna,544.0,0.9,28.3,20.8,5.300000000000001,70.8,30.3,11.100000000000001,29.400000000000002,Nordrhein-Westfalen,NW
6411,201606411,2016,Darmstadt,1201.2,0.2,18.7,14.9,2.7,81.10000000000001,25.400000000000002,19.1,36.5,Hessen,HE
6411,201306411,2013,Darmstadt,1250.7,0.2,18.8,14.600000000000001,3.2,81.0,24.8,20.200000000000003,36.0,Hessen,HE
6411,200906411,2009,Darmstadt,1262.2,0.2,18.8,14.8,3.1,80.9,27.6,17.400000000000002,35.9,Hessen,HE
6411,200506411,2005,Darmstadt,1245.5,0.2,20.3,15.0,4.1000000000000005,79.60000000000001,28.8,16.0,34.800000000000004,Hessen,HE
6411,200206411,2002,Darmstadt,1265.5,0.2,21.8,16.2,3.9000000000000004,78.0,28.8,14.9,34.2,Hessen,HE
6412,201606412,2016,Frankfurt (Main),1335.8000000000002,0.1,10.3,6.4,2.9000000000000004,89.60000000000001,31.200000000000003,34.5,23.900000000000002,Hessen,HE
6412,201306412,2013,Frankfurt (Main),1331.9,0.1,10.700000000000001,6.800000000000001,2.9000000000000004,89.2,31.200000000000003,34.5,23.5,Hessen,HE
6412,200906412,2009,Frankfurt (Main),1368.4,0.1,11.200000000000001,7.300000000000001,2.8000000000000003,88.7,30.200000000000003,36.1,22.400000000000002,Hessen,HE
6412,200506412,2005,Frankfurt (Main),1319.2,0.1,12.5,8.4,3.0,87.4,31.0,34.4,22.0,Hessen,HE
6412,200206412,2002,Frankfurt (Main),1350.9,0.1,13.600000000000001,9.3,3.1,86.30000000000001,30.3,34.9,21.1,Hessen,HE
6413,201606413,2016,Offenbach am Main,788.8000000000001,,17.900000000000002,9.5,6.5,81.9,24.700000000000003,24.700000000000003,32.4,Hessen,HE
6413,201306413,2013,Offenbach am Main,806.7,0.2,17.7,10.8,5.2,82.10000000000001,25.200000000000003,25.5,31.5,Hessen,HE
6413,200906413,2009,Offenbach am Main,810.6,0.2,19.5,12.9,4.800000000000001,80.5,23.700000000000003,26.0,30.8,Hessen,HE
6413,200506413,2005,Offenbach am Main,780.2,0.2,20.3,14.5,3.8000000000000003,79.5,24.3,25.0,30.200000000000003,Hessen,HE
6413,200206413,2002,Offenbach am Main,798.2,0.2,21.8,15.9,3.8000000000000003,78.0,26.8,23.3,27.900000000000002,Hessen,HE
6414,201606414,2016,Wiesbaden,1016.5,0.30000000000000004,13.600000000000001,8.5,3.9000000000000004,86.10000000000001,23.8,23.400000000000002,39.0,Hessen,HE
6414,201306414,2013,Wiesbaden,998.8000000000001,0.30000000000000004,13.600000000000001,8.5,3.9000000000000004,86.2,24.1,23.700000000000003,38.400000000000006,Hessen,HE
6414,200906414,2009,Wiesbaden,960.7,0.30000000000000004,13.8,8.8,4.0,85.9,24.200000000000003,24.700000000000003,37.0,Hessen,HE
6414,200506414,2005,Wiesbaden,935.5,0.30000000000000004,14.600000000000001,9.700000000000001,3.8000000000000003,85.10000000000001,23.5,24.900000000000002,36.7,Hessen,HE
6414,200206414,2002,Wiesbaden,940.2,0.30000000000000004,16.1,10.8,4.0,83.60000000000001,24.5,23.200000000000003,35.800000000000004,Hessen,HE
6431,201606431,2016,Landkreis Bergstrasse,617.8000000000001,1.8,26.5,16.400000000000002,8.200000000000001,71.8,27.900000000000002,14.700000000000001,29.200000000000003,Hessen,HE
6431,201306431,2013,Landkreis Bergstrasse,601.1,1.5,26.3,16.5,7.800000000000001,72.0,28.6,14.600000000000001,28.8,Hessen,HE
6431,200906431,2009,Landkreis Bergstrasse,580.6,1.6,26.3,16.8,7.2,72.2,30.5,13.3,28.5,Hessen,HE
6431,200506431,2005,Landkreis Bergstrasse,572.5,1.6,28.3,18.8,7.2,70.2,30.0,13.3,27.0,Hessen,HE
6431,200206431,2002,Landkreis Bergstrasse,558.7,1.6,30.900000000000002,20.8,7.7,67.5,29.200000000000003,12.0,26.3,Hessen,HE
6432,201606432,2016,Landkreis Darmstadt-Dieburg,558.2,2.1,26.3,17.8,7.800000000000001,71.60000000000001,28.700000000000003,16.1,26.900000000000002,Hessen,HE
6432,201306432,2013,Landkreis Darmstadt-Dieburg,548.0,1.9000000000000001,26.0,18.0,7.2,72.10000000000001,29.3,16.2,26.6,Hessen,HE
6432,200906432,2009,Landkreis Darmstadt-Dieburg,509.20000000000005,2.0,27.3,19.6,6.9,70.60000000000001,30.5,14.200000000000001,25.900000000000002,Hessen,HE
6432,200506432,2005,Landkreis Darmstadt-Dieburg,477.3,2.1,28.3,21.0,6.4,69.60000000000001,30.6,13.600000000000001,25.400000000000002,Hessen,HE
6432,200206432,2002,Landkreis Darmstadt-Dieburg,471.90000000000003,1.9000000000000001,29.200000000000003,21.400000000000002,6.9,68.8,30.200000000000003,13.3,25.200000000000003,Hessen,HE
6433,201606433,2016,Landkreis Groß-Gerau,688.2,1.0,28.8,21.700000000000003,5.7,70.2,31.200000000000003,17.1,22.0,Hessen,HE
6433,201306433,2013,Landkreis Groß-Gerau,682.2,1.0,28.3,22.0,5.0,70.7,31.900000000000002,16.6,22.200000000000003,Hessen,HE
6433,200906433,2009,Landkreis Groß-Gerau,686.6,1.2000000000000002,28.8,22.6,4.9,70.0,33.4,15.600000000000001,21.0,Hessen,HE
6433,200506433,2005,Landkreis Groß-Gerau,685.7,1.0,30.900000000000002,24.6,4.9,68.10000000000001,32.6,16.2,19.3,Hessen,HE
6433,200206433,2002,Landkreis Groß-Gerau,681.6,1.0,34.4,28.200000000000003,5.0,64.5,32.0,13.8,18.7,Hessen,HE
6434,201606434,2016,Hochtaunuskreis,817.4000000000001,0.4,16.0,11.0,4.5,83.5,27.900000000000002,24.900000000000002,30.6,Hessen,HE
6434,201306434,2013,Hochtaunuskreis,801.7,0.5,17.0,12.100000000000001,4.4,82.5,26.700000000000003,26.1,29.700000000000003,Hessen,HE
6434,200906434,2009,Hochtaunuskreis,768.0,0.5,16.7,12.0,4.1000000000000005,82.80000000000001,25.6,28.400000000000002,28.8,Hessen,HE
6434,200506434,2005,Hochtaunuskreis,731.4000000000001,0.6000000000000001,17.7,12.9,4.1000000000000005,81.7,26.0,28.700000000000003,27.0,Hessen,HE
6434,200206434,2002,Hochtaunuskreis,688.9000000000001,0.7000000000000001,19.0,14.0,4.3,80.4,26.8,26.700000000000003,26.8,Hessen,HE
6435,201606435,2016,Main-Kinzig-Kreis,654.7,0.9,28.6,19.700000000000003,7.7,70.60000000000001,25.8,17.900000000000002,26.900000000000002,Hessen,HE
6435,201306435,2013,Main-Kinzig-Kreis,650.7,1.0,29.700000000000003,21.200000000000003,7.300000000000001,69.2,25.1,17.8,26.400000000000002,Hessen,HE
6435,200906435,2009,Main-Kinzig-Kreis,615.2,1.2000000000000002,29.6,21.3,7.1000000000000005,69.3,25.900000000000002,16.1,27.200000000000003,Hessen,HE
6435,200506435,2005,Main-Kinzig-Kreis,598.6,1.2000000000000002,29.400000000000002,21.1,6.9,69.4,27.1,16.7,25.5,Hessen,HE
6435,200206435,2002,Main-Kinzig-Kreis,589.7,1.2000000000000002,32.800000000000004,23.8,7.4,66.0,26.8,14.8,24.400000000000002,Hessen,HE
6436,201606436,2016,Main-Taunus-Kreis,790.1,0.5,13.700000000000001,7.9,5.0,85.80000000000001,34.300000000000004,28.3,23.3,Hessen,HE
6436,201306436,2013,Main-Taunus-Kreis,774.3000000000001,0.5,13.600000000000001,8.5,4.3,86.0,37.2,26.0,22.8,Hessen,HE
6436,200906436,2009,Main-Taunus-Kreis,783.7,0.5,13.0,8.8,3.6,86.4,38.2,24.0,24.200000000000003,Hessen,HE
6436,200506436,2005,Main-Taunus-Kreis,718.7,0.5,15.8,11.0,3.9000000000000004,83.9,37.4,22.6,23.8,Hessen,HE
6436,200206436,2002,Main-Taunus-Kreis,738.5,0.5,16.400000000000002,11.5,4.2,83.10000000000001,37.6,23.900000000000002,21.6,Hessen,HE
6437,201606437,2016,Odenwaldkreis,638.2,1.8,33.6,25.8,7.1000000000000005,64.9,20.5,14.4,30.1,Hessen,HE
6437,201306437,2013,Odenwaldkreis,609.2,2.1,34.9,27.1,7.0,63.300000000000004,21.1,12.8,29.400000000000002,Hessen,HE
6437,200906437,2009,Odenwaldkreis,583.7,2.2,35.4,27.8,6.800000000000001,62.400000000000006,21.6,11.9,28.900000000000002,Hessen,HE
6437,200506437,2005,Odenwaldkreis,565.8000000000001,2.2,38.900000000000006,31.0,7.300000000000001,59.2,21.5,9.200000000000001,28.5,Hessen,HE
6437,200206437,2002,Odenwaldkreis,573.7,2.4000000000000004,41.300000000000004,33.1,7.4,56.1,20.900000000000002,7.7,27.5,Hessen,HE
6438,201606438,2016,Landkreis Offenbach,720.5,0.4,21.700000000000003,13.5,6.9,78.0,34.7,23.0,20.3,Hessen,HE
6438,201306438,2013,Landkreis Offenbach,701.7,0.4,21.700000000000003,14.5,6.0,78.0,35.300000000000004,22.400000000000002,20.3,Hessen,HE
6438,200906438,2009,Landkreis Offenbach,687.3000000000001,0.5,22.8,16.2,5.5,76.80000000000001,35.6,22.0,19.200000000000003,Hessen,HE
6438,200506438,2005,Landkreis Offenbach,671.7,0.5,23.200000000000003,17.2,5.300000000000001,76.4,37.1,21.900000000000002,17.400000000000002,Hessen,HE
6438,200206438,2002,Landkreis Offenbach,664.9000000000001,0.5,26.200000000000003,20.0,5.4,73.4,36.7,20.3,16.3,Hessen,HE
6439,201606439,2016,Rheingau-Taunus-Kreis,568.1,2.1,22.1,14.3,6.6000000000000005,75.7,24.900000000000002,16.1,34.7,Hessen,HE
6439,201306439,2013,Rheingau-Taunus-Kreis,542.5,2.3000000000000003,22.400000000000002,14.700000000000001,6.6000000000000005,75.3,25.8,16.3,33.2,Hessen,HE
6439,200906439,2009,Rheingau-Taunus-Kreis,524.4,2.7,22.200000000000003,15.0,6.4,75.3,26.200000000000003,17.1,32.1,Hessen,HE
6439,200506439,2005,Rheingau-Taunus-Kreis,500.40000000000003,2.6,22.200000000000003,15.200000000000001,6.300000000000001,75.2,26.900000000000002,16.5,31.8,Hessen,HE
6439,200206439,2002,Rheingau-Taunus-Kreis,491.3,2.9000000000000004,24.8,17.1,6.9,72.3,25.400000000000002,15.100000000000001,31.700000000000003,Hessen,HE
6440,201606440,2016,Wetteraukreis,616.5,1.5,23.200000000000003,15.100000000000001,6.7,75.3,26.5,16.6,32.300000000000004,Hessen,HE
6440,201306440,2013,Wetteraukreis,605.0,1.5,23.900000000000002,15.8,6.7,74.5,26.3,16.900000000000002,31.3,Hessen,HE
